Low spin wave damping in the insulating chiral magnet Cu$_{2}$OSeO$_{3}$
Atomically flat single terminated oxide substrate surfaces
Bulk and surface electronic properties of SmB6: a hard x-ray  photoelectron spectroscopy study
Excitonic gap generation in thin-film topological insulators
Adsorption Sites of Individual Metal Atoms on Ultrathin MgO(100) Films
Andreev Reflection without Fermi surface alignment in High  T$_{c}$-Topological heterostructures
Force-linearization closure for non-Markovian Langevin systems with time  delay
Coupling the Leidenfrost Effect and Elastic Deformations to Power  Sustained Bouncing
Shot noise in ultrathin superconducting wires
Superconducting correlations induced by charge ordering in cuprate  superconductors and Fermi arc formation
Crossing statistics of laser light scattered through a nanofluid
Tailoring Heterovalent Interface Formation with Light
Possible existence of a filamentary state in type-II superconductors
Performance Optimization in Two-dimensional Brownian Rotary Ratchet  Models
Intrinsic and Extrinsic Spin Hall Effects of Dirac Electrons
Unified Quantum Classical Theory of Einstein Diffusion-Mobility  Relationship for Ordered and Disordered Semiconductors
Role of Vanadyl Oxygen in Understanding Metallic Behavior of V2O5(001)  Nanorods
Energetics of charged metal clusters containing vacancies
Optical Selection Rules in Spin-Orbit Coupled Systems on Honeycomb  Lattice
Optical properties of AlGaN nanowires synthesized via ion beam  techniques
Negative mobility of a Brownian particle: strong damping regime
Exact results in Floquet coin toss for driven integrable models
Focusing and sorting of ellipsoidal magnetic particles in microchannels
Single magnetic adsorbates on s-wave superconductors
On thermal diffusion and gauge transformations for thermodynamic fluxes  and forces
Low-Error Operation of Spin Qubits with Superexchange Coupling
Expansion Dynamics of a Two-Component Quasi-One-Dimensional  Bose-Einstein Condensate: Phase Diagram, Self-Similar Solutions, and  Dispersive Shock Waves
Gapped paramagnetic state in a frustrated spin-$\frac{1}{2}$ Heisenberg  antiferromagnet on the cross-striped square lattice
Long-time coherence in fourth-order spin correlation functions
Graph-theoretical evaluation of the inelastic propensity rules for  molecules with destructive quantum interference
Interaction-induced insulating states in multilayer graphenes
Exactly Solvable Random Graph Ensemble with Extensively Many Short  Cycles
Interconnection of point defect parameters in solids with bulk  properties: A review
Interconnection of point defect parameters in solids with bulk  properties: Application to diamond
On melting of boron subnitride B13N2 under pressure
Revealing two heat-annealing related photoproduct systems and widely  existed subgrain domains in organolead perovskite
Probing the role of long-range interactions in the dynamics of a  long-range Kitaev Chain
Stability of Neel skyrmions in ultra-thin nanodots considering  Dzyaloshinskii-Moriya and dipolar interactions
Random growth lattice filling model of percolation: a crossover from  continuous to discontinuous transition
Phase diagram of a generalized off-diagonal Aubry-André model with  p-wave pairing
Fluctuation Theorems Containing Information for Autonomous Maxwell's  Demon-assisted Machines
Intermittent transport of bacterial chromosomal loci
Photoresponse of Natural van der Waals Heterostructures
Eliminating the cuspidal temperature profile of a non-equilibrium chain
Domain walls in a chiral d-wave superconductor on the honeycomb lattice
Prototype of a bistable polariton field-effect transistor switch
Effect of Dynamic Surface Polarization on the Oxidative Stability of  Solvents in Nonaqueous Li-O$_2$ Batteries
Composition law of $κ$-entropy for statistically independent  systems
Surface oxidation and thermoelectric properties of indium-doped tin  telluride nanowires
Anomaly Manifestation of Lieb-Schultz-Mattis Theorem and Topological  Phases
Photogalvanic effect in Weyl semimetals
Superuniversal transport near a $(2 + 1)$-dimensional quantum critical  point
Interplay of valley polarization and dynamic nuclear polarization in 2D  transition metal dichalcogenides
Doublon-holon origin of the subpeaks at the Hubbard band edges
Spin-tensor--momentum-coupled Bose-Einstein condensates
The theory of avoided criticality in quantum motion in a random  potential in high dimensions
Multiscale Structure of More-than-Binary Variables
Overlap synchronisation in multipartite random energy models
Decrease of d-wave pairing strength in spite of the persistence of  magnetic excitations in the overdoped Hubbard model
Thickening and sickening the SYK model
Hierarchy of correlations for the Ising model in the Majorana  representation
Avoided criticality and slow relaxation in frustrated two dimensional  models
Monte Carlo simulation of electrostatic interactions in inhomogeneous  dielectric media: Correct sampling for the local lattice simulation algorithm
Omnidirectional Transport in Fully Reconfigurable Two Dimensional  Optical Ratchets
Quantum phase transition and unusual critical behavior in multi-Weyl  semimetals
Nonlinear dynamics of polar regions in paraelectric phase of  (Ba1-x,Srx)TiO3 ceramics
Role of 1-D finite size Heisenberg chain in increasing metal to  insulator transition temperature in hole rich VO2
Pursuit of thermoelectric properties in a novel Half Heusler compound:  HfPtPb
Spin Dynamics and Magnetoelectric Coupling Mechanism of Co4Nb2O9
The role of contact resistance in graphene field-effect devices
Physical insight into the thermodynamic uncertainty relation using  Brownian motion in tilted periodic potentials
Randomly cross-linked polymer models
High-accuracy phase-field models for brittle fracture based on a new  family of degradation functions
Synthesis of Highly Anisotropic Semiconducting GaTe Nanomaterials and  Emerging Properties Enabled by Epitaxy
Persistence of the flat band in a kagome magnet with dipolar  interactions
First principles investigations of electronic, magnetic and bonding  peculiarities of uranium nitride-fluoride UNF
Structural, Chemical and Optical Properties of Cerium Dioxide Film  Prepared by Atomic Layer Deposition on TiN and Si Substrates
Classical Spin Spirals in Frustrated Magnets from Free-Fermion Band  Topology
Oxygen - Dislocation interaction in zirconium from first principles
The Symplectic Fermi Liquid and its realization in cold atomic systems
Ultracold bosonic scattering dynamics off a repulsive barrier: coherence  loss at the dimensional crossover
Tunable spin dynamics in chiral soliton lattice
Ergodicity breaking transition in a glassy soft sphere system at small  but non-zero temperatures
Effect of doping on the intersubband absorption in Si- and Ge-doped  GaN/AlN heterostructures
Depth resolved chemical speciation of a superlattice structure
Turbulent Steady States in Two-Dimensional Sonic Black Holes: Superfluid  Vortices and Emission of Sound
Stochastic method for calculating the ground state reduced density  matrix of trapped Bose particles in one dimension
A Short Introduction to Topological Quantum Computation
Bethe Ansatz for two-magnon scattering states in 2D and 3D  Heisenberg-Ising ferromagnets
Control of Circularly Polarized THz Wave from Intrinsic Josephson  Junctions by Local Heating
Controlling Polymer Capture and Translocation by Electrostatic  Polymer-Pore Interactions
Functional renormalization-group approach to the Pokrovsky-Talapov model  via modified massive Thirring fermion model
Chiral anomaly of Weyl magnons in stacked honeycomb ferromagnets
Nature of the spin liquid ground state in a breathing kagome compound  studied by NMR and series expansion
Entanglement entropy and boundary renormalization group flow - exact  results in the Ising universality class
Prediction of Stable Ground-State Lithium Polyhydrides under High  Pressures
What Can We Learn from Noise? -- Mesoscopic Nonequilibrium Statistical  Physics --
Universality and tails of long range interactions in one dimension
Stimulated Raman Adiabatic control of a nuclear spin in diamond
Generalized model for the diffusion of solvents in glassy polymers: From  Fickian to super Case II
Controlling scattering of light through topological transitions in  all-dielectric metasurfaces
MOCVD growth of N-polar GaN on on-axis sapphire substrate: impact of AlN  nucleation layer on GaN surface hillock density
Theory of the Exciton-Phonon Coupling
Itinerant G-type antiferromagnetic order in SrCr$_2$As$_2$
The stochastic growth of metal whiskers
Plants to Polyelectrolytes: Theophylline Polymers and their Microsphere  Synthesis
Main-chain Polyimidazolium Polymers by One-pot Synthesis and Application  as Nitrogen-doped Carbon Precursors
Linear dichroism in angle-resolved core-level photoemission spectra  reflecting 4f ground-state symmetry of strongly correlated cubic Pr compounds
Irreversible proliferation of magnetic moments at cleaved surfaces of  the topological Kondo insulator SmB6
Quantum Emulation of Extreme Non-equilibrium Phenomena with Trapped  Atoms
Hydrodynamic charge and heat transport on inhomogeneous curved spaces
Macroscopic Quantum Tunneling Escape of Bose-Einstein Condensates
Stable small bubble clusters in two-dimensional foams
Limiting the valence: advancements and new perspectives on patchy  colloids, soft functionalized nanoparticles and biomolecules
Synchronization of spin torque oscillators through spin Hall  magnetoresistance
Hot Phonon and Carrier Relaxation in Si(100) Determined by Transient  Extreme Ultraviolet Spectroscopy
Topological response of gapped fermions to a $\text{U}(1)$ Gauge field
Highly oriented SrTiO3 thin film on graphene substrate
Responses of Pre-transitional Materials with Stress-Generating Defects  to External Stimuli: Superelasticity, Supermagnetostriction, Invar and  Elinvar Effects
Can exotic disordered "stealthy" particle configurations tolerate  arbitrarily large holes?
Enhanced electrocatalytic activity via phase transitions in strongly  correlated SrRuO3 thin films
Analytical slave-spin mean-field approach to orbital selective Mott  insulators
Built-in potential and band alignment of matter
Interface Phonon Modes in the [AlN/GaN]20 and  [Al0.35Ga0.65N/Al0.55Ga0.45N]20 2D Multi Quantum Well Structures
Probing Localized Surface Plasmons of Trisoctahedral Gold Nanocrystals  for Surface Enhanced Raman Scattering
Anisotropy crossover in the frustrated Hubbard model on four-chain  cylinders
Long range order in the dipolar XY antiferromagnet Er$_2$Sn$_2$O$_7$
Valley polarized relaxation and upconversion luminescence from  Tamm-Plasmon Trion-Polaritons with a MoSe2 monolayer
Emission of Circularly Polarized Terahertz Wave from Inhomogeneous  Intrinsic Josephson Junctions
Intra- and inter-shell Kondo effects in carbon nanotube quantum dots
Radiative frequency shifts in nanoplasmonic dimers
Coupled Dipole Oscillations of a Mass-Imbalanced Bose and Fermi  Superfluid Mixture
Landau-Zener transition in a continuously measured single-molecule spin  transistor
All 3d electron-hole bilayers in CrN/MgO(111) multilayers
Ionic selectivity and filtration from fragmented dehydration in  multilayer graphene nanopores
Orbital-selective Mott phase in multiorbital models for iron pnictides  and chalcogenides
Wave packet dynamics of Bogoliubov quasiparticles: quantum metric  effects
Intricacies of the Co$^{3+}$ spin state in  Sr$_2$Co$_{0.5}$Ir$_{0.5}$O$_4$: an x-ray absorption and magnetic circular  dichroism study
Mixed state dynamical quantum phase transition and emergent topology
Time Reversal Invariance of quantum kinetic equations II: Density  operator formalism
Correlation induced electron-hole asymmetry in quasi-2D iridates
Electromagnetic modes from Stoner enhancement
Topological responses from chiral anomaly in multi-Weyl semimetals
BslA-stabilised emulsion droplets with designed microstructure
Direct Observation of Transverse and Vortex Metastable Magnetic Domains  observed in Cylindrical Nanowires
Photocurrents in gyrotropic Weyl semimetals
Measuring geometric frustration in twisted inextensible filament bundles
Growth, Crystal Structure and Magnetic Characterization of Zn-Stabilized  CePtIn4
Diffusion in deterministic interacting lattice systems
Pseudo-Goldstone magnons in the frustrated S=3/2 Heisenberg helimagnet  ZnCr2Se4 with a pyrochlore magnetic sublattice
Exact short-time height distribution in 1D KPZ equation with Brownian  initial condition
Switching dynamics of the spin density wave in superconducting CeCoIn5
Heating without heat: thermodynamics of passive energy filters between  finite systems
Anharmonic interatomic force constants and thermal conductivity from  Grüneisen parameters: an application to graphene
Electromagnetic properties of impure superconductors with pair-breaking  processes
Measuring Chern numbers in Hofstadter strips
Lieb-Schultz-Mattis theorems for symmetry protected topological phases
Floquet Topological Magnons
The valence band energy spectrum of HgTe quantum wells with inverted  band structures
Doping driven structural distortion in the bilayer iridate  (Sr$_{1-x}$La$_x$)$_3$Ir$_2$O$_7$
Controlling Coherent Quantum Dot Interactions
Effect of doping on the characteristics of infrared photodetectors based  on van der Waals~heterostructures with multiple graphene layers
Aharonov-Bohm effect in monolayer black phosphorus (phosphorene)  nanorings
Revealing the magnetic proximity effect in EuS/Al bilayers through  superconducting tunneling spectroscopy
Tuning the perpendicular magnetic anisotropy, spin Hall switching  current density and domain wall velocity by submonolayer insertion in Ta /  CoFeB / MgO heterostructures
Effects of layer thickness on the mechanical behavior of  oxidation-strengthened Zr/Nb nanoscale multilayers
Exact Solution of Two Interacting Run-and-Tumble Random Walkers with  Finite Tumble Duration
Realizing Fulde-Ferrell Superfluids via a Dark-State Control of Feshbach  Resonances
Partial Ferrimagnetism in S=1/2 Heisenberg Ladders with a Ferromagnetic  Leg, an Antiferromagnetic Leg, and Antiferromagnetic Rungs
Cage Size and Jump Precursors in Glass-Forming Liquids: Experiment and  Simulations
Thermal bistability through coupled photonic resonances
Giant spin-splitting and gap renormalization driven by trions in  single-layer WS$_2$/h-BN heterostructures
Radiative Corrections to Quantum Sticking on Graphene
Intrinsic computation of a Monod-Wyman-Changeux molecule
On the possibility of metastable metallic hydrogen
Magnetic behavior of metallic kagome lattices, Tb3Ru4Al12 and Er3Ru4Al12
Nature of the Antiferromagnetic and Nematic Transitions in  Sr$_{1-x}$Ba$_x$Fe$_{1.97}$Ni$_{0.03}$As$_2$
Anomalous thermoelectric properties of a Floquet topological insulator  with spin momentum non-orthogonality
Majorana states in prismatic core-shell nanowires
Density functional perturbation theory for gated two-dimensional  heterostructures: Theoretical developments and application to flexural  phonons in graphene
Work Extraction and Landauer's Principle in a Quantum Spin Hall Device
Universal dependence on the channel conductivity of the competing weak  localization and antilocalization in amorphous InGaZnO$_4$ thin-film  transistors
Fermionic Casimir effect in Graphene
Transport studies of epi-Al/InAs 2DEG systems for required  building-blocks in topological superconductor networks
Interband Theory of Kerr Rotation in Unconventional Superconductors
Spontaneous symmetry breaking induced unidirectional rotation of  chain-grafted colloid in the active bath
Coexistence of New Fermions in Topological Semimetal TaS
Two-Band $s_\pm$ Strongly Correlated Superconductivity in K$_3$  p-Terphenyl?
A New Phosphorus Allotrope with Direct Band Gap and High Mobility
Stationary crack propagation in a two-dimensional visco-elastic network  model
Quantum Phase Transitions in Ba(1-x)CaxFe12O19
Ultra-broadband photodetection of Weyl semimetal TaAs up to infrared 10  μm range at room temperature
A novel conductivity mechanism of highly disordered carbon systems based  on an investigation of graph zeta function
Ultrafast and low-energy switching in voltage-controlled elliptical pMTJ
The role of the coherence length for the establishment of global phase  coherence in three-dimensional arrays of ultra-thin quasi-one-dimensional  superconducting Pb and NbN nanowires
Finite shot noise and electron heating at quantized conductance in  high-mobility quantum point contacts
Instability of Dirac semimetal phase under strong magnetic field
Mechanical entanglement detection in an optomechanical system
Theoretical insight into the interaction of O2 and H2O molecules with  the perfect and the defective InSe monolayers
Sensitivity of directed networks to the addition and pruning of edges  and vertices
How an incorrect transition from finite to infinite 2D conductor may  result in a false negative relaxation
Free-running Sn precipitates: an efficient phase separation mechanism  for metastable GeSn epilayers
Diffusion in time-dependent random media and the Kardar-Parisi-Zhang  equation
Emergence of non-abelian magnetic monopoles in a quantum impurity  problem
Dynamical patterns in active nematics on a sphere
Active translocation of a semiflexible polymer assisted by an ATP-based  molecular motor
The bi-layered precipitate phase zeta in the Al-Ag alloy system
Experimental and theoretical study of AC losses in variable asymmetrical  magnetic environments
Mixed-pairing superconductivity in 5d Mott insulators with antisymmetric  exchange
Excitons versus electron-hole plasma in monolayer transition metal  dichalcogenide semiconductors
Activating spin-forbidden transitions in molecules by the highly  localized plasmonic field
Theory of topological excitations and metal-insulator transition in  reentrant integer quantum Hall effect
Optical imaging of metallic and semiconductor nanostructures at sub  wavelength regime
One-Step Fabrication of pH-Responsive Membranes and Microcapsules  through Interfacial H-Bond Polymer Complexation
Band Gap Modulation of SrTiO3 upon CO2 Adsorption
Shape and Energy Consistent Pseudopotentials for Correlated Electron  systems
Simulations of water nano-confined between corrugated planes
Giant Kovacs-Like Memory Effect for Active Particles
Colloidal Motion under the Action of a Thermophoretic Force
Effective interaction in a non-Fermi liquid conductor and spin  correlations in under-doped cuprates
Signatures of a gearwheel quantum spin liquid in a spin-$\frac{1}{2}$  pyrochlore molybdate Heisenberg antiferromagnet
Non-universality in the erosion of tilted landscapes
Momentum-dependent susceptibilities and magnetic exchange in bcc iron  from supercell DMFT calculations
Quantum Critical Behavior in the Asymptotic Limit of High Disorder:  Entropy Stabilized NiCoCr0.8 Alloys
Two dimensional self-assembly of inverse patchy colloids
Nanoplatelets as material system between strong confinement and weak  confinement
Resonant single-parameter pumping in graphene
Multistage Electronic Nematic Transitions in Cuprate Superconductors:  Functional-Renormalization-Group Analysis
Construction of Hamiltonians by supervised learning of energy and  entanglement spectra
Quantized charge transport in chiral Majorana edge modes
Dissipative Landau-Zener problem and thermally assisted Quantum  Annealing
Emergence of Chiral Spin Liquids via Quantum Melting of Non-Coplanar  Magnetic Orders
Orbital superconductivity, defects and pinned nematic fluctuations in  the doped iron chalcogenide FeSe$_{0.45}$Te$_{0.55}$
Spin and tunneling dynamics in an asymmetrical double quantum dot with  spin - orbit coupling
Aggregation-fragmentation-diffusion model for trail dynamics
A statistical physics approach to learning curves for the Inverse Ising  problem
Achieving Large, Tunable Strain in Monolayer Transition-Metal  Dichalcogenides
Dyonic Lieb-Shultz-Mattis Theorem and Symmetry Protected Topological  Phases in Decorated Dimer Models
Excitation spectrum and Density Matrix Renormalization Group iterations
Multi-Control Over Graphene-Molecule Hetereo-Junctions
Excitonic Zeeman Splittings in Colloidal CdSe Quantum Dots Doped with  Single Magnetic Impurities
Entropy of the diluted antiferromagnetic Ising models on the frustrated  lattices using the Wang-Landau method
Novel metal-insulator-transition at the SrTiO3/SmTiO3 interface
Anderson Localization for Very Strong Speckle Disorder
Field of first flux entry and pinning strength of superconductors for RF  application measured with muon spin rotation
High conduction hopping behavior induced in transition metal  dichalcogenides by percolating defect networks: toward atomically thin  circuits
A large moment antiferromagnetic order in overdoped high-Tc  superconductor 154SmFeAsO1-xDx
Defects and oxidation resilience in $InSe$
Perovskites for Solar and Thermal Energy Harvesting: State of the Art  Technologies, Current Scenario and Future Directions
Active sorting of particles as an illustration of the Gibbs mixing  paradox
Theoretical Prediction of the Robust Intrinsic Half-Metallicity in Ni2N  MXene with Different Types of Surface Terminations
Raman study of electron-phonon coupling in thin films of LiTi$_2$O$_4$  spinel oxide superconductor
Matrix product state techniques for two-dimensional systems at finite  temperature
Machine Learning of Explicit Order Parameters: From the Ising Model to  SU(2) Lattice Gauge Theory
Unconventional Superconductivity
A self-aligned nano-fabrication process for vertical NbN-MgO-NbN  Josephson junctions
Exfoliation of Graphene and Fluorographene in Molecular and Ionic  Liquids
Application of flash method in the measurements of interfacial thermal  resistance in layered and particulate composite materials
Stationary ordered non-equilibrium states of long-range interacting  systems
Shot noise in Weyl semimetals
Thermal interface fluctuations of liquids and viscoelastic materials
On the persistence of polar domains in ultrathin ferroelectric  capacitors
Bloch line dynamics within moving domain walls in 3D ferromagnets
Effect of Dynamic Disorder on Charge Transport in Organic Molecules
Spectroscopic investigation of native defects induced electron-phonon  coupling in GaN nanowires
Quantum Conductance Probing of Oxygen Vacancies in SrTiO3 Epitaxial Thin  Film Using Graphene
Transition-Metal Oxide (111) bilayers
Tuning across the BCS-BEC crossover in the multiband superconductor  Fe$_{1+y}$Se$_x$Te$_{1-x}$ : An angle-resolved photoemission study
Note: Derivative divide, a method for the analysis of broadband  ferromagnetic resonance in the frequency domain
Thermosize potential in semiconductors
Strong exchange anisotropy in YbMgGaO$_4$ from polarized neutron  diffraction
Manipulation of type-I and type-II Dirac points in PdTe2 superconductor  by external pressure
Nonequilibrium Langevin dynamics: a demonstration study of shear flow  fluctuations in a simple fluid
DC conductivity of twisted bilayer graphene: Angle-dependent transport  properties and effects of disorder
Negligible electronic contribution to heat transfer across intrinsic  metal/graphene interfaces
First principles investigation of quantum emission from hBN defects
Electromagnetic Response during a Quench Dynamics to Superconducting  State: Time-Dependent Ginzburg-Landau Analysis
Unconventional quantum Hall effects in two-dimensional massive spin-1  fermion systems
Excitonic Phase Diagram of the Three-Chain Hubbard Model for  Semiconducting and Semimetallic Ta$_2$NiSe$_5$
Efficient and Reversible CO2 Capture by Lithium-functionalized Germanene  Monolayer
Scale-invariant magnetoresistance in a cuprate superconductor
Propagation of a Thermo-mechanical Perturbation on a Lipid Membrane
Universal trade-off between power, efficiency, and constancy in  steady-state heat engines
Theory of electron spin resonance in one-dimensional topological  insulators with spin-orbit couplings
Quantum anomalous Hall state from spatially decaying interactions on the  decorated honeycomb lattice
Exact Boson-Fermion Duality on a 3D Euclidean Lattice
Exciton-Exciton Annihilation Is Coherently Suppressed in H-Aggregates,  but Not in J-Aggregates
Mn-induced magnetic symmetry breaking and its correlation with the  metal-insulator transition in bilayered Sr3(Ru1-xMnx)2O7
Coupling MOS Quantum Dot and Phosphorus Donor Qubit Systems
Probing spinon nodal structures in three-dimensional Kitaev spin liquids
Graphene channels interfaced with an array of individual quantum dots
Unveiling the role of competing fluctuations at an unconventional  quantum critical point
Universal short time quantum critical dynamics of finite size systems
Pressure tuning of light-induced superconductivity in K3C60
Optimal segmentation of directed graph and the minimum number of  feedback arcs
Invariance of topological indices under Hilbert space truncation
Suppression of the Landau-Zener transition probability by a weak  classical noise
Ultra-low-loss Polaritons in Isotopically Pure Materials: A New Approach
Kinematic irreversibility in surfactant-laden interfaces
Active Tuning of Surface Phonon Polariton Resonances via Carrier  Photoinjection
Heat perturbations spreading in the Fermi-Pasta-Ulam-$β$ system with  next-nearest-neighbor coupling: Competition between phonon dispersion and  nonlinearity
An entropy for groups of intermediate growth
Gauge-invariant theory of optical response to THz pulses in s-wave and  ($s$+$p$)-wave superconducting semiconductor quantum wells
Fermionic algebraic quantum spin liquid in an octa-kagome frustrated  antiferromagnet
Phase diagrams of Bose-Hubbard model and antiferromagnetic spin-1/2  models on a honeycomb lattice
Solitons under spatially localized cubic-quintic-septimal nonlinearities
Magnetotransport properties in a noncentrosymmetric itinerant magnet  Cr$_{11}$Ge$_{19}$
Andreev levels as a quantum dissipative environment
Jellium-with-gap model applied to semilocal kinetic functionals
Quantum criticality in the coupled two-leg spin ladder Ba2CuTeO6
Universal properties of high-temperature superconductors from real-space  pairing III: The role of correlated hopping and intersite Coulomb interaction  within the t-J-U model
Why does bulk boundary correspondence fail in some non-hermitian  topological models
Full-gap superconductivity robust against disorder in heavy-fermion  CeCu2Si2
Spatially resolving density-dependent screening around a single charged  atom in graphene
Spin-polaron formation and magnetic state diagram in La doped $CaMnO_3$
First-principles study of superconducting ScRhP and ScIrP pnictides
High Thermoelectric Figure of Merit by Resonant Dopant in Half-Heusler  Alloys
Finite-temperature phase diagram and critical point of the Aubry  pinned-sliding transition in a 2D monolayer
Probing optically silent superfluid stripes in cuprates
Spin-flip scattering selection in a controlled molecular junction
Geometrical features of time series provide new perspectives on  collective fluctuations in driven disordered systems
Scattering dominated high-temperature phase of 1T-TiSe2: an optical  conductivity study
Pressure-induced melting of magnetic order and emergence of new quantum  state in alpha-RuCl3
Direct Evidence of Two Superconducting Gaps in FeSe$_{0.5}$Te$_{0.5}$:  SnS-Andreev Spectroscopy and Lower Critical Field
Phononic thermal properties of two-dimensional materials
Effective approach for taking into account interactions of  quasiparticles from the low-temperature behavior of a deformed fermion-gas  model
Fast data sorting with modified principal component analysis to  distinguish unique single molecular break junction trajectories
Re-entrant charge order in overdoped  (Bi,Pb)$_{2.12}$Sr$_{1.88}$CuO$_{6+δ}$ outside the pseudogap regime
Nearly quantum limited nanoSQUIDs based on cross-type Nb/AlOx/Nb  junctions
Zeros of Loschmidt echo in the presence of Anderson localization
Direct observation of the Higgs amplitude mode in a two-dimensional  quantum antiferromagnet near the quantum critical point
The 3-body Coulomb problem
Improvements in the $GW$ and Bethe-Salpeter-equation calculations on  phosphorene
Nonequilibrium dynamics of spin-boson models from phase space methods
Characterization and formation of NV centers in 3C, 4H and 6H SiC: an  \emph{ab initio} study
Influence of nonequilibrium phonons on the amplitude of magnetoquantum  oscillations in the point-contact resistance
Graphene Terahertz Absorption
Active matter
Edge stability and edge quantum criticality in 2D interacting  topological insulators
Intertwining topological order and broken symmetry in a theory of  fluctuating spin density waves
Many body localization with long range interactions
Negative electronic compressibility enables electrically-induced charge  density waves in a two-dimensional electron liquid
Phase transitions in integer linear problems
Lattice realization of a bosonic integer quantum Hall state - trivial  insulator transition and relation to the self-dual line in the easy-plane  NCCP1 model
Magnetic Transport in Spin Antiferromagnets for Spintronics Applications
Ballistic magnon heat conduction and possible Poiseuille flow in the  helimagnetic insulator Cu$_2$OSeO$_3$
Characterization of Electron Pair Velocity in  YBa$_{2}$Cu$_{3}$O$_{7-\textit{$δ$}}$ Thin Films
Electronic Landscape of Ce-based Intermetallics: CeCu$_2$Si$_2$ at an  Extreme
Particle rearrangement and softening contributions to the nonlinear  mechanical response of glasses
Disorder-Driven Density and Spin Self-Ordering of a Bose-Einstein  Condensate in a Cavity
Superheating in coated niobium
Robust short-range-ordered nematicity in FeSe evidenced by high-pressure  NMR
Magnetic vortex nucleation/annihilation in artificial-ferrimagnet  microdisks
A Table-Top Formation of Bilayer Quasi-Free-Standing Epitaxial-Graphene  on SiC(0001) by Microwave Annealing in Air
Slip-Size Distribution and Self-Organized Criticality in Block-Spring  Models with Quenched Randomness
Surface Magnetism in Topological Crystalline Insulators
Exotic odd-even parity effects in transmission phase, (Andreev)  conductance, and shot noise of a dimer atomic chain by topology
Topological $p+ip$ excitonic insulator with parity anomaly
$J_1$-$J_2$ square lattice antiferromagnetism in the orbitally quenched  insulator MoOPO$_4$
Possible coexistence of double-Q magnetic order and chequerboard charge  order in the re-entrant tetragonal phase of Ba0.76K0.24Fe2As2
Noise of a superconducting magnetic flux sensor based on a proximity  Josephson junction
Missing Shapiro steps and the $8π$-periodic Josephson effect in  interacting helical electron systems
Absence of the Pauli-Paramagnetic Limit in a Superconducting U$_6$Co
Localized segregation of gold in ultra-thin Fe films on Au(001)
Exact dynamics following an interaction quench in a one-dimensional  anyonic gas
Lorentz Covariance of Dirac Electrons in Solids: Dielectric and  Diamagnetic Properties
Introduction to dynamical large deviations of Markov processes
Condensates in double-well potential with synthetic gauge potentials and  vortex seeding
Critical percolation in the dynamics of the 2d ferromagnetic Ising model
Crystal growth and characterization of the pyrochlore Tb$_2$Ti$_2$O$_7$
Fluctuation theorems in feedback-controlled open quantum systems:  quantum coherence and absolute irreversibility
Fractional quantum Hall effect in the interacting Hofstadter model via  tensor networks
Neutron Diffraction Reveals the Existence of Confined Water in  Triangular and Hexagonal Channels of Modified YPO4 at Elevated Temperatures
Effect of disorder on the optical response of NiPt and Ni$_3$Pt alloys
Static and dynamic properties of Josephson weak links with singlet and  triplet coupling
Nesting-induced Local Electronic Patterns around a Single As (Te, Se)  Vacancy in Iron-based Superconductors
Superconductivity and charge carrier localization in ultrathin  $\mathbf{{La_{1.85}Sr_{0.15}CuO_4}/{La_2CuO_4}}$ bilayers
Does a growing static length scale control the glass transition?
The Final Chapter In The Saga Of YIG
Nanocellulose Fragmentation Mechanisms and Inversion of Chirality from  the Single Particle to the Cholesteric Phase
Magnetization dynamics and its scattering mechanism in thin CoFeB films  with interfacial anisotropy
Numerical study of the roughness of domain walls in the 2-dimensional  random bond Ising model using a weighed-loop algorithm
Plasmons in topological insulator cylindrical nanowires
Pattern transitions in a compressible floating elastic sheet
Shapes and velocity relaxation of dislocation avalanches in Au and Nb  single crystals
Fulde-Ferrell-Larkin-Ovchinnikov state in bilayer dipolar systems
Phase Diagram of Carbon Nickel Tungsten: Superatom Model
Exact matrix product decay modes of a boundary driven cellular automaton
Assessing degrees of entanglement of phonon states in atomic Bose gases  through the measurement of commuting observables
Fu-Kane-Mele monopoles in semimetals
On the primary spacing and microsegregation of cellular dendrites in  laser deposited Ni-Nb alloys
Phase Competition in the Palmer-Chalker XY Pyrochlore Er$_2$Pt$_2$O$_7$
Two-dimensional InSe as a potential thermoelectric material
Irreversible local Markov chains with rapid convergence towards  equilibrium
High-temperature nonequilibrium Bose condensation induced by a hot  needle
Exploring quantum signatures of chaos on a Floquet synthetic lattice
Self-Learning Monte Carlo Method: Continuous-Time Algorithm
Symmetric Gapped Interfaces of SPT and SET States: Systematic  Constructions
Boron-doped diamond
Bimetric Theory of Fractional Quantum Hall States
Strong coupling phases of the spin-orbit-coupled spin-1 Bose-Hubbard  chain: odd integer Mott lobes and helical magnetic phases
Topological quantum paramagnet in a quantum spin ladder
Segregation of large particles in dense granular flows: A granular  Saffman effect?
Nanodiamonds with photostable, sub-gigahertz linewidths quantum emitters
Spintronic signatures of Klein tunneling in topological insulators
Highly strained Ge micro-blocks bonded on Si platform for Mid-Infrared  photonic applications
Spin dependent inelastic collisions between metastable state  two-electron atoms and ground state alkali-atoms
Avalanches and Plastic Flow in Crystal Plasticity: An Overview
Engineering the thermal conductivity along an individual silicon  nanowire by selective helium ion irradiation
Origin of Non-cubic Scaling Law in Disordered Granular Packing
Single-electron thermal devices coupled to a mesoscopic gate
