Thermal inclusions: how one spin can destroy a many-body localized phase
Correlations and enlarged superconducting phase of $t$-$J_\perp$ chains  of ultracold molecules on optical lattices
Zero Energy States at a Normal--Cuprate-Superconductor Interface Probed  by Shot Noise
Rare events and discontinuous percolation transitions
Information-theoretic bound on the entropy production to maintain a  classical nonequilibrium distribution using ancillary control
Role of temperature-dependent spin model parameters in ultra-fast  magnetization dynamics
Tunneling between chiral magnets: Spin current generation without  external fields
Chiral helimagnetic state in a Kondo lattice model with the  Dzyaloshinskii-Moriya interaction
Prethermal time crystals in a one-dimensional periodically driven  Floquet system
Goldstone mode and pair-breaking excitations in atomic Fermi superfluids
Possible electronic entropy-driven mechanism for non-thermal ablation of  metals
The Reversible Spin Switch by External Control of Interval Distance of  CuPc and C59N with the investigation of DFT
The Evolution of Alq3 Films Exposure to Air
Normal-state Properties of a Unitary Bose-Fermi Mixture: A Combined  Strong-coupling Approach with Universal Thermodynamics
Interaction between carbon nanotubes and metals: Electronic properties,  stability, and sensing
Ab initio study on lattice thermal conductivity of Cu$_2$O using GGA and  hybrid density functional methods
Nanomechanics of CNTs for Sensor Application
Waiting time distribution revealing the internal spin dynamics in a  double quantum dot
Inverse spin Hall effect in Nd doped SrTiO3
Ab initio study of Li, Mg and Al insertion into rutile VO2: Fast  diffusion and enhanced voltages
Solution to the relaxation problem for a gas with a distribution  function dependent on the velocity modulus
Density Functional Theory Formulation for Fluid Adsorption on Correlated  Random Surfaces
Novel approaches to spectral properties of correlated electron  materials: From generalized Kohn-Sham theory to screened exchange dynamical  mean field theory
Action at a distance in classical uniaxial ferromagnetic arrays
Fermionic projected entangled-pair states and topological phases
Magnetotransport properties of FeSe in fields up to 50T
Evidence of new twinning modes in magnesium questioning the shear  paradigm
Lattice-Geometry Effects in Garnet Solid Electrolytes: A Lattice-Gas  Monte Carlo Simulation Study
General relations between the power, efficiency and dissipation for the  irreversible heat engines in the nonlinear response regime
Heavy-mass magnetic modes in pyrochlore iridates due to dominant  Dzyaloshinskii-Moriya interaction
Large magneto-Seebeck effect in magnetic tunnel junctions with  half-metallic Heusler electrodes
Magnetic Minibands and Electron-Electron Bound States in ac-Driven  Graphene with Space-Modulated Gap
Gap structure of FeSe determined by field-angle-resolved specific heat  measurements
Momentum-Space Cigar Geometry in Topological Phases
Multivalent cation induced attraction of anionic polymers by  like-charged pores
Gas Adsorption and Dynamics in Pillared Graphene Frameworks
Rheology of granular flows across the transition from soft to rigid  particles
Hyperfine-assisted fast electric control of dopant nuclear spins in  semiconductors
Quantitative characterization of the nanoscale local lattice strain  induced by Sr dopants in La$_{1.92}$Sr$_{0.08}$CuO$_4$
An application of Pontryagin's principle to Brownian particle engineered  equilibration
Anisotropic chiral magnetic effect from tilted Weyl cones
Probing valley filtering effect by Andreev reflection in zigzag graphene  nanoribbon
Influence of electric fields on dielectric properties of GPI  ferroelectric
Defect-enhanced Rashba spin-polarized currents in carbon nanotubes
Direct verification of the fluctuation-dissipation relation in viscously  coupled oscillators
Height distribution tails in the Kardar-Parisi-Zhang equation with  Brownian initial conditions
Quantum phase recognition via unsupervised machine learning
Theory of magnon-mediated tunnel magneto-Seebeck effect
First-principles study of optical, elastic anisotropic and thermodynamic  properties of TiN under high temperature and high pressure
Cycle-expansion method for the Lyapunov exponent, susceptibility, and  higher moments
Wave Function and Emergent SU(2) Symmetry in $ν_T=1$ Quantum Hall  Bilayer
Entropy production in systems with long range interactions
Rare behavior of growth processes via umbrella sampling of trajectories
Emerging Magnetic Order In Copper Induced By Proximity To Cobalt: A  Detailed Soft X-Ray Spectroscopy Study
Qualitative model of high-$T_c$ superconductivity
Unusual equilibration of a particle in a potential with a thermal wall
Quasiparticle Interference in ZrSiS - Strongly Band-Selective Scattering  Depending on Impurity Lattice Site
Applicability of Kerker preconditioning scheme to the self-consistent  density functional theory calculations of inhomogeneous systems
Lattice symmetries and the topological protected transport of colloidal  particles
A chemist's view of chemical bonding in the mechanism of high  temperature superconductivity
One step growth of GaN/SiO2 core/shell nanowire in vapor-liquid-solid  route by chemical vapor deposition technique
CrCTe$_3$: Computational design of a robust two-dimensional  anti-ferromagnetic semiconductor
Time-temperature superposition in grain and grain boundary response  regime of A2HoRuO6 (A = Ba, Sr, Ca) double perovskite ceramics: A  Conductivity Spectroscopic Analysis
Crystalline Kitaev spin liquids
Short-Range-Order for fcc-based binary alloys Revisited from Microscopic  Geometry
Effective Minkowski to Euclidean signature change of the magnon BEC  pseudo-Goldstone mode in polar 3He
Non-Reciprocal gain in non-Hermitian time-Floquet Systems
A modeling framework for contact, adhesion and mechano-transduction  between excitable deformable cells
Electronic band structure of 4d and 5d transition metal trichalcogenides
Extrapolation to nonequilibrium from coarse grained response theory
Effect of edge vacancies on performance of planar graphene tunnel  field-effect transistor
Quantitative analysis of nonadiabatic effects in dense H$_3$S and PH$_3$  superconductors
Magnetotransport properties of the new-type topological semimetal ZrTe
A Multispecies Exclusion Process with Fusion and Fission of Rods: a  model inspired by Intraflagellar Transport
Amplification of Cooper pair splitting current in a graphene based  Cooper pair beam splitter geometry
Local moment formation and magnetic coupling of Mn guest atoms in  Bi$_2$Se$_3$: a low-temperature ferromagnetic resonance study
Surface Acoustic wave modulation of a coherently driven quantum dot in a  pillar microcavity
Spin wave dispersion just above the magnetic order-order transition in  the metallic antiferromagnet Mn$_3$Pt
Classifying Potts critical lines
Designing high-performance composite joints close to parent materials of  aluminum matrix composites
Charged and uncharged vortices in quasiclassical theory
Polynomial description of inhomogeneous topological superconducting  wires
Twisted Fermi surface of a thin-film Weyl semimetal
Edge modes and non local conductance in graphene superlattices
High-Resolution Nanoscale Solid-State Nuclear Magnetic Resonance  Spectroscopy
Multi-scale approach for self-Assembly and protein folding
A minimal model of an autonomous thermal motor
Assessing The Band Gap Problem By Improving Upon The Semilocal Exchange  Hole Potential
Quantum Quench in the Infinitely Repulsive Hubbard Model: the Stationary  State
Exploiting Coherence in Nonlinear Spin-Superfluid Transport
Dual lattice functional renormalization group for the  Berezinskii-Kosterlitz-Thouless transition: irrelevance of amplitude and  out-of-plane fluctuations
Phase transitions and adiabatic preparation of a fractional Chern  insulator in a boson cold atom model
Breakdown of the Chiral Anomaly in Weyl Semimetals in a Strong Magnetic  Field
Quasi-Static Internal Magnetic Field Detected in the Pseudogap Phase of  Bi$_{2+x}$Sr$_{2-x}$CaCu$_2$O$_{8+δ}$ by $μ$SR
Path Integral Monte Carlo study of particles obeying quantum mechanics  and classical statistics
Defect Properties of Na and K in Cu2ZnSnS4 from Hybrid Functional  Calculation
High temperature thermodynamics of the honeycomb-lattice  Kitaev-Heisenberg model: A high temperature series expansion study
$π$-Electron Spectrum of Oligoperylene[$N\times\cal N$] -- Graphene  Macromolecule and Its Derivatives
Non-monotonicity of the frictional bimaterial effect
Non-Coulombic frictional drag currents in coupled LaAlO$_3$/SrTiO$_3$  nanowires
Crystal structure and magnetic modulation in beta-Ce2O2FeSe2
Switching Magnetism and Superconductivity with Spin-Polarized Current in  Iron-Based Superconductor
Effects of Temperature and Near Ultraviolet Light on Current-Voltage  Characteristics of Colemanite
Weak-Light Nonlinearity Using a Dark State in Coupled Quantum Dots
Indications of spin polarized transport in Ba$_2$FeMoO$_6$ thin films
$1/f^β$ noise for scale-invariant processes: How long you wait  matters
Topological orbital superfluid with chiral d-wave order in a rotating  optical lattice
Anomalous Hall effect in two-dimensional non-collinear antiferromagnetic  semiconductor Cr0.68Se
2D granular flows with the $μ(I)$ rheology and side walls friction: a  well balanced multilayer discretization
A class of states supporting diffusive spin dynamics in the isotropic  Heisenberg model
Interactions between Coherent Twin Boundaries and Phase Transition of  Iron under Dynamic Loading and Unloading
Tunable Quasiparticle Band Gap in Few Layer GaSe/graphene Van der Waals  Heterostructures
Lattice dynamics and thermophysical properties of h.c.p. Re and Tc from  the quasi-harmonic approximation
Manifestation of many-body interactions in the integer quantum Hall  effect regime
Manumitting slave-spins in the Anderson impurity model
Understanding bond formation and its impact on the capacitive properties  of SiW12 polyoxometalates adsorbed on functionalized Carbon Nanotubes
Predicting Glass-to-Glass and Liquid-to-Liquid Phase Transitions in  Water using Classical Nucleation Temperature
Anomalous Nernst and Thermal Hall Effects in Tilted Weyl Semimetals
Controlling the magnetism of oxygen surface vacancies in strontium  titanate $\mathrm{(SrTiO_3\!)}$ through charging
Understanding contact gating in Schottky barrier transistors from 2D  channels
Interaction effects with varying $N$ in SU($N$) symmetric fermion  lattice systems
One-Dimensional Nature of Pairing and Superconductivity at the  LaAlO$_3$/SrTiO$_3$ Interface
Non-equilibrium evaporation/condensation model
Magnetic Order in Laser-Irradiated Kagome Antiferromagnets
Intrinsically polar elastic metamaterials
Quantum dynamics of thermalizing systems
Detecting Many-Body-Localization Length with Cold Atoms
Peculiarities of oscillator with nonlinear cordinate-dependent mass
Characterizing Pixel and Point Patterns with a Hyperuniformity Disorder  Length
Hyperuniformity Disorder Length Spectroscopy for Extended Particles
Thermodynamics of the pyrochlore Heisenberg ferromagnet with arbitrary  spin $S$
Topology counts: force distributions in circular spring networks
Topology determines force distributions in one-dimensional random spring  networks
Critical and Griffiths-McCoy singularities in quantum Ising spin-glasses  on d-dimensional hypercubic lattices: A series expansion study
Optical switching of defect charge states in 4H-SiC
Numerically exploring the 1D-2D dimensional crossover on spin dynamics  in the doped Hubbard model
Design principles for the energy level tuning in donor/acceptor  conjugated polymers
Multiband Electronic Structure of Magnetic Quantum Dots: Numerical  Studies
Direct observation of magnetic droplet solitons in all-perpendicular  spin torque nano-oscillators
Electronic Structure Change of NiS$_{2-x}$Se$_x$ in the Metal-Insulator  Transition Probed by X-ray Absorption Spectroscopy
Ground state properties of a two dimensional Fermi superfluid with an  anisotropic spin-orbit coupling
Multi-Q mesoscale magnetism in CeAuSb$_2$
Evaluation of the particle numbers via the two root mean square radii in  a 2-species Bose-Einstein condensate
Strong angular dependent transmission ratio due to interplay between  spin waves and the domain wall in perpendicular magnetic anisotropy materials
The role of spin-orbit coupling in the electronic structure of IrO$_2$
RF-quantum capacitance of the topological insulator Bi2Se3 in the bulk  depleted regime for field-effect transistors
Josephson Vortex Qubit based on a Confocal Annular Josephson Junction
Antisymmetric Spin-Orbit Coupling Effect on Kondo-Induced Electric  Polarization in a Triangular Triple Quantum Dot
Thermally Activated Motion of Sodium Cations in Insulating Parent  Low-Silica X Zeolite
The impact of hysteresis on the electrocaloric effect at first-order  phase transitions
B-T phase diagram of Pd/Fe/Ir(111) computed with parallel tempering  Monte Carlo
Switching from pyroelectric to ferroelectric order in Ni doped CaBaCo4O7
Graphene nanoribbons on gold: Understanding superlubricity and edge  effects
Study of a Nano-Square Structure with Defects: Monte Carlo Study
Spreading law of non-Newtonian power-law liquids on a spherical  substrate by energy balance approach
Zero temperature coarsening in Ising model with asymmetric second  neighbour interaction in two dimensions
Polarization dynamics in a photon BEC
Lower lattice thermal conductivity in SbAs than As or Sb monolayer: a  first-principles study
Classical fields in the one-dimensional Bose gas: applicability and  determination of the optimal cutoff
Odd-triplet superconductivity in single-level quantum dots
Efficiency of fermionic quantum distillation
1D half-filled paramagnetic Hubbard model.The Luttinger critical  exponents
Shear Reversal in Dense Suspensions: The Challenge to Fabric Evolution  Models from Simulation Data
Detecting topological transitions in two dimensions by Hamiltonian  evolution
Quantum anomalous Hall effect in stable 1T-YN$_2$ monolayer with a large  nontrivial band gap and high Chern number
The Confinement of Vortices in Nano-Superconducting Devices
Quench dynamics in superconducting nanojunctions: metastability and  dynamical Yang-Lee zeros
Extended Hubbard model for mesoscopic transport in donor arrays in  silicon
Effect of density on the physical aging of pressure-densified  polymethylmethacrylate
Pressure densification of a simple liquid
Structure and Topology of Band Structures in the 1651 Magnetic Space  Groups
A General Perspective of Fe-Mn-Al-C Steels
Improving superconducting resonators in magnetic fields by reduced  field-focussing and engineered flux screening
Information Landscape and Flux, Mutual Information Rate Decomposition  and Entropy Production
A tensor network study of the complete ground state phase diagram of the  spin-1 bilinear-biquadratic Heisenberg model on the square lattice
Periodically Driven Array of Single Rydberg Atoms
Relaxation time and critical slowing down of a spin-torque oscillator
Phonon Spectra in the Parent Superconducting Iron-tuned Telluride  Fe$_{1+x}$Te from Inelastic Neutron Scattering and Ab Initio Calculations
A Two-band Model for p-wave Superconductivity
Phase transitions in the $q$-coloring of random hypergraphs
Coiling of an elastic beam inside a disk: A model for spider-capture  silk
Ground state properties of 3d metals from self-consistent GW approach
Nonequilibrium-induced enhancement of dynamical quantum coherence and  entanglement of spin arrays
Highly excited exciton-polariton condensates
Spin-polarized electric current in silicene nanoribbons induced by  atomic adsorption
Strain-tuning of edge magnetism in zigzag graphene nanoribbons
Interplay between the edge-state magnetism and long-range Coulomb  interaction in zigzag graphene nanoribbons: quantum Monte Carlo study
Nonlinear electric field effect on perpendicular magnetic anisotropy in  Fe/MgO interfaces
The ensemble approach to the relationship between diffusion coefficient  and entropy in the classical Brownian motion
Caroli formula in near-field heat transfer between parallel graphene  sheets
Microscopic Theory of Surface Topological Order for Topological  Crystalline Superconductors
Quasilocalized states of self stress in packing-derived networks
Stick-slip Phenomena and Memory Effects in Moving Vortex Matter
Excitons in core-only, core-shell and core-crown CdSe nanoplatelets:  interplay between in-plane electron-hole correlation, spatial and dielectric  confinement
Hydrodynamics interactions of clusters of drops: a study of the  coalescence phenomena with the finite volume method
Hydrodynamics calculations of clusters of drops using the finite volume  method
Long-time expansion of a Bose-Einstein condensate: Can Anderson  localization be observed?
Temperature Dependent Energy Levels of Electrons on Liquid Helium
Protected pseudohelical edge states in proximity graphene ribbons and  flakes
Many-body kinetics of dynamic nuclear polarization by the cross effect
Start-up Shear of Concentrated Colloidal Hard Spheres: Stresses,  Dynamics and Structure
First-principles Green's-function method for surface calculations: a  pseudopotential localized basis set approach
Supercritical Grüneisen parameter and its universality at the Frenkel  line
Interacting and noninteracting integrable systems
Interplay between breathing mode distortion and magnetic order in  rare-earth nickelates $R$NiO$_3$ within DFT+$U$
Young's moduli of carbon materials investigated by various classical  molecular dynamics schemes
Colloidal Gels Tuned by Oscillatory Shear
Universal magneto-orbital ordering in the divalent $A$-site quadruple  perovskite manganites $A$Mn$_7$O$_{12}$ ($A$ = Ca, Sr, Cd, and Pb)
Onset of Quantum Criticality in the Topological-to-Nematic Transition in  a Two-dimensional Electron Gas at Filling Factor $ν=5/2$
The structure and evolution of semiconducting buffer graphene grown on  SiC(0001)
How to observe the giant thermal effect in the Casimir force for  graphene systems
Thermalized formulation of soft glassy rheology
Dynamics of fluids in quenched-random potential energy landscapes: a  mode-coupling theory approach
Role of cell deformability in the two-dimensional melting of biological  tissues
Collapse of superconductivity in cuprates via ultrafast quenching of  phase coherence
Fracton topological phases from strongly coupled spin chains
Gapless quantum spin chains: multiple dynamics and conformal  wavefunctions
Chiral Topological Superconductors Enhanced by Long-Range Interactions
Analysis of the buildup of spatiotemporal correlations and their bounds  outside of the light cone
Anomalous diamagnetic response in multi-band superconductors with  time-reversal broken symmetry
Spontaneous Oscillations of Elastic Filaments Induced by Molecular  Motors
Magnetoelectric antiferromagnets as platforms for the manipulation of  solitons
Interaction-induced exotic vortex states in an optical lattice clock  with spin-orbit coupling
RKKY interaction in three-dimensional electron gases with linear  spin-orbit coupling
Mechanisms and Rates of Nucleation of Amyloid Fibrils
The boundary effects of transverse field Ising model
Optical signatures of exciton-polarons from diagrammatic Monte Carlo
Predictability and Strength of a Heterogeneous System : The Role of  System Size and Disorder
Electron and thermal transport via Variable Range Hopping in MoSe$_{2}$  single crystals
Effect of surfactant concentration on the responsiveness of a  thermoresponsive copolymer/surfactant mixture with potential application on  Smart foams formulations
Dynamics and complex formation in charged and uncharged Ficoll70  solutions
Efficient excitation of nonlinear phonons via chirped mid-infrared  pulses: induced structural phase transitions
Quantum Order-by-Disorder in Strongly Correlated Metals
Spin-Orbit Coupling and Electronic Correlations in Sr2RuO4
Strain-controlled valley and spin separation in silicene heterojunctions
Magnetic ground state and magnon-phonon interaction in multiferroic  h-YMnO$_3$
Quasi-2D behavior of 112-type iron-based superconductors
First Principles Modeling of Mn(II) Migration above and Dissolution from  Li(x)Mn(2)O(4) (001) Surfaces
Connecting dynamical quantum phase transitions and topological  steady-state transitions by tuning the energy gap
Ultrafast Epitaxial Growth of Metre-Sized Single-Crystal Graphene on  Industrial Cu Foil
Realization of intrinsically broken Dirac cones in graphene via the  momentum-resolved electronic band structure
The origin of the turn-on phenomenon in Td-MoTe2
Topological Order and Symmetry Anomaly on the Surface of Topological  Crystalline Insulators
Interaction-Induced Gradients Across a Confined Fermion Lattice
Magneto-optical Kerr effect of a Ni_{2.00}Mn_{1.16}Ga_{0.84} single  crystal across austenite and intermartensite transitions
Signatures of pairing in the magnetic excitation spectrum of strongly  correlated ladders
Coulomb center instability in bilayer graphene
MBE Growth of Al/InAs and Nb/InAs Superconducting Hybrid Nanowire  Structures
Nuclear spin cooling by helicity-alternated optical pumping at weak  magnetic fields in $n$-GaAs
Spinor dynamics in a mixture of spin-1 and spin-2 Bose-Einstein  condensates
Microphase Equilibrium and Assembly Dynamics
Incoherent population mixing contributions to phase-modulation  two-dimensional coherent excitation spectra
Computation of ground-state properties in molecular systems:  back-propagation with auxiliary-field quantum Monte Carlo
Giant interfacial perpendicular magnetic anisotropy in  Fe/CuIn$_{1-x}$Ga$_x$Se$_2$ beyond Fe/MgO
Pressure-dependent mechanical and thermodynamic properties of newly  discovered cubic Na2He
Tunnelling Characteristics of Stone-Wales Defects in Monolayers of Sn  and Group-V Elements
Localized Higgs modes of superfluid Bose gases in optical lattices: A  Guzwiller mean-field study
Coupling ultracold atoms to a superconducting coplanar waveguide  resonator
Blue and red shifted temperature dependence of implicit phonon shifts in  Graphene
Phonon-Driven Electron Scattering and Magnetothermoelectric Effect in  Two-Dimensional Tin Selenide
Inflated nodes and surface states in superconducting half-Heusler  compounds
Complex nature of magnetic field-induced ferroelectricity in GdCrTiO5
Theory of in-plane current induced spin torque in metal/ferromagnet  bilayers
Spontaneous and Superfluid Chiral Edge States in Exciton-Polariton  Condensates
Influence of Interface Geometry on Phase Stability and Bandgap  Engineering in Boron Nitride substituted Graphene: A Combined  First-principles and Monte Carlo Study
Strain-induced pseudomagnetic and scalar fields in symmetry-enforced  Dirac nodes
Connecting dissipation and phase slips in a Josephson junction between  fermionic superfluids
Chiral Spin Liquids at Finite Temperature in a Three-Dimensional Kitaev  Model
Novel Phases of Semi-Conducting Silicon Nitride Bilayer: A  First-Principle Study
Motion of magnetotactic bacteria swarms in an external field
Temperature dependent conductivity mechanisms in Pr2NiTiO6
Manipulating quantum Hall edge channels in graphene through Scanning  Gate Microscopy
Theory of ground states for classical Heisenberg spin systems II
Scaling behavior of knotted random polygons and self-avoiding polygons:  Topological swelling with enhanced exponent
Exciton-phonon interaction breaking all antiunitary symmetries in  external magnetic fields
Investigation of inter-grain critical current density in Bi2Sr2CaCu2O8+d  superconducting wires and its relationship with the heat treatment protocol
Inertial hydrodynamic ratchet: Rectification of colloidal flow in tubes  of variable diameter
Impurity states in the one-dimensional Bose gas
Electric-field induced shape transition of nematic tactoids
Asymptotic Floquet states of non-Markovian systems
Disorder-generated non-Abelions
Topology and zero energy edge states in carbon nanotubes with  superconducting pairing
Ripplonic Lamb shift for electrons on liquid helium
Local field enhancement and thermoplasmonics in multimodal Aluminum  structures
Transport properties across the many-body localization transition in  quasiperiodic and random systems
Ultracold atoms in a square lattice with spin-orbit coupling: Charge  order, superfluidity, and topological signatures
Emergence of superconductivity in the canonical heavy-electron metal  YbRh2Si2
Numerical integration of KPZ equation with restrictions
Ballistic superconductivity in semiconductor nanowires
Fast measurement of carbon nanotube resonator amplitude with a  heterojunction bipolar transistor
Dirac Fermions with Competing Orders: Non-Landau Transition with  Emergent Symmetry
Magnetoresistance in the superconducting state at the (111)  LaAlO$_3$/SrTiO$_3$ interface
Global consequences of a local Casimir force: Adhered cantilever
Theory of Correlated Pairs of Electrons Oscillating in Resonant Quantum  States to Reach the Critical Temperature in a Metal
Revisit of Antiferromagnetism in Hubbard Model by A Cluster Slave-Spin  Method
Simulating complex crystal structures using the phase-field crystal  model
Controlling surface charge and spin density oscillations by Dirac  plasmon interaction in thin topological insulators
Critical spin superflow in a spinor Bose-Einstein condensate
Giant fluctuations and structural effects in a flocking epithelium
Bright triplet excitons in lead halide perovskites
Comment on "Electron-phonon coupling in two-dimensional silicene and  germanene"
Nonequilibrium phonon dynamics beyond the quasiequilibrium approach
Dynamic electronic correlation effects in NbO$_2$ as compared to VO$_2$
Aging, memory, and nonhierarchical energy landscape of spin jam
Strain-dependent solid surface stress and the stiffness of soft contacts
Hole spin resonance and spin-orbit coupling in a silicon  metal-oxide-semiconductor field-effect transistor
Periodicity-free unfolding method of electronic energy spectra:  Application to twisted bilayer graphene
Nature of Magnetoelectric coupling in corundum antiferromagnet Co4Ta2O9
Fiber-coupled pillar array as a highly pure and stable single-photon  source
Chiral Topological Excitons in a Chern Band Insulator
Putative spin liquid in the triangle-based iridate Ba$_3$IrTi$_2$O$_9$
X-rays writing/reading of Charge Density Waves in the CuO2 plane of a  simple cuprate superconductor
Enhancing the Efimov correlation in Bose polarons with large mass  imbalance
Notes on Ground-State Properties of Mixed Spin-1 and Spin-1=2  Lieb-Lattice Heisenberg Antiferromagnets
$4π$ periodic Andreev bound states in a Dirac semimetal
Theory of resonant x-ray emission spectra in compounds with localized f  electrons
Transport properties of an interacting Majorana chain
Low Auto-correlation Binary Sequences explored using Warning Propagation
Diverging conductance at the contact between random and pure quantum XX  spin chains
Defect induced polarization and dielectic relaxation in  Ga$_2$$_-$$_x$Fe$_x$O$_3$
Spin-liquid behaviour and the interplay between Pokrovsky-Talapov and  Ising criticality in the distorted, triangular-lattice, dipolar Ising  antiferromagnet
Magnetophononics: ultrafast spin control through the lattice
Andreev reflection assisted lasing in an electromagnetic resonator  coupled to a hybrid-quantum-dot
Hidden order and symmetry protected topological states in quantum link  ladders
Novel high-pressure calcium carbonates
Dynamic density structure factor of a unitary Fermi gas at finite  temperature
The Ising model in planar lacunary and fractal lattices, a path counting  approach
Yu-Shiba-Rusinov states of impurities in a triangular lattice of  NbSe$_{2}$ with spin orbit coupling
Effective equations for repulsive quasi-1D BECs trapped with anharmonic  transverse potentials
Electronic Structure and Band Gap Engineering of Two-Dimensional  Octagon-Nitrogene
Iron Intercalation in Covalent-Organic Frameworks: A Promising Approach  for Semiconductors
Nonequilibrium Andreev bound states population in short superconducting  junctions coupled to a resonator
Hund's metals, explained
Helical locomotion in granular media
The Structure and Charge Density Waves in NbSe_2 by First-Principles  Calculations
Fluid-solid transition in unsteady, homogeneous, granular shear flows
Strong-coupling charge density wave in a one-dimensional topological  metal
Cation modified A2(Ba, Sr, and Ca)ZnWO6 cubic double perovskites: A  theoretical study
Self-Assembling Oxide Catalyst for Electrochemical Water Splitting
Multistep transition of diamond to warm dense matter state revealed by  femtosecond X-ray diffraction
Revisiting Quasiparticle Scattering Interference in High-Temperature  Superconductors: The Problem of Narrow Peaks
Dynamics of Anderson localization in disordered wires
Spin switching via quantum dot spin valves
Spontaneous membrane formation and self-encapsulation of active rods in  an inhomogeneous motility field
Stable Unitary Integrators for the Numerical Implementation of  Continuous Unitary Transformations
Tunable Weyl and Dirac states in the nonsymmorphic compound  $\rm\mathbf{CeSbTe}$
Functional RG approach to the Potts model
Interface Dzyaloshinskii-Moriya interaction in the interlayer exchange  antiferromagnetic coupled Pt/CoFeB/Ru/CoFeB systems
Strong electron-hole symmetric Rashba spin-orbit coupling in  graphene/monolayer transition metal dichalcogenide heterostructures
Unconventional Superconductivity in Luttinger Semimetals: Theory of  Complex Tensor Order and the Emergence of the Uniaxial Nematic State
Coarsening with non-trivial in-domain dynamics: correlations and  interface fluctuations
Magnetic Structure and Magnetization of Helical Antiferromagnets in High  Magnetic Fields Perpendicular to the Helix Axis at Zero Temperature
Tuning Perpendicular Magnetic Anisotropy by Oxygen Octahedral Rotations  in (La$_{1-x}$Sr$_{x}$MnO$_{3}$)/(SrIrO$_{3}$) Superlattices
Life in the coffee-ring: how evaporation-driven density gradients  dictate the outcome of inter-bacterial competition
Topological order in the Haldane model with spin-spin on-site  interactions
Doping and Defect-Induced Germanene: A Superior Media for Sensing H2S,  SO2, and CO2 gas molecules
Polarity-tunable magnetic tunnel junctions based on ferromagnetism at  oxide heterointerfaces
Stretching p-wave molecules by transverse confinements
Two-channel Kondo Effect Emerging from Nd Ions
Crossover in the log-gamma polymer from the replica coordinate Bethe  Ansatz
Broad line-width of antiferromagnetic spinwave due to electrons  correlation
Generalized Ensemble Theory with Non-extensive Statistics
Influence of growth flux solvent on anneal-tuning of ground states in  CaFe2As2
Edge absorption and pure spin current in 2D topological insulator in the  Volkov-Pankratov model
Majorana phi0 Junction in a Disordered Spin-orbit Coupling Nanowire with  Tilted Magnetic Field
Size, Shape, and Phase Control in Ultrathin CdSe Nanosheets
Elastic three-sphere microswimmer in a viscous fluid
The alignment of nematic liquid crystal by the Ti layer processed by  nonlinear laser lithography
