Morphology of PbTe crystal surface sputtered by argon plasma under  Secondary Neutral Mass Spectrometry conditions
Fabrication and properties of luminescence polymer composites with  erbium/ytterbium oxides and gold nanoparticles
Preliminary studies of creation of gold nanoparticles on titanium  surface towards biomedical applications
Quantitative depth profiling of Si1-xGex structures by time-of-flight  secondary ion mass spectrometry and secondary neutral mass spectrometry
Enhanced physicochemical and biological properties of ion-implanted  Titanium using Electron Cyclotron Resonance ion sources
Designing the color of hot-dip galvanized steel sheet through  destructive light interference using a Zn-Ti liquid metallic bath
Magnetic order of intermetallic FeGa$_{3-y}$Ge$_y$ studied by $μ$SR  and $^{57}$Fe Mössbauer spectroscopy
Phase Diagram of Bosons in a 2D Optical Lattice with infinite-range  Cavity-mediated Interactions
Origin of the Counterintuitive Dynamic Charge in the Transition-Metal  Dichalcogenides
Feynman-Kac equation for anomalous processes with space- and  time-dependent forces
Optical nanoscopy via quantum control
Generic coexistence of Fermi arcs and Dirac cones on the surface of  time-reversal invariant Weyl semimetals
Full Momentum and Energy Resolved Spectral Function of a 2D Electronic  System
Imaging magnetic vortex configurations in ferromagnetic nanotubes
Trion and Biexciton in Monolayer Transition Metal Dichalcogenides
Magnetization in narrow ribbons: curvature effects
Quantum-continuum simulation of the electrochemical response of  pseudocapacitor electrodes from realistic conditions
Perturbative Expansion of Irreversible Work in Fokker-Planck Equation a  la Quantum Mechanics
Fluctuation theorems for discrete kinetic models of molecular motors
Effective Potential for Cellular Size Control
Open quantum generalisation of Hopfield neural networks
Quantum-continuum simulation of underpotential deposition at electrified  metal-solution interfaces
Quantum-continuum calculation of the surface states and electrical  response of silicon in solution
Associative pattern recognition through macro-molecular self-assembly
Spatially uniform resistance switching of low current, high endurance  titanium-niobium-oxide memristors
Flux-Stabilized Majorana Zero Modes in Coupled One-Dimensional Fermi  Wires
Manipulating superconductivity of $1T$-TiTe$_2$ by high pressure
Exact results for quenched bond randomness at criticality
Thermally activated processes of the phase composition and structure  formation of the nanoscaled Co-Sb films
Mott physics beyond Brinkman-Rice scenario
Dynamics of exciton magnetic polarons in CdMnSe/CdMgSe quantum wells:  the effect of self-localization
High resolution two-dimensional optical spectroscopy of electron spins
Torsion effects on Condensed Matter: like a magnetic field but not so  much
A quantitative description of Nernst effect in high-temperature  superconductors
White light generation and anisotropic damage in gold films near  percolation threshold
Polarizability of electrically induced magnetic vortex plasma
Interface enhanced spin-orbit torques and current-induced magnetization  switching of Pd/Co/AlO$_x$ layers
Impurity and soliton dynamics in a Fermi gas with nearest-neighbor  interactions
Evolution of the topologically protected surface states in  superconductor $β$-Bi$_{2}$Pd from the three-dimensional to the  two-dimensional limit
Relaxation of Radiation-Driven Two-Level Systems Interacting with a  Bose-Einstein Condensate Bath
Spectrum of the Nuclear Environment for GaAs Spin Qubits
Chiral vortical effect generated by chiral anomaly in vortex-skyrmions
Formation and relaxation of quasi-stationary states in particle systems  with power law interactions
Chiral Supersolid in Spin-Orbit-Coupled Bose Gases with Soft-Core  Long-Range Interactions
Modulation calorimetry in diamond anvil cells I: heat flow models
Modulation calorimetry in diamond anvil cells II: Joule-heating design  and prototypes
Efficiency versus Speed in Quantum Heat Engines: Rigorous Constraint  from Lieb-Robinson Bound
Jump Locations of Jump-Diffusion Processes with State-Dependent Rates
Superconducting properties of Ba(Fe1-xNix)2As2 thin films in high  magnetic fields
Topological crystalline superconductors with linearly and projectively  represented $C_{n}$ symmetry
Dynamics of a Mechanical System with Multiple Degrees of Freedom out of  Thermal Equilibrium
Limit theorems for Lévy walks in $d$ dimensions: rare and bulk  fluctuations
Fluid photonic crystal from colloidal quantum dots
Giant paramagnetism induced valley polarization of electrons in  charge-tunable monolayer MoSe2
Point contact spectroscopy of the high-temperature superconductor  $La_{1.8}Sr_{0.2}CuO_{4}$
Image-potential-induced spin-orbit interaction in one-dimensional  electron systems
From semimetal to chiral Fulde-Ferrell superfluids
Phosphorene Heterostructure Nanodevices for Ultrafast Energy Harvesting  and Next Generation Electronics
Spontaneous Polarization, Spin Current and Quantum Vortices in  Exciton-Polariton Condensates
Distribution of zeros of the S-matrix of chaotic cavities with localized  losses and Coherent Perfect Absorption: non-perturbative results
Ultra-fast electric field control of giant electrocaloric effect in  ferroelectrics
Separate magnetization switching of hexagonal Co/BN/Co junctions grown  epitaxially on c-sapphire
Effect of residual gas composition on epitaxial graphene growth on SiC
Nonlocal magnon spin transport in NiFe$_2$O$_4$ thin films
Quantum Ring in Gapped Graphene Layer with Wedge Disclination in the  Presence of an Uniform Magnetic Field
Morphology of PP/COC composites: effects of shear rate and organoclay  partitioning
Analyzing the Carrier Mobility in Transition-metal Dichalcogenide MoS2  Field-effect Transistors
Investigation of Feshbach Resonances in ultra-cold 40 K spin mixtures
Spin-Wave versus Joule Heating in Spin-Hall-Effect/Spin-Transfer-Torque  Driven Cr/Heusler/Pt Waveguides
Boundary-driven Lindblad dynamics of random quantum spin chains : strong  disorder approach for the relaxation, the steady state and the current
Nonrenewal statistics in transport through quantum dots
2D spin-orbit coupling for ultracold atoms in optical lattices
Universal time dependent dispersion properties for diffusion in a  one-dimensional critically tilted potential
The preparation of Zr-deuteride and phase stability studies of the Zr-D  system
Thermoelectric quantum oscillations in ZrSiS
Ballistic and resonant negative photocurrents in semiconducting carbon  nanotubes
Extended states with Poisson spectral statistics
Six-fold crystalline anisotropic magnetoresistance in the (111)  LaAlO$_3$/SrTiO$_3$ oxide interface
Spin-orbit coupled interferometry with ring-trapped Bose--Einstein  condensates
Oscillations and damping in the fractional Maxwell materials
Magnetic properties of ultra-thin 3d transition-metal binary alloys I:  spin and orbital moments, anisotropy, and confirmation of Slater-Pauling  behavior
Ising spin glasses in dimension two; universality and non-universality
Static and Dynamic Magnetic Properties of Spin-1/2 Inequilateral  Diamond-Chain Compounds $A_3$Cu$_3$AlO$_2$(SO$_4$)$_4$ ($A$=K, Rb, and Cs)
Experimental evidence of thermal-like behaviour in dense granular  suspensions
Thermodynamic scaling of vibrational dynamics and relaxation
One-particle density matrix of trapped one-dimensional impenetrable  bosons from conformal invariance
Photostrictive two-dimensional materials in the monochalcogenide family
Shot noise in magnetic tunneling structures with two-level quantum dots
Randomness-induced quantum spin liquid behavior in the s=1/2 random  J1-J2 Heisenberg antiferromagnet on the honeycomb lattice
Absence of magnetic long range order in Ba$_3$ZnRu$_2$O$_9$: A  spin-liquid candidate in the $S=3/2$ dimer lattice
Artificial spin ice and vertex models
Crossover between various initial conditions in KPZ growth: flat to  stationary
Chiral second-sound collective mode at the edge of 2D systems with  nontrivial Berry curvature
The Coprime Quantum Chain
Elastic interactions and control of the Mott transition
Ion-irradiated YBa$_2$Cu$_3$O$_7$ Josephson arrays
Compressed Crystalline Bismuth and Superconductivity-An ab initio  computational Simulation
A nexus between 3D atomistic data hybrids derived from atom probe  microscopy and computational materials science: a new analysis of solute  clustering in Al-alloys
Static and Dynamic Properties of Two Dimensional Coulomb Clusters
Rupture index: a quantitative measurement of sub-micrometer cracks in  graphene
Hybrid cold and hot-wall chamber for fast synthesis of uniform graphene
Generating derivative superstructures for systems with high  configurational freedom
Spin-orbit torque switching of synthetic antiferromagnets
Ultrafast lithium diffusion in bilayer graphene
Faraday rotation due to surface states in the topological insulator  (Bi$_{1-x}$Sb$_{x}$)$_{2}$Te$_{3}$
Correlated Band Structure of a Transition Metal Oxide ZnO Obtained from  a Many-Body Wave Function Theory
Coherent phonon Rabi oscillations with a high frequency carbon nanotube  phonon cavity
Further improvement of lattice thermal conductivity from bulk  crystalline to 1-D-chain polyethylene: A high-yet-finite thermal conductivity  using first-principles calculation
Motion of skyrmions in nanowires driven by magnonic momentum-transfer  forces
New Quantum Criticality Revealed under Pressure
Incommensurately modulated twin structure of nyerereite  Na1.64K0.36Ca(CO3)2
Two-component quantum Hall effects in topological flat bands
Interaction of charged patchy protein models with like-charged  polyelectrolyte brushes
Nondivergent and negative susceptibilities around critical points of a  long-range Hamiltonian system with two order parameters
The giant effect of magnetic ordering on a sound velocity in a  sigma-Fe55Cr45 alloy
Reentrant Phase Coherence in Superconducting Nanowire Composites
Magnetic properties in ultra-thin 3d transition metal alloys II:  Experimental verification of quantitative theories of damping and  spin-pumping
Unique Morphologies of Molybdenum Disulphide: Sheets, Diffusion Limited  Cluster Aggregates and Fractals, by Langmuir- Blodgett Assembly for Advanced  Electronics
Recent advances in liquid mixtures in electric fields
Attenuation of the NMR signal in a field gradient due to stochastic  dynamics with memory
Theory of ground states for classical Heisenberg spin systems I
ATK-ForceField: A New Generation Molecular Dynamics Software Package
Size dependence of the surface tension of a free surface of an isotropic  fluid
Ru-doping on iron based pnictides: the "unfolded" dominant role of  structural effects for superconductivity
Orbital-driven two-dome superconducting phases in iron-based  superconductors
Size-dependent frequency bands in the ferromagnetic resonance of a  Fe-nanocube
Mean field approach to first and second order phase transitions in ionic  liquids
Accurate formation energies of charged defects in solids: a systematic  approach
Effect of loss on the topological features of dimer chain described by  the extended Aubry-André-Harper model
Transmission in graphene-topological insulator heterostructures
Majorana Zero Modes Protected by Hopf Invariant in Topologically Trivial  Superconductors
On the effectiveness of the thermoelectric energy filtering mechanism in  low-dimensional superlattices and nano-composites
Saturation of resistivity and Kohler's rule in Ni-doped  La$_{1.85}$Sr$_{0.15}$CuO$_{4}$ cuprate
Geometric tuning of self-propulsion for Janus catalytic particles
The break-up of free films pulled out of a pure liquid bath
Condensation to a strongly correlated dark fluid of two dimensional  dipolar excitons
Topological phase transformations and intrinsic size effects in  ferroelectric nanoparticles
Temperature dependence of the non-local spin Seebeck effect in YIG/Pt  nanostructures
Classical-to-quantum crossover in electron on-demand emission
Active cluster crystals
A stochastic root finding approach: The Homotopy Analysis Method applied  to Dyson-Schwinger Equations
Superconductivity and Dirac Fermions in 112-phase Pnictides
Carrier mobility and scattering lifetime in electric double-layer gated  few-layer graphene
Detailed analysis of Rouse mode and dynamic scattering function of  highly entangled polymer melts in equilibrium
Induced interactions in the BCS-BEC crossover of two-dimensional Fermi  gases with Rashba spin-orbit coupling
Lattice symmetries, spectral topology and opto-electronic properties of  graphene-like materials
Dynamic fracture of a discrete media under moving load
On the accurate computation of the true contact-area in mechanical  contact of random rough surfaces
Non-interacting central site model: localization and logarithmic  entanglement growth
Vestigial nematicity from spin and/or charge order in the cuprates
Numerical linked cluster expansions for quantum quenches in one  dimensional lattices
Measurement of the spin temperature of optically cooled nuclei and GaAs  hyperfine constants in GaAs/AlGaAs quantum dots
Monolithic InGaAs nanowire array lasers on silicon-on-insulator  operating at room temperature
Phonon-assisted oscillatory exciton dynamics in monolayer MoSe2
Quasiparticle Interference and Strong Electron-Mode Coupling in the  Quasi-One-Dimensional Bands of Sr$_2$RuO$_4$
Phononic heat transport in nanomechanical structures: steady-state and  pumping
Effective lattice model for collective modes in a Fermi liquid with  spin-orbit coupling
Disorder-enhanced topological protection and universal quantum  criticality in a spin-3/2 topological superconductor
Crack-tip stress evaluation of multi-scale Griffith crack subjected to  tensile loading by using peridynamics
Ultra-high strain in epitaxial silicon carbide nanostructures utilizing  residual stress amplification
Flexible Bacterial Cellulose Permalloy nanocomposite xerogel sheets size  scalable magnetic actuator cum electrical conductor
Space-Filling Fractal Description of Ion-induced Local Thermal Spikes in  Molecular Solid of ZnO
A second order thermodynamic perturbation theory for hydrogen bond  cooperativity in water
Theory of Quantum Oscillations of Magnetization in Kondo Insulators
Emergent incommensurate correlations in the frustrated ferromagnetic  spin-1 chains
Thermodynamics of mixtures of patchy and spherical colloids of different  sizes: a multi-body association theory with complete reference fluid  information
a-b anisotropy of the intra-unit-cell magnetic order in $\rm  YBa_2Cu_3O_{6.6}$
Diabatic Mechanisms of Higher-Order Harmonic Generation in Solid-State  Materials under High-Intensity Electric Fields
Chern insulators without band inversion in MoS2 monolayers with 3d  adatoms
Electron-phonon scattering from Green's function transport combined with  Molecular Dynamics: Applications to mobility predictions
Potassium self-diffusion in a K-rich single-crystal alkali feldspar
Quantum phases of a two-dimensional polarized degenerate Fermi gas in an  optical cavity
Signatures of strong coupling on nanoparticles: Revealing absorption  anticrossing by tuning the dielectric environment
Weak phonon-mediated pairing in BiS$_2$ superconductor from first  principles
Phonon thermal conduction in novel 2D materials
Additional energy scale in SmB$_6$ at low temperature
Time-dependent wave packet simulations of transport through  Aharanov-Bohm rings with an embedded quantum dot
Charge Transport in C$_{60}$-based Single-Molecule Junctions with  Graphene Electrodes
Geometric Fluctuation Theorem
Effect of interstitial fluid on the fraction of flow microstates that  precede clogging in granular hoppers
Finite size effects and Hofstadter butterfly in a bosonic Mott insulator  with relativistic dispersion background
Optical generation and detection of local non-equilibrium phonons in  suspended graphene
Morphology and mechanical properties of nanocrystalline Cu/Ag alloy
Using transmission Kikuchi diffraction to characterise α variants  in an α + β titanium alloy
Topological spin Hall effect in antiferromagnetic skyrmions
Interface mediated mechanisms of plastic strain recovery in AgCu alloy
Dynamical transport measurement of the Luttinger parameter in helical  edges states of 2D topological insulators
Dark excitons and the elusive valley polarization in transition metal  dichalcogenides
Transport out of locally broken detailed balance
The Robustness of Cluster Expansion: Assessing the Roles of Relaxation  and Numerical Error
Topological suppression of magnetoconductance oscillations in NS  junctions
Supercurrent Vortex Pinball via a Triplet Cooper Pair Inverse Edelstein  Effect
Spectrum of the Wilson-Fisher conformal field theory on the torus
Carrier driven coupling in ferromagnetic oxide heterostructures
Experimental evidence for field induced emergent clock anisotropies in  the XY pyrochlore Er$_2$Ti$_2$O$_7$
Antiferromagnetic structure and electronic properties of BaCr2As2 and  BaCrFeAs2
Cross-over to quasi-condensation: mean-field theories and beyond
Dynamic coupling of ferromagnets via spin Hall magnetoresistance
Critical Behavior in Doping-Driven Metal$-$Insulator Transition on  Single-Crystalline Organic Mott-FET
Image sensor array based on graphene-CMOS integration
Disorder induced lifetime effects in binary disordered systems : a first  principles formalism and an application to doped Graphene
Extended Configurational Polyhedra Based on Graph Representation for  Crystalline Solids
Interplay of iron and rare-earth magnetic order in rare-earth iron  pnictide superconductors under magnetic field
Inverse Edelstein effect of the surface states of a topological  insulator
Fermion pairing in mixed-dimensional atomic mixtures
Symmetry characterization of the collective modes of the phase diagram  of the $ν=0$ quantum Hall state in graphene: Mean-field and spontaneously  broken symmetries
Disruption of the accidental Dirac semimetal state in ZrTe$_{5}$ under  hydrostatic pressure
Longitudinal spin Seebeck coefficient: heat flux vs. temperature  difference method
Puzzling evidence for surface superconductivity in the layered  dichalcogenide Cu$_{10\%}$TiSe$_2$
Coupled Yu-Shiba-Rusinov states in molecular dimers on NbSe$_2$
Efficient anchor loss suppression in coupled near-field optomechanical  resonators
Different universality classes at the yielding transition of amorphous  systems
Critical behavior at dynamical phase transition in the generalized  Bose-Anderson model
Barrierless reaction kinetics : Inertial effect on different  distribution functions of relevant Brownian functionals
Graphene nanoplatelets induced tailoring in photocatalytic activity and  antibacterial characteristics of MgO/graphene nanoplatelets nanocomposites
Photon echoes from (In,Ga)As quantum dots embedded in a Tamm-plasmon  microcavity
Large-deviations for spatial diffusion of cold atoms
Multi-field asymptotic homogenization of thermo-piezoelectric materials  with periodic microstructure
Topological dynamics of gyroscopic and Floquet lattices from Newton's  laws
Nodal and nodeless gap in proximity induced superconductivity:  application to monolayer CuO$_2$ on BSCCO substrate
An epicycle method for elasticity limit calculations
Molecular Plasmonics: strong coupling at the low molecular density limit
Ultrahigh-Q optomechanical crystals cavities fabricated on a CMOS  foundry
Power nano- and picosecond optoelectronic switches based on high-voltage  silicon structures with p-n-junctions. II. Energy efficiency
Double Band Inversion in $ α$-Sn: Appearance of Topological  Surface States and the Role of Orbital Composition
Strong Coupling Cavity QED with Gate-Defined Double Quantum Dots Enabled  by a High Impedance Resonator
Statistical Mechanics and Hydrodynamics of Self-Propelled Hard Spheres
High-Order Multipole Radiation from Quantum Hall States in Dirac  Materials
Disorder-driven destruction of a non-Fermi liquid semimetal via  renormalization group
