Quantum quasicrystals of spin-orbit coupled dipolar bosons
Spin fragmentation of Bose-Einstein condensates with antiferromagnetic  interactions
Dynamics and Separation of Circularly Moving Particles in Asymmetric  Patterned Arrays
Phase Field Crystal Model for Magneto-Elasticity in Isotropic  Ferromagnetic Solids
Luttinger parameters of interacting fermions in 1D at high energies
Density Functional Theory Study of the Entangled Crystal, Magnetic, and  Electronic Structures of PuGa3
Density Functional Theory Study of the Structural Properties of PuH_x,  2<=x<=3
Laser-Doping of Crystalline Silicon Substrates using Doped Silicon  Nanoparticles
Dynamic phase transitions in simple driven kinetic networks
Field-induced magnetic structures in Tb2Ti2O7 spin liquid under field H  || [111]
A method for assigning satellite lines to crystallographic sites in rare  earth crystals
Self trapping in the two-dimensional Bose-Hubbard model
Dissipation induced macroscopic entanglement in an open optical lattice
Theory of a competitive spin liquid state for weak Mott insulators on  the triangular lattice
Centered honeycomb NiSe2 nanoribbons, structure and electronic  properties
Non-volatile ferroelastic switching of the Verwey transition and  resistivity of epitaxial Fe3O4/PMN-PT (011)
Correlated parity measurements as a probe of non-abelian statistics in  1D superconducting wires
Doubling the Critical Current Density of High Temperature  Superconducting Coated Conductors through Proton Irradiation
Directed-polymer systems explored via their quantum analogs: General  polymer interactions and their consequences
Reversal mode instability and magnetoresistance in perpendicular  (Co/Pd)/Cu/(Co/Ni) pseudo-spin-valves
Ising model on directed small-world Voronoi Delaunay random lattices
The strain gap in a system of weakly and strongly interacting two-level  systems
Matrix Characterization of Knots: A Simple Statistical Mechanics  Application
Metal hydride material requirements for automotive hydrogen storage  systems
Leaky mode analysis of luminescent thin films: the case of ZnO on  sapphire
Superconducting nanowire single-photon detector with ultralow dark count  rate using cold optical filters
General theory of feedback control of a nuclear spin ensemble in quantum  dots
Quasi-One-Dimensional Dipolar Quantum Gases
Controlling the efficiency of trapping in treelike fractals
Random walks in weighted networks with a perfect trap: An application of  Laplacian spectra
SU(3) Dirac electrons in the 1/5-depleted square-lattice Hubbard model  at 1/4 filling
Tunneling spectrum of a pinned vortex with a robust Majorana state
Simple approach for detection and estimation of photoactivity of silver  particles on graphene oxide in aqueous-organic dispersion
Electronic crystals: an experimental overview
Investigation of coupling geometry and dimerization effects on  thermoelectric properties of a C60 molecular transistor
Enhanced Hot-Carrier Luminescence in Multilayer Reduced Graphene Oxide  Nanospheres
Generation of a fully valley-polarized current in bulk graphene
Dissipative work, Clausius inequality, and microscopic reversibility for  open Hamiltonian systems
Collisionally inhomogeneous Bose-Einstein condensates with binary and  three body interactions in a bichromatic optical lattice
Full counting statistics of a single-molecular quantum dot
ESR of the quasi-two-dimensional antiferromagnet with a triangular  lattice CuCrO2
Heterogeneous nucleation on a completely wettable substrate
Numerical study of magnetization plateaux in the spin-1/2 kagome  Heisenberg antiferromagnet
Laser Induced Periodic Surface Structures Induced by Surface Plasmons  Coupled via Roughness
Asymmetric Magnetic Domain-Wall Motion by the Dzyaloshinskii-Moriya  Interaction
Variational optimization of the 2DM: approaching three-index accuracy  using extended cluster constraints
In-gap states of the quantum dot coupled between a normal and  superconducting lead
Low-temperature thermodynamics of spin-1/2 orthogonal-dimer chain with  Ising and Heisenberg interactions
Attractive interaction and bridging transition between neutral colloidal  particles due to preferential adsorption in a near-critical binary mixture
Fourier-based schemes with modified Green operator for computing the  electrical response of heterogeneous media with accurate local fields
A frequency-stabilized source of single photons from a solid-state qubit
Electrically Detected Magnetic Resonance Modeling and Fitting: An  Equivalent Circuit Approach
Phonon-roton modes of liquid 4He beyond the roton in MCM-41
Thermal and Electrical Transport across a Magnetic Quantum Critical  Point
First-principles study on competing phases of silicene: Effect of  substrate and strain
Comparison of the Mechanical Properties of Self-Assembled Langmuir  Monolayers of Nanoparticles and Phospholipids
Resonant exchange interaction in semiconductors
Dielectric screening and plasmons in AA-stacked bilayer graphene
Multijunction solar cells efficiency simulation
Resonant electromagnetic scattering in anisotropic layered media
Manifestation of charged and strained graphene layers in the Raman  response of graphite intercalation compounds
Controllable quantum spin glasses with magnetic impurities embedded in  quantum solids
Microwave Absorption by a Mesoscopic Quantum Hall Droplet
Bose-Fermi Pairs in a Mixture and the Luttinger Theorem within a  Nozieres-Schmitt-Rink like Approach
Effects of carbon concentration and filament number on advanced  internal-Mg-infiltration-processed MgB2 Strands
Universal properties of magnetization dynamics in polycrystalline  ferromagnetic films
Tunability of microwave transitions as a signature of coherent parity  mixing effects in the Majorana-Transmon qubit
Large Spin Pumping from Epitaxial Y3Fe5O12 Thin Films to Pt and W Layers
A geometric wave function for few interacting bosons in a harmonic trap
Multiple transient memories in sheared suspensions: robustness,  structure, and routes to plasticity
Magneto-transport in copper-doped noncentrosymmetric BiTeI
Momentum and energy propagation in tapered granular chains
Proposal for an on-demand source of polarized electrons into the edges  of a topological insulator
Comparison of Static Length-Scales Characterizing the Glass Transition
Charge density mapping of strongly-correlated few-electron  two-dimensional quantum dots by scanning probe technique
Topological Superfluids with Finite Momentum Pairing and Majorana  Fermions
Emission of time-bin entangled particles into helical edge states
Role of the sample thickness in planar crack propagation
RKKY interaction between adsorbed magnetic impurities in graphene:  symmetry and strain effects
Optical signatures of a fully dark exciton condensate
Magnetotransport and thermal properties characterization of 55 K  superconductor SmFeAsO0.85F0.15
Suppression of Coulomb exchange energy in quasi-two-dimensional hole  systems
UPt$_3$ as a Topological Crystalline Superconductor
How to represent crystal structures for machine learning: towards fast  prediction of electronic properties
Spin Hall magnetoresistance at Pt/CoFe2O4 interfaces and texture effects
Strong light-matter interaction in systems described by a modified Dirac  equation
Unusual band renormalization in the simplest iron based superconductor
Oxypnictide SmFeAs(O,F) superconductor: a candidate for high-field  magnet applications
Electronic transport in ferromagnetic barriers on the surface of a  topological insulator with $δ$ doping
State Counting for Excited Bands of the Fractional Quantum Hall Effect:  Exclusion Rules for Bound Excitons
Friction as Contrast Mechanism in Heterodyne Force Microscopy
Collective excitations of a trapped Fermi gas at finite temperature
Two-particle-correlations in a functional renormalization group scheme  using a dynamical mean-field theory approach
Performance Analysis of Strained Monolayer MoS$_{2}$ MOSFET
Spin Susceptibility and Strong Coupling Effects in an Ultracold Fermi  Gas
Impact of intrinsic deformations on the negative differential resistance  of monolayer MoS$_2$ ultra-short channel MOSFET
Probing Majorana fermions in the tunneling spectra of a resonant level
Two-stage melting induced by dislocations and grain boundaries in  Monolayers of Hard Spheres
Prediction of phonon-mediated high temperature superconductivity in  stoichiometric Li$_2$B$_3$C
Disorder-induced mechanism for positive exchange bias fields
The Kramers-Kronig relations for usual and anomalous  Poisson-Nernst-Planck models
Vortex polygons and their stabilities in Bose-Einstein condensates and  field theory
Fate of density functional theory in high-pressure solid hydrogen
Tunable optical absorption and interactions in graphene via oxygen  plasma
Equilibrium dynamics of the Dean-Kawasaki model: MCT and beyond
First-principles study of Co concentration and interfacial resonance  states in Fe$_{1-x}$Co$_x$ magnetic tunnel junctions
2DEGs at perovskite interfaces between KTaO3 or KNbO3 and stannates
Magnetic transition and spin dynamics in the triangular Heisenberg  antiferromagnet $α$-KCrO$_{2}$
Structural Evolution of 1D Spectral Function from Low- to High-Energy  Limits
Superfluid Stiffness of a Driven Dissipative Condensate with Disorder
Tight-binding couplings in microwave artificial graphene
Prospects of Hysteresis-Free Abrupt Switching (0mV/dec) in Landau  Switches
Structural distortion in Ludwigites
Topological Superconductivity and Majorana Fermions in RKKY Systems
Temperature Dependence of the Electrical Transport Properties of  Multilayer Graphene
Modulation of the Optical Transmittance in Multilayer Graphene by an  Electrical Signal
Quantum Monte Carlo Study of High Pressure Solid Molecular Hydrogen
Electrons turn into anyons under an elastic membrane
Quantum many-body interactions in digital oxide superlattices
Quantum quench in a p + i p superfluid: Winding numbers and topological  states far from equilibrium
Quantum Entanglement of Interacting Fermions in Monte Carlo
Long time non-equilibrium dynamics of binary Bose condensates
Pseudogap in Cuprates and other Metals or How to Almost Elude Bloch's  Theorem
Equivalence of quenched and annealed averaging in models of disordered  polymers
Phase Separation in Soft Matter: Concept of Dynamic Asymmetry
Negative magnetostrictive magnetoelectric coupling of BiFeO3
Global symmetries in tensor network states: symmetric tensors versus  minimal bond dimension
Three-dimensional symmetry breaking topological matters
Spin liquid phase due to competing classical orders in the semiclassical  theory of the Heisenberg model with ring exchange on an anisotropic  triangular lattice
Decay and fragmentation in an open Bose-Hubbard chain
Effect of the Pauli principle on photoelectron spin transport in $p^+$  GaAs
Highly efficient spin transport in epitaxial graphene on SiC
Modified saddle-point integral near singularity for the large deviation  function
Non-Abrikosov vortices in liquid metallic hydrogen
Two-dimensional ternary locally resonant phononic crystals with a  comblike coating
Spin-orbit coupled fermions in ladder-like optical lattices at  half-filling
Why $T_c$ of (CaFeAs)$_{10}$Pt$_{3.58}$As$_8$ is twice as high as  (CaFe$_{0.95}$Pt$_{0.05}$As)$_{10}$Pt$_3$As$_8$
Quantum critical Kondo destruction in the Bose-Fermi Kondo model with a  local transverse field
Laser molecular beam epitaxy of ZnO thin films and heterostructures
Micromanipulation transfer of membrane resonators for circuit  optomechanics
A general, efficient and robust method to calculate free energy  difference between systems
Design parameters for voltage-controllable directed assembly of single  nanoparticles
Palmer-Chalker correlations in the XY pyrochlore antiferromagnet  Er2Sn2O7
Unconventional superfluidity in quasi-one-dimensional systems
On the density of shear transformation zones in amorphous solids
Is there a fractional breakdown of the Stokes-Einstein relation in  Kinetically Constrained Models at low temperature?
The Electrochemical Surface Potential Due to Classical Point Charge  Models Drives Anion Adsorption to the Air-Water Interface
Excitation spectra of many-body systems by linear response: General  theory and applications to trapped condensates
Unpaired Majorana modes in the gapped phase of Kitaev's honeycomb model
An inelastic x-ray study of phonon broadening and charge density wave  formation in ortho-II ordered YBa2Cu3O6.54
Giant phonon anomalies and central peak due to charge density wave  formation in YBa$_2$Cu$_3$O$_{6.6}$
Orbital-Selective Mottness in Layered Iron Oxychalcogenides: The Case of  Na_{2}Fe_{2}OSe_{2}
Dynamic universality class of Model C from the functional  renormalization group
Exact Classification of Landau-Majorana-Stückelberg-Zener Resonances  By Floquet Determinants
Finite-temperature properties of strongly correlated fermions in the  honeycomb lattice
Blue shifting of the A exciton peak in folded monolayer 1H-MoS2
Theory of asymmetric and negative differential magnon tunneling under  temperature bias: Towards a spin Seebeck diode and transistor
Iterative Deconvolution of Quadrupole Split NMR Spectra
Comment on `Mathematical structure of the three-dimensional (3D) Ising  model'
Elastocapillary Snapping: Capillarity Induces Snap-Through Instabilities  in Small Elastic Beams
Block entanglement and fluctuations in finite size correlated electron  systems
Revisiting the entropic force between fluctuating biological membranes
The Geometry of Niggli Reduction III: SAUC -- Search of Alternate Unit  Cells
Near field enhancement due to the optical response of small  nanoparticles
Probing the Spin Pumping Mechanism: Exchange Coupling with Exponential  Decay in Y3Fe5O12/barrier/Pt Heterostructures
Experimental study of the structure of chalcogenide glassy  semiconductors in three-component systems of Ge-As-Se and As-Sb-Se by means  of NQR and EPR spectroscopy
Local symmetry dynamics in one-dimensional aperiodic lattices
Liquids more stable than crystals
Symmetry breaking in the collisions of double channel BEC solitons
Full superconducting gap in the doped topological crystalline insulator,  Sn$_{0.6}$In$_{0.4}$Te
Extreme Current Fluctuations in Lattice Gases: Beyond Nonequilibrium  Steady States
Inverse effect of magnetostriction in magnetoelectric laminates
Graphite in Science and Nuclear Technique
Cooperative effects in one-dimensional random atomic gases: Absence of  single atom limit
Competing Crystal Phases in the Lowest Landau Level
Andreev Reflection Like Enhancement Above Bulk $T_c$ in Electron  Underdoped Iron Arsenides
Effect of Selenium doping on the superconductivity of  Nb$_2$Pd(S$_{1-x}$Se$_x$)$_5$
A useful way to obtain the central charge of entanglement Hamiltonian --  Nested entanglement entropy
Theoretical estimation of density profile of semiflexible polymers  adsorbed on a surface and thermodynamic glass transition scenario by means of  the Bethe-Peierls approximation
Compatibility waves drive crystal growth on patterned substrates
Half-filled orbital and unconventional geometry of a common dopant in  Si(001)
Energetics and efficiency of a molecular motor model
Self-consistent approach for Bose-condensed atoms in optical lattices
Critical behaviour of the O(n)-$φ^{4}$ model with an antisymmetric  order parameter
High resolution coherent population trapping on a single hole spin in a  semiconductor
Energy spectrum and phase diagrams of two-sublattice hard-core boson  model
Topological surface states of strained Mercury-Telluride probed by ARPES
Order parameter of a three-dimensional Ising-like system in the simplest  and higher non-Gaussian approximations
Universality classes and critical phenomena in confined liquid systems
Dynamics of a deformable active particle under shear flow
Off-diagonal Bethe ansatz solutions of the anisotropic spin-1/2 chains  with arbitrary boundary fields
Transverse current current response of graphene at finite temperature,  plasmons and absorption
Universality versus nonuniversality in asymmetric fluid criticality
Liquid-gas phase transition at and below the critical point
Emergence of charge order from the vortex state of a high temperature  superconductor
Fact-checking Ziegler's maximum entropy production principle beyond the  linear regime and towards steady states
The Planck distribution of phonons in a Bose-Einstein condensate
Of dice and men. Subjective priors, gauge invariance, and nonequilibrium  thermodynamics
Inhomogeneous Si-doping of gold-seeded InAs nanowires grown by molecular  beam epitaxy
Non-equilibrium interfaces in colloidal fluids
pi-bonds in graphene and surface of topological insulator Bi2Se3
Temperature-Dependent Defect Dynamics in the Network Glass SiO2
A renormalization group study of persistent current in a quasiperiodic  ring
Phase growth control in low temperature PLD Co:TiO2 films by pressure
5d transition metal oxide IrO2 as a material for spin current detection
Structural, electrical and magnetic studies of Co:SnO2 and (Co,Mo):SnO2  films prepared by pulsed laser deposition
Thermal expansion of CaFe2As2: effect of cobalt doping and post-growth  thermal treatment
Shear thickening in granular suspensions: inter-particle friction and  dynamically correlated clusters
Avalanche localization and crossover scaling in amorphous plasticity
Weak magnetism and the Mott-state of vanadium in superconducting  Sr2VO3FeAs
Analytic results for a quantum quench from free to hard-core one  dimensional bosons
Symmetry in Auxiliary-Field Quantum Monte Carlo Calculations
Superfluid theory of a gas of polarized dipolar Fermi molecules
Recent Advances in Nanostructured Thermoelectric Half-Heusler Compounds
Significant ZT Enhancement in p-type Ti(Co,Fe)Sb-InSb Nanocomposites via  a Synergistic High Mobility Electron Injection Energy filtering and Boundary  Scattering Approach
New phase transition in random planar diagrams and RNA-type matching
Tailored conversion of synthetic graphite into rotationally misoriented  few-layer graphene by a cold thermal shock
Maxwell's Refrigerator: An Exactly Solvable Model
Evolution of Magnetism in Single-Crystal Honeycomb Iridates
A new dielectric effect in viscous liquids
d_{xy}-Density wave in fermion-fermion cold atom mixtures
Cooper-pair based photon entanglement without isolated emitters
Quench-induced Floquet topological p-wave superfluids
The effect of electron dielectric response on the quantum capacitance of  graphene in a strong magnetic field
Nature of the phases in the frustrated XY model on the honeycomb lattice
Spin injection and detection in lanthanum- and niobium-doped SrTiO3  using the Hanle technique
Spin thermopower in the overscreened Kondo model
Self-Organized Topological State with Majorana Fermions
Visualizing the Charge Density Wave Transition in 2H-NbSe2 in Real Space
Scattering and transport properties of tight-binding random networks
Dynamical symmetry approach and topological field theory for path  integrals of quantum spin systems
Quantum Disentangled Liquids
Star Polymers Confined in a Nanoslit: A Simulation Test of Scaling and  Self-Consistent Field Theories
Crystallization Dynamics on Curved Surfaces
Efficient electron refrigeration using superconductor/spin-filter  devices
Magnetic monopoles and unusual transport effects in magnetoelectrics
Anisotropic spin fluctuations in the quasi one-dimensional frustrated  magnet LiCuVO_4
Small-angle scattering from multi-phase fractals
Effects of DC voltage on initiation of whirling motion of an  electrostatically actuated nanowire oscillator
Temperature chaos in 3D Ising Spin Glasses is driven by rare events
Integral Quantum Fluctuation Theorems under Measurement and Feedback  control
Multi-Orbital Superconductivity in SrTiO3 /LaAlO3 Interface and SrTiO3  Surface
Electrical anisotropy of heteroepitaxial InSb/GaAs layers
Electronic states of disordered grain boundaries in graphene prepared by  chemical vapor deposition
Topological and edge state properties of a three-band model for Sr2RuO4
Giant magnetostriction in Tb-doped Fe83Ga17 melt-spun ribbons
Pairing with dominant triplet component and possible weak topological  superconductivity in BiS$_2$-based superconductors
Extended finite-size scaling of synchronized coupled oscillators
Computation of the thermal conductivity using classical and quantum  molecular dynamics based methods
Spin-Density-Wave-Type Ordering of LaCoGe Revealed by ^{59}Co- and  ^{139}La-Nuclear Magnetic Resonance Measurements
Interplay between classical magnetic moments and superconductivity in  quantum one-dimensional conductors: toward a self-sustained topological  Majorana phase
Strain-controlled nonvolatile magnetization switching
Topological Fulde-Ferrel-Larkin-Ovchinnikov states in Spin-orbit Coupled  Fermi Gases
Extinction transition in stochastic population dynamics in a random,  convective environment
Temperature-dependent Phonon Shifts in Monolayer MoS2
Correlated-Electron Systems and High Temperature Superconductivity
Tearing of Free-Standing Graphene
Liquid-crystal patterns of rectangular particles in a square nanocavity
Bivelocity picture in the nonrelativistic limit of relativistic  hydrodynamics
Neutron diffraction evidence for kinetic arrest of first-order  magneto-structural phase transitions in some functional magnetic materials
Correlations between electrical and mechanical signals during granular  stick-slip events
From Coulomb blockade to nonlinear quantum dynamics in a superconducting  circuit with a resonator
Temperature dependence of the switching field distributions in  all-perpendicular spin-valve nanopillars
Universal quantum fluctuations of a cavity mode driven by a Josephson  junction
Far-from-equilibrium Sheared Colloidal Liquids: Disentangling  Relaxation, Advection, and Shear-induced Diffusion
Tailoring exciton dynamics by elastic strain-gradient in semiconductors
Dispersive regime of the Jaynes-Cummings and Rabi lattice
Bilayer Isotropic Thermal Cloak
Reduced density matrix for nonequilibrium steady states: A modified  Redfield solution approach
Simultaneous Electrical and Optical Readout of Graphene-Coated High Q  Silicon Nitride Resonators
Topological equivalence of crystal and quasicrystal band structures
Synthesis, Crystal Structure and Physical Properties of Sr2FeOsO6
Lattice Instability and Competing Spin Structures in the Double  Perovskite Insulator Sr2FeOsO6
Magnetic order in Ce0.95Nd0.05CoIn5: the Q-phase at zero magnetic field
Converting a real quantum bath to an effective classical noise
Spaser operation below threshold: autonomous vs. driven spasers
Nonequilibrium Green's function theory for predicting device-to-device  variability
Half-Magnetization Plateau of a Dipolar Spin Ice in a [100] Field
Complex order-parameter phase-field models derived from structural  phase-field-crystal models
Quantifying many-body effects by high-resolution Fourier transform  scanning tunneling spectroscopy
BEC and dimensional crossover in a boson gas within multi-slabs
Scaling of spin Hall angle in 3d, 4d and 5d metals from Y3Fe5O12/metal  spin pumping
Trapping effect of periodic structures on the thermodynamic properties  of Fermi and Bose gases
Formation of the Smectic-B Crystal from a Simple Monatomic Liquid
Collective excitations of an imbalanced fermion gas in a 1D optical  lattice
Interaction effects on topological phase transitions via numerically  exact quantum Monte Carlo calculations
Copper Replaces Tin: A Copper based Gelling Catalyst for Poly-Urethane  from Discarded Motherboard
Seeding ice growth at ambient conditions using nano graphene oxide
Kondo effect in f-electron superlattices
Gaussian field theory for the Brownian motion of a solvated particle
Charge ordering transition in GdBaCo2O5: evidence of reentrant behavior
Doping a correlated band insulator: A new route to half metallic  behaviour
Absence of helical surface states in bulk semimetals with broken  inversion symmetry
From Classical to Quantum Glasses with Ultracold Polar Molecules
Coherence Factors Beyond the BCS Result
Topological aspects in the photonic crystal analog of single-particle  transport in quantum Hall systems
Scalar model for frictional precursors dynamics
Spintronic Oscillator Based on Magnetic Field Feedback
RF amplification property of the MgO-based magnetic tunnel junction  using field-induced ferromagnetic resonance
Strong-Coupling Effects and Single-Particle Properties in an Ultracold  Fermi Gas with Mass Imbalance
Field-concentration phase diagram of a quantum spin liquid with bond  defects
Shear localization in 3-Dimensional Amorphous Solids
Adiabatic Tracking of a State: a New Route to Nonequilibrium Physics
Correlated spin currents generated by resonant crossed Andreev  reflections in topological superconductors
Dissipationless kinetics of one dimensional interacting fermions
Interference of Majorana fermions in NS junctions
Cherenkov sound on a surface of a topological insulator
Magnetocrystalline Anisotropy and the Magnetocaloric Effect in Fe2P
Long-distance radiative excitation transfer between quantum dots in  disordered photonic crystal waveguides
Oriented Attachment of ZnO Nanocrystals
Potts Models with Invisible States on General Bethe Lattices
Granular discharge rate for submerged hoppers
Kondo-like mass enhancement of Dirac fermion in iron pnictides  Ba(Fe$_{1-x}$Mn$_x$As)$_2$
Impact of strong disorder on the static magnetic properties of the  spin-chain compound BaCu2SiGeO7
On the microscopic origin of the magneto-electronic phase separation in  Sr doped LaCoO3
Impact of Fano and Breit-Wigner resonances in the thermoelectric  properties of nanoscale junctions
Hawking radiation in a two-component Bose-Einstein condensate
Three-body recombination at finite energy within an optical model
Electronic transport of folded graphene nanoribbons
The spin-$\frac{1}{2}$ XXZ chain system Cs$_2$CoCl$_4$ in a transverse  magnetic field
Randomly charged polymers in porous environment
Freezing and melting of vortex ice
Spin- and valley-dependent magneto-optical properties of MoS2
Topological Phases in the Zeroth Landau Level of Bilayer Graphene
Absence of damping of low energy excitations in a quasi-2D dipolar Bose  gas
Cluster expansion made easy with Bayesian compressive sensing
Polynomial Expansion Monte Carlo Study of Frustrated Itinerant Electron  Systems: Application to a Spin-ice type Kondo Lattice Model on a Pyrochlore  Lattice
Inverse Spin Hall Effect in NiFe / Normal Metal Bilayers
Two-dimensional superconducting state of monolayer Pb films grown on  GaAs(110) in a strong parallel magnetic field
In-plane magnetic field dependence of cyclotron relaxation time in a Si  two-dimensional electron system
Stable Spin State Analysis of Fe, Co, Ni-modified Graphene-ribbon
Experimental observation of a large ac-spin Hall effect
Thermalized polarization dynamics of a discrete optical waveguide system  with four-wave mixing
Local Lattice Distortion Caused by Short Range Charge Ordering in  LiMn$_2$O$_4$
Vortex-induced negative magnetoresistance and peak effect in narrow  superconducting films
