Two distinct spin liquid states in a layered cubic lattice
Matrix product states for anyonic systems and efficient simulation of  dynamics
Predicting how nanoconfinement changes the relaxation time of a  supercooled liquid
Structure, elastic and dynamical properties of KN$_3$ and RbN$_3$: A van  der Waals density functional study
{\it Ab-initio} study of structural and vibrational properties of KN$_3$  under pressure
Nucleation and growth of HfO$_2$ layers on graphene by CVD
Topological Order in an Entangled SU(2)$\otimes$XY Spin-Orbital Ring
Combinatorial model for the ferroelectric domain-network formation in  hexagonal manganites
Universal equation of state and pseudogap in the two-dimensional Fermi  gas
Polarization dependent, surface plasmon induced photoconductance in gold  nanorod arrays
Electron-Phonon Coupling and the Metalization of Solid Helium at  Terapascal Pressures
Fermi surface and electron dispersions of PbTe doped with resonant Tl  impurity from KKR-CPA calculations
Pressure induced structural phase transition in solid oxidizer KClO$_3$:  A first-principles study
Andreev levels spectroscopy of topological three-terminal junctions
Breakdown of scale invariance in a quasi-two-dimensional Bose gas due to  the presence of the third dimension
Fluctuating observation time ensembles in the thermodynamics of  trajectories
Lattice polymers with two competing collapse interactions
Morphotropic Phase Boundaries in Ferromagnets: Tb_{1-x}Dy_xFe_2 Alloys
Analytical approach to excitonic properties of MoS2
Ultrasensitive microwave spectroscopy of paramagnetic impurities of  sapphire crystals at millikelvin temperatures
Possible very high transition temperatures in the infinite-layer ACuO$  _{2} $ cuprate superconductor for A={Mg, Ca, Sr, Ba}: A DFT study
Exact predictions from Edwards ensemble vs. realistic simulations of  tapped narrow two-dimensional granular columns
Imaginary Time Correlations and the phaseless Auxiliary Field Quantum  Monte Carlo
Exciton-exciton annihilation in MoSe2 monolayers
Quantum phase transitions and ground-state correlations in BCS-like  models
Tunable transport with broken space-time symmetries
Revisiting Dynamics Near a Liquid-Liquid Phase Transition in Si and Ga:  The Fragile-to-Strong Transition
Systematic Construction of tight-binding Hamiltonians for Topological  Insulators and Superconductors
Interplay of exciton condensation and quantum spin Hall effect in  InAs/GaSb bilayers
Microscopic dynamics perspective on the relationship between Poisson  ratio and ductility of metallic glasses
Quench Dynamics of the Anisotropic Heisenberg Model
Cluster glass magnetism in the phase-separated Nd2/3Ca1/3MnO3 perovskite
Twisted Phonons in Bose-Einstein condensates
Hysteresis and Relaxation Effects in the Spin-Ice Compound  Dy$_2$Ti$_2$O$_7$ studied by Heat Transport
Interfaces endowed with non-constant surface energies revisited with the  d'Alembert-Lagrange principle
Conductivity of Dirac fermions with phonon induced topological crossover
Electronic properties of Mn decorated silicene on hexagonal boron  nitride
Diffusion behavior in diluted ($Fe,Cr$) alloys: An environment for H  diffusion in ferritic steels
When are rough surfaces sticky?
A Dissipative-Particle-Dynamics Model for Simulating Dynamics of Charged  Colloid
Suppression of ferromagnetism in the La(V$_x$Cr$_{1-x}$)Sb$_3$ system
Spin dynamics and an orbital-antiphase pairing symmetry in iron-based  superconductors
Chiral skyrmions in cubic helimagnet films: the role of uniaxial  anisotropy
Important Roles of Te 5p and Ir 5d Spin-orbit Interactions on the  Multi-band Electronic Structure of Triangular Lattice Superconductor  Ir1-xPtxTe2
Quantum spin ices and topological phases from dipolar-octupolar doublets  on the pyrochlore lattice
Dissipation in ultrahigh quality factor SiN membrane resonators
Quantum criticality and Lifshitz transition in the Ising system  CeRu2Si2: Comparison with YbRh2Si2
Magnetic structures and the Ce-Fe coupling induced Fe spin reorientation  in CeFeAsO single crystal
Structural and Magnetic Properties of CoO-Pt core-shell nanoparticles
Scalar $φ^4$ field theory for active-particle phase separation
Investigation of Magnetic Proximity Effect inTa/YIG Bilayer Hall Bar  Structure
Enhanced Superconductivity up to 43 K by P/Sb Doping of Ca1-xLaxFeAs2
Spin Orbit Interaction and Isotropic Electronic Transport in Graphene
Long-range string orders and topological quantum phase transitions in  the one-dimensional quantum compass model
Superconductivity in Ca10(Ir4As8)(Fe2As2)5 with Square-Planar  Coordination of Iridium
On the existence of an energy gap in one-dimensional Lesanovsky's model
Discovery of New Layered Iron Arsenide Superconductor (Ca,Pr)FeAs2
Superconductivity in Ca1-xLaxFeAs2: A Novel 112-Type Iron Pnictide with  Arsenic Zigzag Bonds
The synthesis and characterization of 1111-type diluted magnetic  semiconductors (La1-xSrx)(Zn1-xTMx)AsO (TM = Mn, Fe, Co)
Microcanonical analysis of the Curie-Weiss anisotropic quantum  Heisenberg model in a magnetic field
Computational study of structural, electronic and optical properties of  crystalline NH$_4$N$_3$
Same universality class for the critical behavior in and out of  equilibrium in a quenched random field
Nonlinear Response in the Driven Lattice Lorentz Gas
Non-conventional superconducting fluctuations in Ba(Fe1-xRhx)2As2  iron-based superconductors
Statistical complexity measures as telltale of relevant scales in  emergent dynamics of spatial systems
The role of screened exact exchange in accurately describing properties  of transition metal oxides: Modeling defects in LaAlO3
Competing interaction in magnets: the root of ordered disorder or only  frustration?
Modulating charge density and inelastic optical response in graphene by  atmospheric pressure localized intercalation through wrinkles
Electronic topological transition in LaSn$_3$ under pressure
High Pressure Study of Lithium Azide from Density-Functional  Calculations
Time-dependent quantum transport: causal superfermions, exact  fermion-parity protected decay mode, and Pauli exclusion principle for mixed  quantum states
Keldysh approach to the renormalization group analysis of the disordered  electron liquid
Observation of zero-point quantum fluctuations of a single-molecule  magnet through the relaxation of its nuclear spin bath
Size and density avalanche scaling near jamming
How dielectric screening in two-dimensional crystals affects the  convergence of excited-state calculations: Monolayer MoS$_2$
Pressure-Temperature-Magnetic Field Phase Diagram of Ferromagnetic Kondo  Lattice CeRuPO
Conservation laws for the Cattaneo heat propagation
Achieving Both High Power and Energy Density in Electrochemical  Supercapacitors with Nanoporous Graphene Materials
Quantum Spin Hall Effect as $\mathbb{Z}_2$ Global Gauge Anomaly
Electronic energy loss processes for slow H and He ions in metals and  insulators: new insights
Characterization of poly- and single-crystal uranium-molybdenum alloy  thin films
A topological method to characterize tapped granular media from the  position of the particles
Magnetoresistance of granular Pt-C nanostructures close to the  metal-insulator-transition
Magnetization dynamics of cobalt grown on graphene
Critical behavior in the cubic dimer model at nonzero monomer density
Annealed lattice animal model and Flory theory for the melt of  non-concatenated rings: Towards the physics of crumpling
Ge Quantum Dots Encapsulated by AlAs Grown by Molecular Beam Epitaxy on  GaAs Without Extended Defects
Thermal spin-transfer torque in magnetic tunnel junctions
Liquid-glass transition in equilibrium
Supercooled-liquid and plastic-crystalline state in  succinonitrile-glutaronitrile mixtures
The behavior of the entanglement entropy in interacting quasi-1D systems  and its consequences for their efficient numerical study
Disjoining Pressure of an Electrolyte Film Confined between  Semipermeable Membranes
Speeding up the first-passage for subdiffusion by introducing a finite  potential barrier
Spatial properties of $π-π$ conjugated network in semicrystalline  polymer thin films studied by intensity x-ray cross-correlation functions
Superconductivity in rubidium substituted Ba1-xRbxTi2Sb2O
Ideal strength and phonon instability of strained monolayer materials
Interplay between localized and itinerant magnetism in Co substituted  FeGa$_3$
Phase diagram and exotic spin-spin correlations of anisotropic Ising  model on the Sierpiński gasket
Chiral magnetic effect of Weyl fermions and its applications to cubic  noncentrosymmetric metals
First-principles evidence of Mn moment canting in hole-doped  Ba$_{1-2x}$K$_{2x}$Mn$_{2}$As$_{2}$
Universality in the dynamics of second-order phase transitions
Graphene based Supercapacitors with Improved Specific Capacitance and  Fast Charging Time at High Current Density
Phase Stability and Thermoelectric Properties of the Mineral FeS2: An Ab  Initio Study
Realizing three-dimensional artificial spin ice by stacking planar  nanoarrays
Modulating the electronic properties of graphdiyne nanoribbons
Two-species hard-core bosons on the triangular lattice: A quantum Monte  Carlo study
Proposal for a Graphene Plasmonic THz Emitter
Crystallized and amorphous vortices in rotating atomic-molecular  Bose-Einstein condensates
Multiscale and multimodel simulation of Bloch point dynamics
Anomalies in bulk supercooled water at negative pressure
Transgression field theory at the interface of topological insulators
Localized excited charge carriers generate ultrafast inhomogeneous  strain in the multiferroic BiFeO$_3$
Photogalvanic current in electron gas over a liquid helium surface
Ab-initio analysis of plasmon dispersion in sodium under pressure
Phase coherence and spectral functions in the two-dimensional excitonic  systems
Linear Response Theory for the Density Matrix Renormalization Group:  Efficient Algorithms for Strongly Correlated Excited States
Magnetic domain and magnetic resistance phase transition in strongly  correlated electronic material of perovskites junction
Evidence for interacting two-level systems from the 1/f noise of a  superconducting resonator
Photoluminescence of high-density exciton-polariton condensates
Crystal lattice rules disordered states
Size-Dependent Luminescence Properties of Chromatographically-Separated  Graphene Quantum Dots
Irrational anomalies in one-dimensional Anderson localization
Probing locally the onset of slippage at a model multi-contact interface
Anomalies in conductance and localization length of disordered ladders
Helium Ion Microscopy
Shockwave Compression and Joule-Thomson Expansion
Growth of whisker-like and bulk single crystals of PrFeAs(O,F) under  high pressure
Charge transport in InAs nanowire Josephson junctions
Imaging the Nanoscale Band Structure of Topological Sb
Single-crystal superconducting nanowires of NbSe$_2$ fabricated by  reactive plasma etching
Spin-Orbit Torques and Anisotropic Magnetization Damping in Skyrmion  Crystals
Tkachenko waves
Effective three-body interactions via photon-assisted tunneling in an  optical lattice
Topological quasiparticles and the holographic bulk-edge relation in  2+1D string-net models
Anisotropic AC conductivity of strained graphene
Oxygen-vacancy clustering and pseudogap behaviour at LaAlO3/SrTiO3  interface
Attraction-repulsion transition in the interaction of adatoms and  vacancies in graphene
All-optical sensing of a single-molecule electron spin
Anisotropic wave propagation in nematic liquid crystals
Gapped symmetric edges of symmetry protected topological phases
Quantum Spin Ice: A Search for Gapless Quantum Spin Liquids in  Pyrochlore Magnets
Competing regimes of motion in 1D mobile impurities
First-principles calculation of entropy for liquid metals
A 30 mK, 13.5 T scanning tunneling microscope with two independent tips
Large Negative Quantum Renormalization of Excitation Energies in the  Spin-1/2 Kagome Lattice Antiferromagnet Cs$_2$Cu$_3$SnF$_{12}$
The ground state and the character of the interaction between a  colloidal particles in a liquid crystals
Spectral Formulation of the Elastodynamic Boundary Integral Equations  for Bi-material Interfaces
Spin wave nonreciprocity for logic device applications
Thermodynamic and Logical Reversibilities Revisited
Pseudogap-induced asymmetric tunneling in cuprate superconductors
Finite time interaction quench in a Luttinger model
Extraordinary absorption of sound in porous lamella-crystals
Low-Contact-Resistance Graphene Devices with Nickel-Etched-Graphene  Contacts
Quantum phases of quadrupolar Fermi gases in coupled one-dimensional  systems
Electronic, magnetic and transport properties of full and half-metallic  thin film Heusler alloys
Numerical studies of ground state fidelity of the Bose-Hubbard model
An Introduction to Microscopic Theories for Inhomogeneous Liquids:  Getting Started with Density Functional Theory
Ultra long spin decoherence times in graphene quantum dots with a small  number of nuclear spins
Magnetic Properties of RFe2Si2 and R(Fe1-xMx)2Si2 Systems (R=La, Y and  Lu, M= Ni, Mn and Cu)
Plasticity of a colloidal polycrystal under cyclic shear
Bootstrap kernel for organic low dimensional systems; PPV, pentacene and  picene
Micro-coil detection of Nuclear Magnetic Resonance for nanofluidic  samples
Emergence of macroscopic directed motion in populations of motile  colloids
Graphene physics via the Dirac oscillator in (2+1) dimensions
Colloidal templating at a cholesteric - oil interface: Assembly guided  by an array of disclination lines
Curvature effects in statics and dynamics of a thin magnetic shell
Rapid coherent control of population transfer in lattice systems
Spin-noise in the anisotropic central spin model
Tuning between singlet, triplet, and mixed pairing states in an extended  Hubbard chain
On the surface paramagnetism of diamond
A Single-Cooper-Pair Josephson Laser
Time Reversal Symmetric Topological Exciton Condensate in Bilayer HgTe  Quantum Wells
Anomalous minimum in the shear viscosity of a Fermi gas
Negative-resistance models for parametrically flux-pumped  superconducting quantum interference devices
The restrictions of the Maximum Entropy Production Principle
Soft superconducting gap in semiconductor-based Majorana nanowires
Enhanced Photodetection in Graphene-Integrated Photonic Crystal Cavity
Dark soliton in quasi-one-dimensional Bose-Einstein condensates with a  Gaussian trap
Does Like Dissolves Like Rule Hold for Fullerene and Ionic Liquids?
Gate-tunable nearly total terahertz absorption in graphene with resonant  metal back reflector
Novel magnetism of Ir5+ ions in the double perovskite Sr2YIrO6
A method for measuring the contact area in instrumented indentation  testing by tip scanning probe microscopy imaging
Predicting the chemical stability of monatomic chains
A faster scaling in acceleration-sensitive atom interferometers
Single molecule capturer by doped monatomic carbon chain
Quantum tricriticality at the superfluid-insulator transition of binary  Bose mixtures
Atomized Spraying of Liquid Metal Droplets on Desired Substrate Surfaces  as a Generalized Way for Ubiquitous Printed Electronics
AA stacking, tribological and electronic properties of double-layer  graphene with krypton spacer
Pressure exerted by a vesicle on a surface
Phase space gradient of dissipated work and information: A role of  relative Fisher information
Surface morphology of a modified ballistic deposition model
Formation of Nanofoam carbon and re-emergence of Superconductivity in  compressed CaC6
Phonon-Mediated Decay of Singlet-Triplet Qubits in Double Quantum Dots
A first principles investigated optical spectra of oxizided graphene
Microrheology measurements with a hanging-fiber AFM probe
Phonon and Thermal Properties of Exfoliated Tantalum Diselenide Thin  Films
Generalized multi-terminal decoherent transport: Recursive algorithms  and applications to SASER and giant magnetoresistance
A Nanoscale Shape Memory Oxide
Geometric Ferroelectricity in Fluoro-Perovskites
Pairing and the phase diagram of the normal coherence length  $ξ_N(T,x)$ above $T_c$ of $La_{2-x}Sr_xCuO_4$ thin films probed by the  Josephson effect
Low-Temperature Magnetic Anomaly in Magnetite
Electronic Structure of Magnetic Semiconductor CdCr_2Te_4: A Possible  Spin-Dependent Symmetry Filter
Strong Anderson localization in cold atom quantum quenches
Non-homogeneity of the density of states of tunneling two-level systems  at low energies
Self-sustained oscillations in nanoelectromechanical systems induced by  Kondo resonance
The Vortex Signature of Discrete Ferromagnetic Dipoles at the  LaAlO$_3$/SrTiO$_3$ Interface
Derivation of effective spin-orbit Hamiltonians and spin lifetimes, with  application to SrTiO$_3$ heterostructures
Fermionized photons in the ground state of one-dimensional coupled  cavities
Dynamics of BEC mixtures loaded into the optical lattice in the presence  of linear inter-component coupling
Spin relaxation in inhomogeneous quantum dot arrays studied by electron  spin resonance
The parallel TASEP, fixed particle number and weighted Motzkin paths
Electron transport across a metal/MoS$_2$ interface: dependence on  contact area and binding distance
Floquet Theory of Electron Waiting Times in Quantum-Coherent Conductors
Ferromagnetic two-dimensional crystals: Single layers of K2CuF4
Model of the Electronic Structure of Electron-Doped Iron-Based  Superconductors: Evidence for Enhanced Spin Fluctuations by Diagonal Electron  Hopping
Unfolding of the Spectrum for Chaotic and Mixed Systems
Monte-Carlo simulation of graphene in terms of occupation numbers for  the excitonic order parameter at hexagonal lattice
Disorder-Driven Spin-Reorientation in Multiferroic $h-YMn_{1-x}Fe_xO_3$
Interplay of fractional quantum Hall states and localization in quantum  point contacts
Optical cavities and waveguides in hyperuniform disordered photonic  solids
A first principles study of As doping at a disordered Si--SiO$_2$  interface
Rashba spin splitting in symmetric structures
Magneto-electric and thermo-magneto-electric effects in ferromagnetic  transition-metal alloys from first-principles
Tight-Binding Model for Adatoms on Graphene: Analytical Density of  States, Spectral Function, and Induced Magnetic Moment
Localized orientational order chaperons the nucleation of Rotator phases  in hard polyhedral particles
Gauge Fluctuations and Interlayer Coherence in Bilayer Composite Fermion  Metals
Effect of collective molecular reorientations on Brownian motion of  colloids in nematic liquid crystal
Landau Level Splitting in Rotationally Faulted Multilayer Graphene
Mottness-induced healing in strongly correlated superconductors
Out-of-equilibrium dynamics and thermalization of string order
Isotropic Band Gaps and Freeform Waveguides Observed in Hyperuniform  Disordered Photonic Solids
Spectroscopic studies on the electronic and magnetic states of Co-doped  perovskite manganite Pr0.8Ca0.2Mn1-yCoyO3 thin films
Analyticity of Quantum States in One-Dimensional Tight-Binding Model
Growth of (CH$_3$)$_2$NH$_2$CuCl$_3$ single crystals using evaporation  method with different temperatures and solvents
Charge-noise-free Lateral Quantum Dot Devices with Undoped Si/SiGe Wafer
Crystal growth and characterization of Haldane chain compound  Ni(C$_3$H$_{10}$N$_2$)$_2$NO$_2$ClO$_4$
Giant magnetoresistance in single layer graphene flakes with a gate  voltage tunable weak antilocalization
Nonreciprocity engineering in magnetostatic spin waves
Spin-spin interaction in the bulk of topological insulators
Conductance modulation in topological insulator Bi2Se3 thin films with  ionic liquid gating
Single crystal growth of the pyrochlores $R_2$Ti$_2$O$_7$ ($R$ = rare  earth) by the optical floating-zone method
Quantum theory of spin waves in finite chiral spin chains
Lamellar thickness and stretching temperature dependency of cavitation  in semicrystalline polymers
Single crystal growth of the hexagonal manganites $R$MnO$_3$ ($R$ = rare  earth) by the optical floating-zone method
Magnetic and Dielectric Properties in Multiferroic Cu3Mo2O9 under High  Magnetic Fields
Multiferroicity in the Mott Insulating Charge-Transfer Salt  κ-(BEDT-TTF)$_2$Cu[N(CN)$_2$]Cl
Tunneling induced dark states and controllable fluorescence spectrum in  quantum-dot molecules
Undercooling growth and magnetic characterization of ferromagnetic shape  memory alloy Ni2FeGa single crystals
Linear stability in networks of pulse-coupled neurons
On the Foundation of Statistical Mechanics under Experimentally  Realistic Conditions: A Comparison between the Quantum and the Classical Case
Leggett's Modes in Magnetic Systems with Jahn-Teller distortion
Unusual angular dependence of tunneling magneto-Seebeck effect
Nanoscale Structure and Energy Dissipation Behaviour of Tungsten  Disulphide and Gold Nanoparticles and Nanoclusters Investigated by Advanced  Microscopy Techniques
Systematic investigation of the effects of disorder at the lowest order  throughout the BCS-BEC crossover
Teleportation-induced entanglement of two nanomechanical oscillators  coupled to a topological superconductor
Superconductivity and unusual magnetic behavior in amorphous carbon
Dirac-Fermion-Induced Parity Mixing in Superconducting Topological  Insulators
Influence of an electron-beam exposure on the surface plasmon resonance  of gold nanoparticles
Magnetic Coupling and Single-Ion Anisotropy in Surface-Supported  Mn-based Metal-Organic Networks
Realizing Chemical Codoping in Oxide Semiconductors
Effective dynamics of twisted and curved scroll waves using virtual  filaments
Thermodynamic Description of the LCST of Charged Thermoresponsive  Copolymers
Morphology and mobility of synthetic colloidal aggregates
Stability of germanene under tensile strain
Particle invasion, survival, and non-ergodicity in 2D diffusion  processes with space-dependent diffusivity
Novel magnetic state in $d^4$ Mott insulators
Critical region of D-dimensional spins: Extension and analysis of the  hierarchical reference theory
Non-Abelian Chern-Simons Theory from a Hubbard-like Model
Common physical framework explains phase behavior and dynamics of  atomic, molecular and polymeric network-formers
Spin-orbit coupling induced semi-metallic state in the 1/3 hole doped  hyper-kagome Na3Ir3O8
Imaging flux distributions around superconductors: Geometrical  susceptibility in the Meissner state
Towards a continuum model for particle-induced velocity fluctuations in  suspension flow through a stenosed geometry
Magnetic ordering with reduced cerium moments in hole-doped CeOs2Al10
First-principles theory of low-energy electron diffraction and quantum  interference in few-layer graphene
Unconventional sign-changing superconductivity near quantum criticality  in YFe$_2$Ge$_2$
Fractional Quantum Hall Matrix Product States For Interacting Conformal  Field Theories
How universal is the entanglement spectrum?
New topological excitations and melting transitions in quantum Hall  systems
Photonic band gap in isotropic hyperuniform disordered solids with low  dielectric contrast
Experimental Electronic Structure of the Metallic Pyrochlore Iridate  Bi2Ir2O7
Superconducting Memristors
Hysteretic melting transition of a soliton lattice in a commensurate  charge modulation
Optimal protocols and the Jarzynski equality
A new route to spin-orbit torque engineering via oxygen manipulation
Spin-orbit torques in Co/Pd multilayer nanowires
Redox chemistry and metal-insulator transitions intertwined in a  nano-porous material
Quantum criticality in an asymmetric three-leg spin tube: A strong  rung-coupling perspective
Magneto-thermoelectric figure of merit of Co/Cu multilayers
Imaging the proton concentration and mapping the spatial distribution of  the electric field of catalytic micropumps
