Percolation of functionalized colloids on patterned substrates
Charge Mobility and Dynamics in Spin-crossover Nanoparticles studied by  Time-Resolved Microwave Conductivity
Diffusion behavior of water confined in deformed carbon nanotubes
Intrinsically ultrastrong plasmon-exciton interactions in crystallized  films of carbon nanotubes
Stable spin domains in a non-degenerate ultra-cold gas
Theory of the supercyclotron resonance and Hall response in anomalous 2d  metals
Inversion symmetry breaking induced triply degenerate points in orderly  arranged PtSeTe family materials
Inducing and controlling rotation on small objects using photonic  topological materials
Quench dynamics of the Ising field theory in a magnetic field
Room Temperature Electrically Detected Nuclear Spin Coherence of NV  centers in Diamond
Magnetic wire as stress controlled micro-rheometer for cytoplasm  viscosity measurements
Peculiarities of superconducting properties of thin  superconductor-normal metal bilayer with large ratio of resistivities
Long Range Magnetic order stabilized by acceptors
Dynamical Signature of Fractionalization at the Deconfined Quantum  Critical Point
Theory of Fano resonance in single molecule electroluminescence induced  by a scanning tunneling microscope
Local Strain Heterogeneity Influences the Optoelectronic Properties of  Halide Perovskites
Evidence for a dynamical ground state in a frustrated pyrohafnate  Tb2Hf2O7
Transient Structured Fluctuations in a Two-dimensional System with  Multiple Ordered Phases
An ab-initio approach to describe coherent and non-coherent exciton  dynamics
Hydrogen Bond Networks Near Supported Lipid Bilayers from Vibrational  Sum Frequency Generation Experiments and Atomistic Simulations
Machine Learning of Frustrated Classical Spin Models. II. Kernel  Principal Component Analysis
Giant Planar Hall Effect in the Dirac Semimetal ZrTe5
Structural and Electronic Properties of Graphdiyne Carbon Nanotubes from  Large-Scale DFT Calculations
Dynamics in a one-dimensional ferrogel model: relaxation, pairing,  shock-wave propagation
Kardar-Parisi-Zhang growth on one-dimensional decreasing substrates
Strain Mapping In Single-Layer 2D Crystals Via Raman Activity
Real-Time Quantum Dynamics of Long-Range Electronic Excitation Transfer  in Plasmonic Nanoantennas
Duality between atomic configurations and Bloch states in twisted 2D  bilayers
On the correlation of shear band formation and texture evolution in  $α$-brass during accumulative roll bonding
Pressure-stabilized binary compounds of magnesium and silicon
Optimization of Time-Resolved Magneto-optical Kerr Effect Signals for  Magnetization Dynamics Measurements
Brightened spin-triplet interlayer excitons and optical selection rules  in van der Waals heterobilayers
Spin Hall effect without spin currents in magnetic insulators
Diamond anvil cell using boron-doped diamond electrodes covered with  undoped diamond insulating layer
How do hydrogen bonds break in supercooled water?: Detecting pathways  not going through the saddle point of two-dimensional potential of mean force
Spin hydrodynamics in amorphous magnets
Systematic derivation of realistic spin-models for beyond-Heisenberg  solids from microscopic model
Ultrafast optically induced ferromagnetic/anti-ferromagnetic phase  transition in GdTiO$_3$ from first principles
Three-dimensional magnetic critical behavior in CrI$_3$
Shifted Landau levels in curved graphene sheets
Even and odd normalized zero modes in random interacting Majorana models  respecting the Parity $P$ and the Time-Reversal-Symmetry $T$
A unified picture of roto-translational dynamics in aqueous polyatomic  ions
Anomalous system-size dependence of electrolytic cells with an  electrified oil-water interface
Wafer-scale fabrication and room-temperature experiments on  graphene-based gates for quantum computation
Competing dynamics of single phosphorus dopant in graphene with electron  irradiation
Tunability of electronic and optical properties of the Ba-Zr-S system  via dimensional reduction
Oxygen vacancies and hydrogen doping in LaAlO3/SrTiO3 heterostructures:  electronic properties and impact on surface and interface reconstruction
Facile and fast growth of high mobility nanoribbons of ZrTe$_5$
Fractalized Metals
Self-consistent modeling of anisotropic interfaces and missing  orientations: Derivation from phase-field crystal
Topological Sachdev-Ye-Kitaev Model
Machine learning determination of atomic dynamics at grain boundaries
Entanglement in finite quantum systems under twisted boundary conditions
Fermi surfaces in Kondo insulators
Coulomb force mediated heat transfer in the near field - geometric  effect
Electronic band structure of optimal superconductors: from cuprates to  ferropnictides and back again
A cascading nonlinear magneto-optical effect in topological insulators
Hund-enhanced electronic compressibility in FeSe and its correlation  with T$_c$
Strain Modulation of Graphene by Nanoscale Substrate Curvatures: A  Molecular View
Quasiparticle energy spectra of isolated atoms from coupled-cluster  singles and doubles (CCSD): Comparison with exact CI calculations
Topological excitations in the ferromagnetic Kitaev-Heisenberg model
Elongational viscosity of weakly entangled polymer melt via  coarse-grained molecular dynamics simulation
Comparison of Green's functions for transition metal atoms using  self-energy functional theory and coupled-cluster singles and doubles (CCSD)
Probing one-dimensional systems via noise magnetometry with single spin  qubits
(Pb1-xBix)(Ti1-xMnx)O3: Competing mechanism of Tetragonal-Cubic phase on  A/B site modifications
Néel- and Bloch-Type Magnetic Vortices in Rashba Metals
NMR signals within the generalized Langevin model for fractional  Brownian motion
Low-Energy Excitations in Quantum Spin-Liquids Identified by Optical  Spectroscopy
Attenuation of the NMR signal due to hydrodynamic Brownian motion
Band structures in coupled-cluster singles-and-doubles Green's function  (GFCCSD)
Measurement independent magnetocaloric effect in Mn-rich  Mn-Fe-Ni-Sn(Sb/In) Heusler alloys
Simple and efficient LCAO basis sets for the diffuse states in carbon  nanostructures
Autophoretic motion in three dimensions
Exotic surface plasmons in monolayer metal borophene
Weak metal-metal transition in the vanadium oxytelluride  Rb$_{1-δ}$V$_2$Te$_2$O
Extracting maximum power from active colloidal heat engines
Exact Ground States of the Extended Hubbard Model on the Kagome lattice
Observation of a superconducting glass state in granular superconducting  diamond
Off-Diagonal Observable Elements from Random Matrix Theory:  Distributions, Fluctuations, and Eigenstate Thermalization
Novel approach to Raman spectra of nanoparticles
Electric-field modification of interfacial spin-orbit field-vector
Do thermodynamically stable rigid solids exist?
Towards chemically neutral carbon cleaning processes: Plasma cleaning of  Ni, Rh, and Al reflective optical coatings and thin Al filters for Free  Electron Lasers and synchrotron beamline applications
Axial anomaly in multi-Weyl and triple-point semimetals
Theory of magnetoelastic resonance in a mono-axial chiral helimagnet
Strain-induced nonlinear spin Hall effect in topological Dirac semimetal
Manifolds of magnetic ordered states and excitations in the almost  Heisenberg pyrochlore antiferromagnet MgCr2O4
Rashba proximity states in superconducting tunnel junctions
Orbital selectivity enhanced by nematic order in FeSe
Oscillatory surface rheotaxis of swimming E. coli bacteria
Dipolar-coupled moment correlations in clusters of magnetic  nanoparticles
Enhanced hybridization sets the stage for electronic nematicity in  CeRhIn5
Generation and stability of dynamical skyrmions and droplet solitons
On the Nature of Self-Consistency in Density Functional Theory
High Sensitivity RF Spectroscopy of a Strongly-Interacting Fermi Gas
Universal Scaling Laws in Schottky Heterostructures Based on  Two-Dimensional Materials
Spin lifetime and charge noise in hot silicon quantum dot qubits
Single-shot readout of hole spins in Ge
Two-dimensional topological superconductivity with antiferromagnetic  insulators
Complex correlations in high harmonic generation of matter-wave jets  revealed by pattern recognition
Temperature-Dependent In-Situ LEIS Measurement of W Surface Enrichment  by 250 eV D Sputtering of EUROFER
Formation of a spin texture in a quantum gas coupled to a cavity
Impact of valley phase and splitting on readout of silicon spin qubits
Scattering approach to Anderson localisation
Polaron transport of amorphous semiconductors with embedded crystallites
Direct measurement of the parity anomaly in a topological superconductor  ring
Edge states and topological invariants of non-Hermitian systems
Fluid sensitive nanoscale switching with quantum levitation controlled  by $α$-Sn/$β$-Sn phase transition
Radiative recombination of large polarons in halide perovskites
Local Electronic Structure Changes in Polycrystalline CdTe with CdCl$_2$  Treatment and Air Exposure
Unified thermodynamic uncertainty relations in linear response
Measurement of Elastoresistivity at Finite Frequency by Amplitude  Demodulation
Overcomplete compact representation of two-particle Green's functions
Designer Spatial Control of Interactions in Ultracold Gases
Off-resonant all-optical switching dynamics in a ferromagnetic model  system
Generalized convex hull construction for materials discovery
Accessing finite momentum excitations of the one-dimensional  Bose-Hubbard model using superlattice modulation spectroscopy
Multi-spinon and holon excitations probed by resonant inelastic x-ray  scattering on doped one-dimensional antiferromagnets
Using electron irradiation to probe iron - based superconductors
Widefield imaging of superconductor vortices with electron spins in  diamond
Thermodynamics of Restricted Boltzmann Machines and related learning  dynamics
Supercurrent in ferromagnetic Josephson junctions with heavy metal  interlayers
The enzyme-like catalytic activity of cerium oxide nanoparticles and its  dependency on Ce3+ surface area concentration
Surface reconstruction and charge modulation in BaFe2As2 superconducting  film
Gate-Tunable Mott Insulator in Trilayer Graphene-Boron Nitride Moiré  Superlattice
Inconsistencies in the Electronic Properties of Phosphorene Nanotubes:  New Insights from Large-Scale DFT Calculations
Unusual Bandgap Oscillations in Template-Directed π-Conjugated  Porphyrin Nanotubes
Indirect strong coupling regime between a quantum dot and a nanocavity  mediated by a mechanical resonator
Quantum criticality in the metal-superconductor transition of  interacting Dirac fermions on a triangular lattice
Strain-tunable charge carrier mobility of atomically thin phosphorus  allotropes
Enhanced Superconducting Transition Temperature in Electroplated Rhenium
Exact partial information decompositions for Gaussian systems based on  dependency constraints
Atomic Visualization of Copper Oxide Structure in Infinite-Layer Cuprate  SrCuO2
Gate-tunable Room-temperature Ferromagnetism in Two-dimensional  Fe$_3$GeTe$_2$
Numerical Investigations of SO(4) Emergent Extended Symmetry in Spin-1/2  Heisenberg Antiferromagnetic Chains
Intelligent Identification of Two-Dimensional Structure by  Machine-Learning Optical Microscopy
Connection between zero-energy Yu-Shiba-Rusinov states and 0-$π$  transitions in magnetic Josephson junctions
Comparative study on magnetoresistance of carbon-cobalt nanocomposite  thin films grown by pulsed laser deposition
Kinetics of island growth in the framework of planar diffusion zones and  3D nucleation and growth models for electrodeposition
Coupled charge and spin dynamics in a photo-excited Mott insulator
Statistical-mechanical analysis of compressed sensing for Hamiltonian  estimation of Ising spin glass
Detection of topological phase transitions through entropy measurements:  the case of germanene
Resonant excitation of infra-red emission in GaN:(Mn,Mg)
Twist-induced crossover from 2D to 3D turbulence in active nematics
A continuous-time persistent random walk model for flocking
Magnon-assisted tunnelling in van der Waals heterostructures based on  CrBr3
Frozen Superparaelectric State of Local Polar Regions in GdMn2O5 and  Gd0.8Ce0.2Mn2O5
Impact of beads and drops on a repellent solid surface: a unified  description
Electron spin inversion in gated silicene nanoribbons
Effect of short-range correlations on spectral properties of doped Mott  insulators
Contrarian impulses produce time dependent flocking of active particles
Flux driven and geometry controlled spin filtering for arbitrary spins  in aperiodic quantum networks
Braiding Majorana zero modes in spin space: from worldline to  worldribbon
Coherent dynamics in stochastic systems revealed by full counting  statistics
Quantized spin pump on helical edge states of a topological insulator
Epitaxial UN and $α$-U$_2$N$_3$ Thin Films
A Microscopic Model of the Stokes-Einstein Relation in Arbitrary  Dimension
Dynamics of defect-induced dark solitons in an exciton-polariton  condensate
Spectroscopic size and thickness metrics for liquid-exfoliated h-BN
Evolution of Magnetic Excitations Across the Metal-Insulator Transition  in a Pyrochlore Iridate Eu$_{2}$Ir$_{2}$O$_{7}$
Aging rate of spin glasses from simulations matches experiments
Trapping and sorting active particles: motility-induced condensation &  smectic defects
Effect of charge ordering on the electrical properties and  magnetoresistance of manganites
Ground-State Magnetization in Mixtures of a Few Ultra-Cold Fermions in  One-Dimensional Traps
Magic-angle graphene superlattices: a new platform for unconventional  superconductivity
Dynamical structure factor of the $J_1-J_2$ Heisenberg model in one  dimension: the variational Monte Carlo approach
Subsystem symmetry protected topological order
Quantum oscillations and criticality in a fermionic and bosonic dimer  model for the cuprates
Unconventional multi-band superconductivity in bulk SrTiO$_{3}$ and  LaAlO$_{3}$/SrTiO$_{3}$ interfaces
Impact of disorder on the superconducting transition temperature near a  Lifshitz transition
Quantum algorithm for energy matching in hard optimization problems
Room temperature deposition of superconducting Niobium Nitride films by  ion beam assisted sputtering
Anisotropic swim stress in active matter with nematic order
Exciton-polaron spectral structures in two dimensional hybrid  lead-halide perovskites
Observation and uses of position-space Bloch oscillations in an  ultracold gas
Anomalous DC Hall response in noncentrosymmetric tilted Weyl semimetals
Approach combining the Rietveld method and pairs distribution function  analysis to study crystalline materials under high-pressure and/or  temperature: Application to rhombohedral Bi2Te3 phase
Long-lived trimers in a quasi-two-dimensional Fermi system
Dynamics of first-order quantum phase transitions in extended  Bose-Hubbard model: From density wave to superfluid and vice-versa
Entropy Maximization with Linear Constraints: The Uniqueness of the  Shannon Entropy
Two-Dimensional Itinerant Ising Ferromagnetism in Atomically thin  Fe3GeTe2
Flow-induced Density Fluctuation assisted Nucleation in Polyethylene
Phase-coherent solitonic Josephson heat oscillator
Edge currents as a probe of the strongly spin-polarized topological  noncentrosymmetric superconductors
Ni Foam Assisted Synthesis of High Quality Hexagonal Boron Nitride with  Large Domain Size and Controllable Thickness
The Ising distribution as a latent variable model
Antiphase Fermi-surface modulations accompanying displacement excitation  in a parent compound of iron-based superconductors
Spheroidal and conical shapes of ferrofluid-filled capsules in magnetic  fields
Multiferroicity of CuCrO2 tested by ESR
Experimental Determination of Configurational Entropy in a  Two-Dimensional Liquid under Random Pinning
Magnetoresistance in Hybrid Pt/CoFe2O4 Bilayers Controlled by Competing  Spin Accumulation and Interfacial Chemical Reconstruction
Time-reversal symmetry breaking in superconductors through loop  Josephson-current order
Active Matter Alters the Growth Dynamics of Coffee Rings
Exploring out-of-equilibrium quantum magnetism and thermalization in a  spin-3 many-body dipolar lattice system
Magnetic-field-induced crossover from the inverse Faraday effect to the  optical orientation in EuTe
Proof of the absence of local conserved quantities in the XYZ chain with  a magnetic field
Anisotropic electronic transport and Rashba effect of the  two-dimensional electron system in (110) SrTiO$_3$-based heterostructures
Testing Topological Protection of Edge States in Hexagonal Quantum Spin  Hall Candidate Materials
Saturation and negative temperature coefficient of electrical  resistivity in liquid iron-sulfur alloys at high densities from first  principles calculations
Highly thermally stable sub-20nm magnetic random-access memory based on  perpendicular shape anisotropy
Interface height fluctuations and surface tension of driven liquids with  time-dependent dynamics
Understanding the anomalous thermal behavior of sigma 3 grain boundaries  in a variety of FCC metals
Superconducting nanoribbon with a constriction: A quantum-confined  Josephson junction
Bosonic Double Ring Lattice Under Artificial Gauge Fields
On the calculation of potential of mean force between atomistic  nanoparticles
Complete electrodynamics of a BCS superconductor with $μ$eV energy  scales: microwave spectroscopy on titanium at mK temperatures
To gap or not to gap? Mass distortions and edge modes in graphene  armchair nanoribbons
Monolayer MoS$_2$ Strained to 1.3\% with a Microelectromechanical System
Re-entrant bimodality in spheroidal chiral swimmers in shear flow
Realistic atomistic structure of amorphous silicon from  machine-learning-driven molecular dynamics
Rotomagnetic coupling in fine grained multiferroic BiFeO3: Theory and  experiment
Half-Metallic Superconducting Triplet Spin MultiValves
Beyond many-body localized states in a spin-disordered Hubbard model  with pseudo-spin symmetry
Circular and magnetoinduced photocurrents in Weyl semimetals
Torsional instability in the single-chain limit of a transition metal  trichalcogenide
Ultrafast lattice deformations studied by means of time-resolved  electron and x-ray diffraction
Entanglement in a dephasing model and many-body localization
Impact of the domain structure in ferroelectric substrate on graphene  conductance (authors' review)
Renormalization group analysis of dipolar Heisenberg model on square  lattice
Hierarchical relaxation dynamics in a tilted two-band Bose-Hubbard model
Magnetically-defined topological edge plasmons in edgeless electron gas
Spin and Valley States in Gate-defined Bilayer Graphene Quantum Dots
Towards Noise Simulation in Interacting Nonequilibrium Systems Strongly  Coupled to Baths
Hard magnetic properties in nanoflake van der Waals Fe3GeTe2
Tilted Dirac Cone Effect on Interlayer Magnetoresistance in  α-(BEDT-TTF)$_2$I$_3$
Blurring the boundaries between topological and non-topological  phenomena in dots
Model reduction methods for classical stochastic systems with  fast-switching environments: reduced master equations, stochastic  differential equations, and applications
Possible structural origin of superconductivity in Sr-doped Bi2Se3
A single-source molten salt synthesis of uniform octahedral Na2Ti3O7  particels composed of nanorods
Topological and magnetic phase transition in silicene-like zigzag  nanoribbons
Role of La doping for Topological Hall Effect in Epitaxial EuO Films
Persistent spin texture enforced by symmetry
Models of chromosome architecture and connection with the regulation of  genetic expression
Dynamical Resonances and Stepped Current in an Attractive Quantum Pump
Strong and weak second-order topological insulators with hexagonal  symmetry and $\mathbb{Z}_3$ index
Quantum transport in coupled Majorana box systems
Universal Transport Dynamics of Complex Fluids
Water under the Ridge: Evaporation, Translation, Crumpling and  Encapsulation of a Water Droplet atop a Liquid Polymeric Film
Direct imaging of antiferromagnetic domains in Mn$_2$Au manipulated by  high magnetic fields
Efficient Bethe-Salpeter equations' treatment in dynamical mean-field  theory
Design of a nickel-base superalloy using a neural network
Hydrodynamics of Binary Fluid Mixtures - An Augmented Multiparticle  Collison Dynamics Approach
Nonlocal superconducting correlations in graphene in the quantum Hall  regime
The Electronic Structure of Co-doped PbTiO$_3$
Topological Properties and Functionalities in Oxide Thin Films and  Interfaces
Active Particles Bound by Information Flows
Tunable electronic properties of partially edge-hydrogenated armchair  boron-nitrogen-carbon nanoribbons
Natural orbitals renormalization group approach to a Kondo singlet
Compositional optimization of hard-magnetic phases with machine-learning  models
Steady state sedimentation of ultrasoft colloids
Hole-doping-induced half-metallic ferromagnetism in highly-air-stable  PdSe2 monolayer under uniaxial stress
Competing spin transfer and dissipation at Co/Cu(001) interfaces on  femtosecond timescales
Semianalytical study of excitons and quasiparticle band gap in  two-dimensional insulators
Rigorous decoupling between edge states in frustrated spin chains and  ladders
UV active plasmons in alkali and alkaline earth intercalated graphene
Multiphase strontium molybdate thin films for plasmonic local heating  applications
Spin excitations and thermodynamics of the t-J model on the honeycomb  lattice
Quantum friction between oscillating crystal slabs: Graphene monolayers  on dielectric substrates
First-principles study of spin-wave dispersion in  Sm(Fe$_{1-x}$Co$_{x}$)$_{12}$
Physical explanation of the universal "inverse-3rd-power-of-separation"  law found numerically for the electrostatic interaction between two  protruding nanostructures
Coherence time of a Bose-Einstein condensate in an isolated harmonically  trapped gas
Influence of Morphology on Blinking Mechanisms and Excitonic Fine  Structure of Single Colloidal Nanoplatelets
Study of supersolidity in the two-dimensional Hubbard-Holstein model
Kubo spins in nano-scale aluminum grains: A muon spin relaxation study
Quantum Interactions of Topological Solitons from Electrodynamics
Multiple Weyl and Double-Weyl Points in an Elastic Chiral Lattice
Universal Dielectric Response across a Continuous Metal-Insulator  Transition
Synchronization crossover of polariton condensates in weakly disordered  lattices
Modeling of gate controlled Kondo effect at carbon point-defects in  graphene
Multi-terminal Conductance at the Surface of a Weyl Semimetal
Shear-density coupling for a compressible single-component yield-stress  fluid
Grain-Boundary Kinetics: A Unified Approach
Large tunable intrinsic gap in rhombohedral-stacked tetralayer graphene
Defects at grain boundaries: A coarse-grained, three-dimensional  description by the amplitude expansion of the phase-field crystal model
Time-dependent i-DFT exchange-correlation potentials with memory:  Applications to the out-of-equilibrium Anderson model
