Structural dynamics in hybrid halide perovskites: Bulk Rashba splitting,  spin texture, and carrier localization
Statistical Thermodynamics of Crystal Plasticity
Optical tweezers as a mathematically driven spatio-temporal potential  generator
Exactly solvable symmetry protected topological phases of quantum spins  on a zig-zag lattice
Edge states in a two-dimensional honeycomb lattice of massive magnetic  skyrmions
Direct observation of magnetic domain evolution in the vicinity of  Verwey transition in Fe3O4 thin films
Three-Leaf Dart-Shaped Single-Crystal BN Formation Promoted by Surface  Oxygen
Extracting many-particle entanglement entropy from observables using  supervised machine learning
Critical behavior of the damping rate of GHz acoustic phonons in SrTiO3  at the antiferrodistortive phase transition measured by time- and  frequency-resolved Brillouin scattering
Plasmon excitations in mixed metallic nanoarrays
Non-Born effects in scattering of electrons in a clean conducting tube
Local-Ising type magnetic order and metamagnetism in the rare-earth  pyrogermanate Er$_2$Ge$_2$O$_7$
Probability-free foundation of continuum mechanics equations  irreversibility: connection with particle dynamics
Vertex corrections to the polarizability do not improve the GW  approximation for molecules
Valence and core excitons in solids from velocity-gauge real-time TDDFT  with range-separated hybrid functionals: An LCAO approach
Competing Electronic and Structural Effects In The Metal-Insulator  Transition of Bulk and Layer-Confined RNiO$_3$
Ground-state properties for bilayer Kitaev model: dimer expansion study
Hybridization and Decay of Magnetic Excitations in two-dimensional  Triangular Lattice Antiferromagnets
Quantified Degeneracy, Entropy and Metal-Insulator Transition in Complex  Transition-Metal Oxides
Statistics of turbulence and intermittency enhancement in superfluid  $^4$He counterflow
Non-Wigner-Dyson level statistics and fractal wavefunction of disordered  Weyl semimetals
Antiferromagnetic Interorbital Spin-Exchange Interaction of $^{171}$Yb
Evolution of magnetic properties in the vicinity of the Verwey  transition in Fe3O4 thin films
A simple model for the RF field amplitude dependence of the trapped flux  sensitivity in SRF cavities
Spatially varying electronic dephasing in three dimensional topological  insulators
Efficient Charge Separation in 2D Janus van der Waals Structures with  Build-in Electric Fields and Intrinsic p-n Doping
Signature of Unconventional Superconductivity in a Copper-based  Metal-Organic Framework with Perfect Kagome Structure
Stabilizing Mechanism for Bose-Einstein Condensation of Interacting  Magnons in Ferrimagnets and Ferromagnets
Sounds and hydrodynamics of polar active fluids
Selberg integrals in 1D random Euclidean optimization problems
Observation of the novel type of ordering: Spontaneous ferriquadrupolar  order
A molecular equation of state for alcohols which includes steric  hindrance in hydrogen bonding
Fine structure of $\mathrm{K}$-excitons in multilayers of transition  metal dichalcogenides
Strong Eigenstate Thermalization within a Generalized Shell in  Noninteracting Integrable Systems
Topological defects in helical magnets
Influence of edge magnetization and electric fields on zigzag silicene,  germanene and stanene nanoribbons
Redefinition of site percolation in light of entropy and the second law  of thermodynamics
Frustrated plane-polarized dipoles in one dimension
Dynamics of water monomers on a hydro-phobic surface
Quantum transport in a compensated semimetal W2As3 with nontrivial Z2  indices
Influence of Confinement on Flow and Lubrication Properties of a Salt  Model Ionic Liquid Investigated with Molecular Dynamics
Dynamics of Frenkel excitons in pentacene
Determination of the local structure of Sr$_{2-x}$M$_x$IrO$_4$ (M = K,  La) as a function of doping and temperature
Rare event simulation for stochastic dynamics in continuous time
Phase transitions and thermodynamic properties of antiferromagnetic  Ising model with next-nearest-neighbor interactions on the Kagome lattice
Temperature-dependent local structure of superconducting BaPd$_2$As$_2$  and SrPd$_2$As$_2$
Free energy, friction, and mass profiles from short molecular dynamics  trajectories
Cooperative behavior of molecular motions giving rise to two glass  transitions in the same supercooled mesophase of a smectogenic odd liquid  crystal dimer
Spins in Semiconductor Nanocrystals
Large birefringence and linear dichroism in TiS3 nanosheets
Intrinsic dissipation in superconducting junctions probed by qubit  spectroscopy
Molecules on rails: friction anisotropy and preferential sliding  directions of organic nanocrystallites on two-dimensional materials
Modeling electrical detection of current generated spin in topological  insulator surface states
Atomistic Mechanism of the Nucleation of Methylammonium Lead Iodide  Perovskite from Solution
Trimers of MnO6 octahedra and ferrimagnetism of Ba4NbMn3O12
$\mathbb{Z}_4$ parafermions in weakly interacting superconducting  constrictions at the helical edge of quantum spin Hall insulators
Photon assisted braiding of Majorana fermions in a cavity
Generalized homology and Atiyah-Hirzebruch spectral sequence in  crystalline symmetry protected topological phenomena
Decay of plasmonic waves in Josephson junction chains
Exact spectral solution of two interacting run-and-tumble particles on a  ring lattice
Monoclinic SrIrO$_3$ - A Dirac semimetal produced by non-symmorphic  symmetry and spin-orbit coupling
Nonlinear Electrodynamics and Optics of Graphene
Nonlinear Electrodynamic Properties of Graphene and Other  Two-Dimensional Materials
Graphene for Emission of Terahertz Radiation
Giant Intrinsic Spin Hall Effect in W$_3$Ta and other A15  Superconductors
A unified theory of variational and quantum Monte Carlo methods and  beyond
A cavity-QED simulator of slow and fast scrambling
Pressure-Induced Metal-Insulator Transition in Twisted Bi-layer Graphene
Exact Strong-ETH Violating Eigenstates in the Rydberg-blockaded Atom  Chain
Excitons in InGaAs Quantum Dots without Electron Wetting Layer States
Synchrotron radiation based photoemission studies of indium oxide  passivation of ZnO(0001) surface at high temperature
Fermionization of Bosons in a Flat Band
Symmetry-Protected Nodal Phases in Non-Hermitian Systems
Describing screening in dense ionic fluids with a charge-frustrated  Ising model
Effects of deep superconducting gap minima and disorder on residual  thermal transport in $\mathrm{Sr_2 Ru O_4}$
Dynamics of the vortex-particle complexes bound to the free surface of  superfluid helium
The Changed Crystal Filed of Gd3+ in Natural Zircon with Heat Treatment  in Oxidizing and Reducing Atmosphere Monitor by ESR Spectroscopy
Composition dependence of bulk superconductivity in YFe2Ge2
Dynamical response of a system of passive or active swimmers to  time-periodic forcing
Quantum critical point of the Ising chain from boundary effects
Real-space probe for lattice quasiholes
Exact stationary solutions of the Kolmogorov-Feller equation in a  bounded domain
Energy-momentum tensor of a ferromagnet
Targeted Assembly and Synchronization of Self-Spinning Microgears
Topological insulators vs. topological Dirac semimetals in honeycomb  compounds
Electron doping of proposed quantum spin liquid kagomé Zn-Cu  hydroxyl-halides produces localized states in the band gap
High-mobility indirect excitons in wide single quantum well
New Families of Large Band Gap 2D Topological Insulators in  Ethynyl-Derivative Functionalized Compounds
Topological free volume and quasi-glassy dynamics in melt of ring  polymers
Necessary and sufficient conditions for flat bands in $M$-dimensional  $N$-band lattices with complex-valued nearest-neighbour hopping
Apparent delocalisation of the current flow in metallic wires observed  with diamond nitrogen-vacancy magnetometry
Spin-charge separation effects in the low-temperature transport of 1D  Fermi gases
Floquet engineering of classical systems
Superconductivity in $LaH_{10}$: a new twist of the story
Synthetic Chemotaxis and Collective Behavior in Active Matter
Universal Property of the Housekeeping Entropy Production
Microstructural, vibrational, dielectric and ferroelectric properties  correlation in hot-pressed PbMg1/3Nb2/3O3 ceramics
Magnetocrystalline anisotropy and exchange probed by high-field  anomalous Hall effect in fully-compensated half-metallic Mn2RuxGa thin films
A colloid approach to self-assembling antibodies
Adsorption of a superoxo O2- species on the pure an Ca doped  Sr3Ru2O7(001) surface
Adsorption of CO on the Ca3Ru2O7(001) surface
Twin boundaries in GaP nanowires: Electronic structure and optical  properties
Fractional Josephson Vortices and Braiding of Majorana Zero Modes in  Planar Superconductor-Semiconductor Heterostructures
Thermomechanical properties of amorphous metallic tungsten-oxygen and  tungsten-oxide coatings
Interplay between structure and relaxation in polyurea networks: the  point of view from a novel method of cooperativity analysis of dielectric  response
Normal state $^{17}$O NMR studies of Sr$_{2}$RuO$_{4}$ under uniaxial  stress
Rough infection fronts in a random medium
Marginally stable phases in mean-field structural glasses
Spin-dependent (inverse) spin Hall effect in Co$_{60}$Fe$_{20}$B$_{20}$
Predicting the robust features of the out-of-equilibrium evolution of  many-body quantum systems
On the matter of topological insulators as magnetoelectrics
Exponential Scaling of Water Exchange Rates with Ion Interaction  Strength from the Perspective of Dynamic Facilitation Theory
Finite frequency noise in a normal metal - topological superconductor  junction
Crystal field, ligand field, and interorbital effects in two-dimensional  transition metal dichalcogenides across the periodic table
Tunnel spectroscopy of localised electronic states in hexagonal boron  nitride
On the robustness of the MnSi magnetic structure determined by muon spin  rotation
Old wine in new bottles
Casimir torque on chains of nanoparticles
Geometry of projected connections, Zak phase, and electric polarization
Insulator-metal transition in liquid hydrogen and deuterium
Momentum distribution and coherence of a weakly interacting Bose gas  after a quench
Control Stratification in Drying Particle Suspensions via Temperature  Gradients
Mass hierarchy in collective modes of pair-density-wave superconductors
Strong quantum interactions prevent quasiparticle decay
Dynamical structure factor in the non-Abelian phase of the Kitaev  honeycomb model in the presence of quenched disorder
Topological phases of non-symmorphic crystals : Shastry-Sutherland  lattice at integer filling
van Hove singularity at the Fermi level due to oxygen in noble metal
Lorentz ratio of a compensated metal
Correlation-induced localization
Ferroelastic twin reorientation mechanisms in shape memory alloys  elucidated with 3D X-ray microscopy
A Light-weight Vibrational Motor Powered Recoil Robot that Hops Rapidly  Across Granular Media
The Discrete Noise of Magnons
Impact on floating thin elastic sheets: Dynamic wrinkling is controlled  by fluid inertia
Stable covalently photo-cross-linked poly(ionic liquid) membrane with  gradient pore size
General Synthetic Route Towards Highly Dispersed Metal Clusters Enabled  by Poly(ionic liquid)s
Photo-induced anomalous Hall effect in the type-II Weyl-semimetal WTe2  at room-temperature
Switchable Weyl nodes in topological Kagome ferromagnet Fe3Sn2
How does the electric current propagate through the fully-hydrogenated  borophene?
Lattice nano-ripples revealed in peptide microcrystals by scanning  electron nanodiffraction
Bond disproportionation, charge self-regulation and ligand holes in s-p  and in d electron ABX3 perovskites by density functional theory
Thermoelectric properties of two-dimensional Dirac materials
Prethermalization in the transverse-field Ising chain with long-range  interactions
Transient and persistent particle subdiffusion in a disordered chain  coupled to bosons
A comparative study of nonequilibrium insulator-to-metal transitions in  electron-phonon systems
Improved performance of Matsubara space calculations - A case study  within Eliashberg theory of superconductivity
Selective Activation of an Isolated Magnetic Skyrmion in a Ferromagnet  with Microwave Electric Fields
Quantum simulation for thermodynamics of infinite-size many-body systems  by O(10) sites
Emergence of robust 2D skyrmions in SrRuO3 ultrathin film without the  capping layer
Possible origin of the absence of magnetic order in LiOsO$_3$:  Spin-orbit coupling controlled ground state
Finite bending and pattern evolution of the associated instability for a  dielectric elastomer slab
Noncollinearity-modulated electronic properties of the monolayer CrI$_3$
ComDMFT: a Massively Parallel Computer Package for the Electronic  Structure of Correlated-Electron Systems
Nuclear and Magnetic Structures of the Frustrated Quantum  Antiferromagnet Barlowite, Cu$_{4}$(OH)$_{6}$FBr
Scaling properties of d-dimensional complex networks
Multistability in an unusual phase diagram induced by the competition  between antiferromagnetic-like short-range and ferromagnetic-like long-range  interactions
Ferromagnetism-induced Phase Separation in a Two-dimensional Spin Fluid
BiconeDrag - A data processing application for the oscillating conical  bob interfacial shear rheometer
Effect of anisotropic diffusion on spinodal decomposition
Benchmarking Nonequilibrium Green's Functions against Configuration  Interaction for time-dependent Auger decay processes
Quantum Berezinskii-Kosterltz-Thouless Transition for Topological  Insulator : A Detail Study of Renormalization Group Theory
Stochastic Thermodynamics of oscillators networks
Magnetoresistance in Co-hBN-NiFe tunnel junctions enhanced by resonant  tunneling through single defects in ultrathin hBN barriers
Description of Glass Transition kinetics in 3D XY-model in terms of  Gauge Field Theory
Eliminating the effect of acoustic noise on cantilever spring constant  calibration
Symmetry-Breaking Interlayer Dzyaloshinskii-Moriya Interactions in  Synthetic Antiferromagnets
Entropy production for coarse-grained dynamics
Infrared-to-violet tunable optical activity in atomic films of GaSe,  InSe, and their heterostructures
Exciton Mott transition revisited
Entanglement Spectroscopy of non-Abelian Anyons
Induced Energy Gap in Finite-Sized Superconductor/Ferromagnet Hybrids
Optical control of a single spin-valley in charged WSe$_2$ quantum dots
Majorana-Josephson Interferometer
Charge disproportionation, mixed valence, and Janus effect in  multiorbital systems: A tale of two insulators
Orbital-Flop Transition of Angular Momentum in a Topological Superfluid
Landau quantization of nearly degenerate bands
Light Localization and Cooperative Coupling Effects in Aperiodic Vogel  Spirals
DiSPy: Implementation of Distortion Symmetry for the Nudged Elastic Band  Method
Multi-band superconductivity driven by a site-selective mechanism in  Mo$_8$Ga$_{41}$
Band Gap Modulation of Graphene on SiC
Desynchronization and pattern formation in a noisy feedforward  oscillators network
{110} planar faults in strained bcc metals: Origins and implications of  a commonly observed artifact of classical potentials
Diffusion-controlled Alloying of Single-phase Multi-principal Covalent  Transition Metal Carbides with Enhanced Damage tolerance and Exceptional  Thermal Properties
Gate defined quantum dot realized in a single crystalline InSb nanosheet
The Effects Of Longitudinal And Circumferential Cracks On The Torsional  Dynamic Response Of Shafts
Homogeneous Nucleation and Forest Hardening Result in Thermal Hardening  Phenomenon in Shock Loaded BCC Metals
The effect of relativity on stability of Copernicium phases, their  electronic structure and mechanical properties
Majorana-Hubbard Ladders
A global optimisation study of the low-lying isomers of the alumina  octomer (Al$_2$O$_3$)$_8$
Microscopic nature of the asymmetric hysteresis in the insulator-metal  transition of VO$_2$ revealed by spectroscopic ellipsometry
The relaxation time of OH bond for hydrogen impurity in LiNbO3
Geometrical modeling of dendritic structures
Dielectric Properties of Conductively Loaded Polyimides in the Far  Infrared
Improving the performance of Ge$_2$Sb$_2$Te$_5$ materials via nickel  doping: Towards RF-compatible phase-change devices
Nonlinear Electronic Stopping for Slow Ion in a Narrow Band Gap  Semiconductor: Formation of Chemical Bonds during Collision
Seeing topological entanglement through the information convex
Estimates of the Quantum Fisher Information in the $S=1$  Anti-Ferromagnetic Heisenberg Spin Chain with Uniaxial Anisotropy
A simple transport model for the temperature-dependent linear  magnetoresistance of high-temperature superconductors
Jamming by growth
The orientation of CO intercalated between graphene and Ru(0001)
Low energy band structure in Bernal stacked hexlayer graphene: Landau  fan diagram and resistance ridge
Electronic structure and properties of lithium-rich complex oxides
Active control of coherent dynamics in hybrid plasmonic MoS2 monolayers  with dressed phonons
Identifying and mitigating charge instabilities in shallow diamond  nitrogen-vacancy centers
Atomistic tight binding study of quantum confined Stark effect in  GaBi$_x$As$_{1-x}$/GaAs quantum wells
Thermodynamic transports in a circular system with a temperature  difference
Chaos and relaxation oscillations in spin-torque windmill neurons
Thermal conductivity of strong coupling V$_{1-x}$Ti$_x$ superconductors  in the Mott-Ioffe-Regel limit
Transport signatures of an Andreev molecule in a quantum dot --  superconductor -- quantum dot setup
Diffusion through a network of compartments separated by  partially-transmitting boundaries
Geometric effects of a quarter of corrugated torus
Confining massless Dirac particles in two-dimensional curved space
Activated wetting of nanostructured surfaces: reaction coordinates,  finite size effects, and simulation pitfalls
Dependence of the hBN Layer Thickness on the Band Structure and Exciton  Properties of Encapsulated WSe2 Monolayers
Self-propelled Vicsek particles at low speed and low density
Introduction to Critical Phenomena through the Fiber Bundle Model of  Fracture
Influence of anti-site disorder and electron-electron correlations on  the electronic structure of CeMnNi$_4$
The Anderson-Josephson quantum dot -- A theory perspective
Luttinger liquid and charge-density-wave phases in a spinless fermion  wire on a semiconducting substrate
Study of domain switching using piezoresponse force microscopy in  Ca0.4Sr0.6Bi4Ti4O15 thin film for electromechanical applications
Exotic criticality in the dimerized spin-1 $XXZ$ chain with single-ion  anisotropy
Generating random networks that consist of a single connected component  with a given degree distribution
Metal-Insulator transition in 8-Pmmn Borophene under perpendicular  incidence of electromagnetic radiation
Thermodynamics of inhomogenous imperfect quantum gases in harmonic traps
Non-symmetrized quantum noise in a Kondo quantum dot
A dilute gold nanoparticles suspension as SAXS standard for absolute  scale using an extended Guinier approximation
Evidence of a structural quantum critical point in  (Ca$_{x}$Sr$_{1-x}$)$_3$Rh$_4$Sn$_{13}$ from a lattice dynamics study
Spin domains in one-dimensional conservative polariton solitons
Ultrafast Spin-To-Charge Conversion at the Surface of Topological  Insulator Thin Films
Hybrid density-functional theory calculations of electronic and optical  properties of mercaptocarboxylic acids on ZnO $(10{\overline 1}0)$ surfaces
The Core Diffusion-Drift Field-Effect Transistor Theory Including  Quantum and Interface Trap Capacitances
Thermoelectric properties of gapped bilayer graphene
Entanglement and relative entropies for low-lying excited states in  inhomogeneous one-dimensional quantum systems
Antiferromagnetic and d-wave pairing correlations in the strongly  interacting two-dimensional Hubbard model from the functional renormalization  group
Observation of an anomalous heat current in a Weyl fermion semimetal
Phase Filters for a Novel Kind of Asymmetric Transport
Atomic scale characterization of graphene p-n junctions for  electron-optical applications
Machine learning electron correlation in a disordered medium
Fractional Chern insulator edges and layer-resolved lattice contacts
Topological states from topological crystals
Topological Devil's staircase in atomic two-leg ladders
Experimental measurements of the temperature-dependent Van Hove function  in a $\text{Zr}_{80} \text{Pt}_{20}$ liquid - Confirmation of a structural  origin for the dynamics at high temperature
Comments on Generalization of thermodynamics in of fractional-order  derivatives and calculation of heat transfer properties of noble gases,  Journal of Thermal Analysis and Calorimetry 2018 133, 1189 1194
Crossover in the electron-phonon heat exchange in layered nanostructures
Confined Dynamics in Long-Range Interacting Quantum Spin Chains
Super-resolving the Ising model with convolutional neural networks
The Axion Insulator as a Pump of Fragile Topology
Chiral Magnetic Photocurrent in Dirac and Weyl Materials
Surface Plasmon Resonance in a metallic nanoparticle embedded in a  semiconductor matrix: exciton-plasmon coupling
Langevin equation and fractional dynamics
Dynamical current-current correlation in the two-dimensional parabolic  Dirac system
On the Physical Origin of the 1/4 Exact Exchange in Density Functional  Theory
A Wannier orbital based method for resonant inelastic x-ray scattering  simulation
Magnetic field direction dependent antiskyrmion motion with microwave  electric fields
Unusual Effects of Be doping in the Iron Based Superconductor FeSe
On the canonical distributions of a thermal particle in the weakly  confining potential of special type
Adsorption of Br$_2$ onto Small Au Nanoclusters
Dynamics of a quenched spin-1 antiferromagnetic condensate in a harmonic  trap
Germagraphene as promising anode material for Lithium-ion batteries  predicted from first-principles calculations
Phase transitions in the binary-alloy Hubbard model: insight from  strong-coupling perturbation theory
Pseudogap, Fermi arc, and Peierls-insulating phase induced by 3D-2D  crossover in monolayer VSe2
Superconducting proximity effect in epitaxial Al-InAs heterostructures
Static and Dynamic Signatures of Anisotropic Electronic Phase Separation  in La2/3Ca1/3MnO3 Thin Films under Anisotropic Strain
UHV-CVD Growth of High Quality GeSn Using SnCl4: From Growth  Optimization to Prototype Devices
Structural and optoelectronic properties of the inorganic perovskites  AGeX3 (A = Cs, Rb; X = I, Br, Cl) for solar cell application
A coupled harmonic oscillator model to describe the near-field radiative  heat transfer between nanoparticles and planar surfaces
Ultrafast demagnetization of Pt magnetic moment in L1${}_0$-FePt probed  by hard x-ray free electron laser
Single-gap superconductivity in Mo$_8$Ga$_{41}$
Magnetic anisotropy and spin-polarized two-dimensional electron gas in  the van der Waals ferromagnet Cr$_2$Ge$_2$Te$_6$
Asymmetry relations and effective temperatures for biased Brownian  gyrators
Jordan-Wigner transformations for tree structures
Spin-orbit splitting of Andreev states revealed by microwave  spectroscopy
Thermal analysis and crystal growth of doped Nb$_2$O$_5$
Brownian yet non-Gaussian diffusion in heterogeneous systems
Magnon contribution to unidirectional spin Hall magnetoresistance
Asymptotic Freedom in Antiferromagnetic Chains of Large Spin
Replica analysis of Bayesian data clustering
Heat transfer between two metals through subnanometric vacuum gaps
Effects of long range hopping in the Bose-Hubbard model
Determining phoretic mobilities with Onsager's reciprocal relations:  electro- and thermophoresis revisited
Self-consistent derivation of the modified Gross-Pitaevskii equation  with Lee-Huang-Yang correction
Role of polarized tip-enhanced Raman spectroscopy in the enhancement of  interface optical phonon modes in AlGaN multi-quantum wells
Design and implementation of a micro-coil induction magnetometer
Field-induced double spin spiral in a frustrated chiral magnet
Emergent Josephson current of $N=1$ chiral topological superconductor in  quantum anomalous Hall insulator/superconductor heterostructures
Spin-Dependent Electron Transmission Model for Chiral Molecules in  Mesoscopic Devices
Ab-initio Exciton-polaritons: Cavity control of Dark Excitons in two  dimensional Materials
Spin gap in a quasi-1D S=1/2 antiferromagnet K2CuSO4Cl2
Chirality-controlled spontaneous currents in spin-orbit coupled  superconducting rings
A Corkscrew Model for Highly Coupled Anisotropic Compliance in  Ruddlesden-Popper Oxides with Frozen Octahedral Rotations
Comments on Failures of van der Waals Equation at the Gas Liquid  Critical Point, L. V. Woodcock, International Journal of Thermophysics 2018  39 120
Nonreciprocal Directional Dichroism Induced by Quantum Metric Dipole
Jacques Friedel and the physics of metals and alloys
Coupling ultracold matter to dynamical gauge fields in optical lattices:  From flux-attachment to Z2 lattice gauge theories
Interplay between long range hopping and disorder in topological systems
Modeling granular material segregation using a combined finite element  method and advection-diffusion-segregation equation model
Remagnetization in the array of ferromagnetic nanowires with periodic  and quasiperiodic order
Ambipolar suppression of superconductivity by ionic gating in  optimally-doped BaFe2(As,P)2 ultrathin films
Paired exciton condensate and topological charge-$4e$ composite fermion  pairing in half-filled quantum Hall bilayers
Voltage control of superconducting exchange interaction and anomalous  Josephson effect
Probing trihedral corner entanglement for Dirac fermions
Water splits to degrade two-dimensional group-IV monochalcogenides in  nanoseconds
Coulomb blockade in an atomically thin quantum dot strongly coupled to a  tunable Fermi reservoir
Temperature Effect on Phonon Dispersion Stability of Zirconium by  Machine Learning-driven Atomistic Simulations
Giant Spin Hall Effect in Two-Dimensional Monochalcogenides
Dimensional crossover in non-relativistic effective field theory
Visualizing probabilistic models: Intensive Principal Component Analysis
Large spin-orbit splitting of deep in-gap defect states of engineered  sulfur vacancies in monolayer WS2
Phase separation and self-assembly in vitrimers: hierarchical morphology  of molten and semi-crystalline polyethylene/dioxaborolane maleimide systems
Statistics of work done in degenerate parametric amplification process
Stabilization and modulation of the topological magnetic phase with a  $Z_2$-vortex lattice in the Kitaev-Heisenberg honeycomb model: The key role  of the third-nearest-neighbor interaction
Impact of geometry and non-idealities on electron 'optics' based  graphene p-n junction devices
Laser-induced ultrafast transport and demagnetization at the earliest  time: First-principles and real-time investigation
Science and applications of wafer-scale crystalline carbon nanotube  films prepared through controlled vacuum filtration
Origin of topologically trivial states and topological phase transitions  in low-buckled plumbene
Sr$_3$Ir$_2$O$_7$F$_2$: Topochemical conversion of a relativistic Mott  state into a spin-orbit driven band insulator
Ripple state in the frustrated honeycomb-lattice antiferromagnet
Possible origin of $β$-relaxation in amorphous metal alloys from  atomic-mass differences of the constituents
Impact of Angular Deviation from Coincidence Site Lattice Grain  Boundaries on Hydrogen Segregation and Diffusion in Alpha-iron
Stability and electronic properties of planar defects in quaternary  I2-II-IV-VI4 semiconductors
Effect of a Microscopic Roughness on Biological Adhesion of a Spherical  Capsule
Two-dimensional honeycomb borophene oxide: Strong anisotropy and nodal  loop transformation
Spin-orbital coupling predicts whether a material class will exhibit  unconventional superconductivity with low error rate
Ultrafast negative thermal expansion driven by spin-disorder
Quantum transport through the edge states of Zigzag phosphorene  nanoribbons in presence of a single point defect: analytic Green's function  method
Ab-initio semi-classical electronic transport in ZnSe: The role of  inelastic scattering mechanisms
Properties of 2D and Quasi-2D Dipolar Bosons with Non-zero Tilt Angles  at T=0
Entangled multi-knot lattice model of anyon current
Measurement of the variable surface charge concentration in gallium  nitride and implications on device modeling and physics
A complete picture for the band topology in twisted bilayer graphene
Log-periodic quantum magneto-oscillations and discrete scale invariance  in topological material HfTe5
Fibonacci steady states in a driven integrable quantum system
Skyrmions in the moiré of van der Waals 2D magnets
Thermal properties of NbN single-photon detectors
Role of Spin, Phonon and Plasmon Dynamics on Ferromagnetism in Cr doped  3C-SiC
Thermoelectric transport through a finite-U quantum dot side-coupled to  Majorana bound state
Disorder-driven exceptional lines and Fermi ribbons in tilted nodal-line  semimetals
Fine tuning the electro-mechanical response of dielectric elastomers
Gazing at crystal balls - Electron backscatter diffraction indexing and  cross correlation on a sphere
Spin dynamics and field-induced magnetic phase transition in the  honeycomb Kitaev magnet $α$-Li$_2$IrO$_3$
Topological luminophor Y2O3:Eu3++Ag with high electroluminescence  performance
Polymer morphology and interfacial charge transfer dominate over  energy-dependent scattering in organic-inorganic thermoelectrics
Effects of Si solute on the glass formation and atomic structure of Pd  liquid
Superconducting properties of the noncentrosymmetric superconductor  LaPtGe
A Pure Yang-Mills Description of Anharmonic Phonons
Local Density of States induced near Impurities in Mott Insulators
Screening of pair fluctuations in superconductors with coupled shallow  and deep bands: a route to higher temperature superconductivity
CHEERS: A tool for Correlated Hole-Electron Evolution from Real-time  Simulations
Interaction of Proteins with Polyelectrolytes: A Comparison between  Theory and Experiment
Nonclassical states in strongly correlated bosonic ring ladders
Monte Carlo phonon transport simulations in hierarchically disordered  silicon nanostructures
Ubiquity of superconducting domes in BCS theory with finite-range  potentials
Porosity-mediated High-performance Thermoelectric Materials
Identifying substitutional oxygen as a prolific point defect in  monolayer transition metal dichalcogenides with experiment and theory
Electronic structure based descriptor for characterizing local atomic  environments
Topological exceptional surfaces in non-Hermitian systems with  parity-time and parity-particle-hole symmetries
The role of the rare earth in the lattice and magnetic coupling in  multiferroic h-HoMnO3
Detecting competing orders through the edge states in the  heterostructures with high-Tc superconductors
The dissection algorithm for the second-Born self-energy
Impact of nuclear vibrations on van der Waals and Casimir interactions  at zero and finite temperature
Domain Wall Motion and Interfacial Dzyaloshinskii-Moriya Interactions in  Pt/Co/Ir$(t_\mathrm{Ir})$/Ta Multilayers
Characterization of quasiholes in two-component fractional quantum Hall  states and fractional Chern insulators in $|C|=2$ flat bands
Stochastic Navier-Stokes equation for a compressible fluid: two-loop  approximation
Magnetic transitions in CaMn7O12 : a Raman observation of spin-phonon  couplings
A Pariser-Parr-Pople Model Based Study of Optoelectronic Properties of  Phenacenes
Lecture Notes on Topological Crystalline Insulators
Correlation between scale-invariant normal state resistivity and  superconductivity in an electron-doped cuprate
Shock waves in colliding Fermi gases at finite temperature
Negative Dielectric Constant in Perovskite PrMnO3
Stability of entanglement-spectrum crossing in quench dynamics of one  dimensional gapped free-fermion systems
Charge susceptibility and conductances of a double quantum dot
Probing spin susceptibility of a correlated two-dimensional electron  system by transport and magnetization measurements
The impact of speckle disorder on a superfluid Fermi system
