Nonmonotonic Aging and Memory in a Frictional Interface
Nematic twist--bend phase in an external field
Properties of polycrystalline nanoparticles with uniaxial and cubic  types of magnetic anisotropy of individual grains
Seebeck Coefficient of a Single van der Waals Junction in Twisted  Bilayer Graphene
Phonon transport of Janus monolayer MoSSe: a first-principles study
Topological phase transition and the effect of Hubbard interaction on  the one-dimensional topological Kondo insulator
Reconstruction-Stabilized Epitaxy of LaCoO3/SrTiO3(111) Heterostructures  by Pulsed Laser Deposition
Dynamics of a quantum emitter resonantly coupled to both external field  and localized surface plasmon
Pressure effect on magnetic susceptibility of LaCoO$_3$
Photocorrosion-limited maximum efficiency of solar photoelectrochemical  water splitting
Magnetoresistive sensors based on the elasticity of domain walls
Spin Force and Torque in Non-relativistic Dirac Oscillator on a Sphere
Intercalation of hydrogen in the SiC/epitaxial graphene interface
Dynamical bulk-edge correspondence for nodal lines in parameter space
Collective diffusion of dense adsorbate at surfaces of various geometry
Dislocations and cracks in generalized continua
Spin-orbital model of stoichiometric LaMnO$_3$ with tetragonal  distortions
Edge modes in the Hofstadter model of interacting electrons
Singlet state formation and its impact on magnetic structure in tetramer  system SeCuO$_3$
Two-Time Correlation Functions in Dissipative and Interacting  Bose-Hubbard Chains
Complex temperature dependence of coupling and dissipation of  cavity-magnon polaritons from milliKelvin to room temperature
Detection of a Disorder-Induced Bose-Einstein Condensate in a Quantum  Spin Material at High Magnetic Fields
Investigation of Supercurrent in the Quantum Hall Regime in Graphene  Josephson Junctions
Formation of an incoherent metallic state in Rh-doped Sr$_2$IrO$_4$
Electronic sound modes and plasmons in hydrodynamic two-dimensional  metals
Dyakonov-Shur instability across the ballistic-to-hydrodynamic crossover
A stable wavelength-tunable triggered source of single photons and  cascaded photon pairs at the telecom C-band
Characterizing topological orders by the information convex
Effect of in-situ electric field assisted growth on anti-phase  boundaries in epitaxial Fe3O4 thin films on MgO
Crystal growth and magnetic anisotropy in the spin-chain ruthenate  Na$_2$RuO$_4$
The structure factor of primes
Split-gate device for indirect excitons
Fingerprints of Berry phases in the bulk exciton spectrum of a  topological insulator
Comment on "Carnot efficiency at divergent power output" (and additional  discussion)
Binder migration during drying of lithium-ion battery electrodes:  modelling and comparison to experiment
Investigation of a dilute polymer solution in confined geometries
Evanescent Horizon Modes Partnered to Acoustic Hawking Emission
Magnetoresistance originated from charge-spin conversion in ferromagnet
Out-of-time-ordered correlators in quantum Ising chain
Topological gauge theory, symmetry fractionalization, and classification  of symmetry-enriched topological phases in three dimensions
Lattice Dynamics of Ultrathin FeSe Films on SrTiO3
Quasiparticle states in AC-driven quantum conductors: A scattering  theory approach
Autonomous quantum Maxwell's demon based on two exchange-coupled quantum  dots
Diverse Electronic and Magnetic Properties of Chlorination-Related  Graphene Nanoribbons
Achieving strongly negative scattering asymmetry factor in random media  composed of dual-dipolar particles
Highly Efficient Carrier Multiplication in van der Waals layered  Materials
Measurement of entanglement entropy in the two-dimensional Potts model  using wavelet analysis
Electrical tuning of spin splitting in Bi-doped ZnO nanowires
Floquet Weyl semimetals in light-irradiated type-II and hybrid line-node  semimetals
Detecting equilibrium and dynamical quantum phase transitions in Ising  chains via out-of-time-ordered correlators
Planar screening by charge polydisperse counterions
Gap symmetry of the heavy fermion superconductor CeCu$_2$Si$_2$ at  ambient pressure
Pyrolytic Graphite Sheet, a New Adsorption Substrate for Superfluid Thin  Films
Chiral Majorana Interference as a Source of Quantum Entanglement
Density and Microstructure of Amorphous Carbon Thin Films
Analog Circuit Applications based on Ambipolar Graphene/MoTe2 Vertical  Transistors
A relativistic extension of Hopfield neural networks via the mechanical  analogy
A theory on skyrmion size and profile
Temperature Dependent Layer Breathing Modes in Two Dimensional Materials
Domain Wall Orientations in Ferroelectric Superlattices Probed with  Synchrotron X-Ray Diffraction
Contour-time approach to the Bose-Hubbard model in the strong coupling  regime: Studying two-point spatio-temporal correlations at the  Hartree-Fock-Bogoliubov level
Evolution of Glassy Carbon Microstructure: In Situ Transmission Electron  Microscopy of the Pyrolysis Process
Competition of electron-phonon mediated superconductivity and Stoner  magnetism on a flat band
Scaling Behavior in the 3D Random Field $XY$ Model
Modeling of Negative Capacitance of Ferroelectric Capacitors as a  Non-Quasi Static Effect
Supercurrent through a spin-split quasi-ballistic point contact in an  InAs nanowire
High-order symbolic strong-coupling expansion for the Bose-Hubbard model
Active processes in one dimension
Fitting a round peg into a round hole: asympotically correcting the  generalized gradient approximation for correlation
Universal avalanche statistics and triggering close to failure in a mean  field model of rheological fracture
Canonical Schottky barrier heights of the transition metal  dichalcogenide monolayers in contact with a metal
Dirac electrons in quantum rings
Nodeless superconductivity and time-reversal symmetry breaking in the  noncentrosymmetric superconductor Re24Ti5
Edge optical scattering of two-dimensional materials
Stretched Exponential Relaxation of Glasses: Origin of the Mixed Alkali  Effect
Deformation of a biconcave-discoid capsule in extensional flow and  electric field
Smeared nematic quantum phase transitions due to rare-region effects in  inhomogeneous systems
Quantum Spin Superfluid from Bose-Einstein Condensation of Spinons in  Pyrochlore Spin Ice
Large Tunneling Anisotropic Magnetoresistance mediated by Surface States
Band dependence of charge density wave in quasi-one-dimensional Ta2NiSe7  probed by orbital magnetoresistance
Development of half metallicity within mixed magnetic phase of  Cu$_{1-x}$Co$_x$MnSb alloy
The plasmon-polariton mirroring due to strong fluctuations of the  surface impedance
Topological phases of topological insulator thin films
Shapes within shapes: how particles arrange inside a cavity
Density functional theory versus quantum Monte Carlo simulations of  Fermi gases in the optical-lattice arena
Platelet-zone in an age-hardening Mg-Zn-Gd alloy
Adiabatic entangling gate of Bose-Einstein condensates based on the  minimum function
Two-component Gaussian core model: strong-coupling limit, Bjerrum pairs,  and gas-liquid phase transition
Cyclotron Orbits of Composite Fermions in the Fractional Quantum Hall  Regime
Theoretical investigation of charge transport in germanium doped  phosphorene nanoribons using DFT + NEGF
Mesoscopic 2D Charge Transport in Commonplace PEDOT:PSS Films
Stochastic Density Functional Theory at Finite Temperatures
Impact of Small Phonon Energies on the Charge-Carrier Lifetimes in  Metal-Halide Perovskites
Comment on "Optical Imaging of Light-Induced Thermopower in  Semiconductor" [Phys. Rev. Applied 5, 024005 (2016)]
Elastic, electronic, optical and thermoelectric properties of K2Cu2GeS4:  a new chalcogenide material
Inconsistency between Linearized Thomas-Fermi Approximation and  Electron-Ionized Impurity Scattering Rate in the first Born Approximation
Motile bacteria in a critical fluid mixture
Continuous matrix product states for non-relativistic quantum fields: a  lattice algorithm for inhomogeneous systems
Accelerated Carrier Recombination by Grain Boundary/Edge Defects in MBE  Grown Transition Metal Dichalcogenides
2-dimensional semiconductors pave the way towards dopant based quantum  computing
Aluminum and Gallium Distribution in the Lu3(Al5-xGax)O12:Ce  Multicomponent Garnet Scintillators Investigated by the Solid-State NMR and  DFT calculations
High-pressure insulator-to-metal transition in Sr$_3$Ir$_2$O$_7$ studied  by x-ray absorption spectroscopy
Graphene $n$-$p$ junctions in the Quantum Hall regime: numerical study  of incoherent scattering effects
A design principle for actuation of nematic glass sheets
Graphene Cantilever Under Casimir Force
Nonequilibrium uncertainty principle from information geometry
The $S$-matrix for surface boundary states: an application to  photoemission for Weyl semimetals
Bosonic Surface States and Acoustic Spectroscopy of Confined Superfluid  $^3$He-B
$d+id$ chiral superconductivity in a triangular lattice from trigonal  bipyramidal complexes
A review of thermal transport and electronic properties of borophene
Interatomic interaction effects on second-order momentum correlations  and Hong-Ou-Mandel interference of double-well-trapped ultracold fermionic  atoms
Theory of Superconductivity in Strongly Correlated Electron Systems
Antiferromagnetic ordering in organic conductor  $λ$-(BEDT-TTF)$_2$GaCl$_4$ probed by $^{13}$C NMR
Systematic motion of magnetic domain walls in notched nanowires under  ultra-short current pulses
Vortex lattice and vortex bound states in CsFe$_2$As$_2$ investigated by  scanning tunneling microscopy/spectroscopy
Dynamical stability of the one-dimensional rigid Brownian rotator: The  role of the rotator's spatial size and shape
Chiral Superconductivity in Thin Films of doped Bi$_2$Se$_3$
Morphology dependent surface properties of nanostructured GaN films  grown by molecular beam epitaxy
Current voltage characteristics and excess noise at the trap filling  transition in polyacenes
Topological nodal superconducting phases and topological phase  transition in the hyperhoneycomb lattice
Optical absorption in incoherent and coherent states of a quantum Hall  system
Dynamic magnetic-transformation-induced exchange bias in  (Fe2O3)0.1-(FeTiO3)0.9
Direct observation of double exchange in ferromagnetic  La$_{0.7}$Sr$_{0.3}$CoO$_3$ by broadband ellipsometry
Intersite electron correlations on inhomogeneous lattices: a real-space  dual fermion approach
Synchronized oscillations and acoustic fluidization in confined granular  materials
Dynamics, Structure and Glass Formation of Calcium Aluminate Liquids
Three-dimensional porous graphene networks expand graphene-based  electronic device applications
Topological Node-Lines in Mechanical Metacrystals
Molecular beam epitaxy and defect structure of Ge (111)/epi-Gd2O3 (111)  /Si (111) heterostructures
Large Spin Hall Effect in an Amorphous Binary Alloy
Interstitial-mediated dislocation climb and the weakening of  particle-reinforced alloys under irradiation
Spin-resolved inelastic electron scattering by spin waves in  noncollinear magnets
Femtosecond study of A1g phonons in the strong 3D topological  insulators: From pump-probe to coherent control
Thin film modeling of crystal dissolution and growth in confinement
Close proximity of FeSe to a magnetic quantum critical point as revealed  by high-resolution $μ$SR measurements
A one-phase Stefan problem with size-dependent thermal conductivity
Observation of magnetic vortex pairs at room temperature in a planar  α-Fe2O3/Co heterostructure
Quantification of lubrication and particle size distribution effects on  tensile strength and stiffness of tablets
Ultrafast topology shaping by a Rabi-oscillating vortex
Stability of the Nagaoka-type Ferromagnetic State in a $t_{2g}$ Orbital  System on a Cubic Lattice
Liquid crystalline cellulose-based nematogels
Deterministic generation of large-scale entangled photonic cluster state  from interacting solid state emitters
Effects of gate-induced electric fields on semiconductor Majorana  nanowires
Ising versus $SU(2)_2$ string-net ladder
Classical Discrete Time Crystals
Effective theory approach to the Schrodinger-Poisson problem in  semiconductor Majorana devices
Robust Fulde-Ferrell-Larkin-Ovchinikov superfluidity in laser-assisted  bilayer Fermi gases
Evidence for magnetic-field-induced decoupling of superconducting  bilayers in La$_{2-x}$Ca$_{1+x}$Cu$_{2}$O$_{6}$
Piezoelectric Polar Nano Regions and Relaxation-Coupled Resonances in  Relaxor Ferroelectrics
Superconductor Electronics Fabrication Process with MoN$_x$ Kinetic  Inductors and Self-Shunted Josephson Junctions
Fermion Loops, Linear Magnetoresistance, Linear In Temperature  Resistance, and Bad Metals
Strong- and weak-universal critical behaviour of a mixed-spin Ising  model with triplet interactions on the Union Jack (centered square) lattice
Wigner function of noninteracting trapped fermions
Elastic moduli of a smectic membrane: a rod-level scaling analysis
Low frequency spin dynamics in XY quantum spin ice Yb$_2$Pt$_2$O$_7$
The Chiral Non-Centrosymmetric Superconductors TaRh$_2$B$_2$ and  NbRh$_2$B$_2$
Temporal control of graphene plasmons
Quantum Oscillations in Nodal Line Systems
Negative spin Hall magnetoresistance in antiferromagnetic Cr2O3/Ta  bilayer at low temperature region
Inverse Design of Multicomponent Assemblies
Photonic graph state generation from quantum dots and color centers for  quantum communications
Role of short-range order in manipulating light absorption in disordered  media
Detecting signals of weakly first-order phase transitions in  two-dimensional Potts models
Epitaxial Heusler Superlattice Co2MnAl/Fe2MnAl with Perpendicular  Magnetic Anisotropy and Termination-Dependent Half-Metallicity
Diverse fluctuations and anisotropic Gr{\" u}neisen parameter behavior  in iron-based superconductor Ba(Fe$_{1-x}$Co$_x$)$_2$As$_2$ and their  correlation with superconductivity
An opto-electro-mechanical system based on evanescently-coupled optical  microbottle and electromechanical resonator
Dirac semimetal in type IV magnetic space group
Absence of magnetic ordering and field induced phase diagram in the  Gadolinium Aluminium garnet
Floquet-Gibbs state in open quantum systems
Time Reversal Symmetry Breaking in noncentrosymmetric superconductor  Re6Ti
Luttinger theorem and low energy properties of ideal Haldane-Sutherland  Liquids
Chemical order in Ge-Ga-Sb-Se glasses
Transport through Periodically Driven Correlated Quantum Wires
Magneto-mechanical Coupling in Thermal Amorphous Solids
Lock-in of a Chiral Soliton Lattice by Itinerant Electrons
Stochastic multi-step polarization switching in ferroelectrics
A classical mechanism for negative magnetoresistance in two-dimensional  systems in the ballistic regime
Correlation between Superconductivity, Band Filling and Electron  Confinement at the LaAlO$_{3}$-SrTiO$_{3}$ Interface
First-principles investigation of elastic anomalies in niobium at high  pressure and temperature
Electronic band structure of rhenium dichalcogenides
Impact of electron-electron Coulomb interaction on the high harmonic  generation process in graphene
Barrier tunneling of the Loop-Nodal Semimetal in the Hyperhoneycomb  lattice
High-Throughput Identification of Electrides from all Known Inorganic  Materials
Evidence for a pressure-induced spin transition in olivine-type  LiFePO$_{4}$ triphylite
Interaction instability of localization in quasiperiodic systems
Self-Assembled formation of long, thin, and uncoalesced GaN nanowires on  crystalline TiN films
Minimizing Residues and Strain in 2D Materials Transferred from PDMS
Micro(point)contact spectroscopy of dilute magnetic (Kondo) alloys CuMn  and CuFe
Power spectral density of a single Brownian trajectory: What one can and  cannot learn from it
Non-parametric application of Tsallis statistics to systems consisting  of M hydrogen molecules
Insights into the structure of liquid water from nuclear quantum effects  on density and compressibility of ice polymorphs
Stratification of mixtures in evaporating liquid films occurs only for a  range of volume fractions of the smaller component
Information geometric methods for complexity
Comment on "Route from discreteness to the continuum for the Tsallis  q-entropy"
Metal-insulator transition in CaVO$_3$ thin films: interplay between  epitaxial strain, dimensional confinement, and surface effects
Friction Fluctuations of Gold Nanoparticles in the Superlubric Regime
Superfluid drag in the two-component Bose-Hubbard model
Characterizing Granular Networks Using Topological Metrics
Do Two Symmetry Breaking Transitions in Photosynthetic Light Harvesting  Complexes Form One, Two or More Kibble Zurek Model Topological Defects?
Unidirectional spin density wave state in metallic (Sr1-xLax)2IrO4
Many-Body Spectral Reflection Symmetry and Protected  Infinite-Temperature Degeneracy
Influence of image forces on the interlayer exchange interaction in  magnetic tunnel junctions with ferroelectric barrier
Magneto-electric effect in doped magnetic ferroelectrics
Topological Aspect of Graphene Patchwork with Regular Arrays of Nano  Holes
Magnetic monopole supercurrent through a quantum spin ice tunnel  junction
Nonperturbative renormalization-group approach preserving the momentum  dependence of correlation functions
Schramm's formula for multiple loop-erased random walks
Phases of superclimbing dislocation with long-range interaction between  jogs
Lifted graphene nanoribbons on gold: from smooth sliding to multiple  stick-slip regimes
Anatomy of triply-periodic network assemblies: Characterizing skeletal  and inter-domain surface geometry of block copolymer gyroids
Spontaneous Valley Splitting and Valley Pseudospin Field Effect  Transistor of Monolayer VAgP2Se6
Quantum oscillation in carrier transport in two-dimensional junctions
Fano Resonances in Flat Band Networks
Replica symmetry breaking in trajectory space for diffusion in  logarithmically correlated random potentials
Permutation Glass
The quasi-low temperature behaviour of specific heat
Computational study of the shift of the G band of double-walled carbon  nanotubes due to interlayer interactions
Microstructure and mechanical properties of Al-Cu alloy with 0.6%Fe  produced with ultrasonic vibration and applied pressure
Tuning Topological Phase Transitions in Hexagonal Photonic Lattices Made  of Triangular Rods
Topological phase, supercritical point and emergent phenomena in  extended $\mathbb{Z}_3$ parafermion chain
Prediction of a magnetic Weyl semimetal without spin-orbit coupling and  strong anomalous Hall effect in the Heusler compensated ferrimagnet Ti2MnAl
Skyrmion states in thin confined polygonal nanostructures
Study of Active Brownian Particle Diffusion in Polymer Solutions
Large thermoelectric efficiency of doped polythiophene junction: a  density functional study
Heat capacity evidence for conventional superconductivity in the Type-II  Dirac semi-metal PdTe$_2$
Simple waves in a two-component Bose-Einstein condensate
Can ultraprecision polishing techniques improve the coherence times of  nitrogen-vacancy centers in diamond?
Unconventional superconducting gap structure protected by space group  symmetry
On the origin of the quasi-particle peak in Cr(001) surfaces
An ab-initio study of the electron-phonon coupling within a  Cr(001)-surface
Piezoelectric field, exciton lifetime, and cathodoluminescence intensity  at threading dislocations in GaN{0001}
Length-scale dependent average structures, piezoelectricity enhancement  and depolarization mechanisms in a non-MPB high-performance piezoelectric  alloy system PbTiO3-Bi(Zr1/2Ni1/2)O3
The contribution of microwaves to the Cooper-pair condensate of a  superconductor in the presence of inelastic processes
Chemical and valence reconstruction at the surface of SmB6 revealed with  resonant soft x-ray reflectometry
Ballistic electron channels including weakly protected topological  states in delaminated bilayer graphene
Multicanonical Sampling of the Space of States of H(2,n)-Vector Models
Generation of maximally entangled states and coherent control in quantum  dot microlenses
Electronic band structure engineering in InAs/InSbAs and InSb/InSbAs  superlattice heterostructures
Coexisting ferroelectric and antiferroelectric phases in dipole ordered  substances. Material properties and possible applications
A group action principle for Nambu dynamics of spin degrees of freedom
Theory of Interfacial Tension of Partially Miscible Liquids
Exploring cogging free magnetic gears
Like-charge attraction in a one-dimensional setting: the importance of  being odd
Capillary filling in closed-end nanotubes
A coupled mixed-mode cohesive zone model: An extension to  three-dimensional contact problems
The Effect of Ionic Composition on Acoustic Phonon Speeds in Hybrid  Perovskites from Brillouin Spectroscopy and Density Functional Theory
Hybridization at superconductor-semiconductor interfaces
Spin dynamics and Andreev-Bashkin effect in mixtures of one-dimensional  Bose gases
Ordering statistics of 4 random walkers on the line
Quantum Theory of Rare-Earth Magnets
Poisson-Fermi Modeling of Ion Activities in Aqueous Single and Mixed  Electrolyte Solutions at Variable Temperature
Tunable $Γ- K$ Valley Populations in Hole-Doped Trilayer WSe$_2$
The hidden magnetization in ferromagnetic material: Miamagnetism
Superconductivity in the presence of microwaves: Full phase diagram
Collisionless Transport Close to a Fermionic Quantum Critical Point in  Dirac Materials
Investigating the electronic structure of MSi (M = Cr, Mn, Fe $\&$ Co)  and calculating $\textit{$U_{eff}$}$ $\&$ $\textit{J}$ by using cDFT
Topological nodal-line magnonic phase in layered honeycomb  antiferromagnets
Floquet Weyl Magnons
Parity-controlled $2π$ Josephson effect mediated by Majorana Kramers  pairs
Zeeman-Induced Gapless Superconductivity with Partial Fermi Surface
Charge ordering and non-local correlations in the doped extended Hubbard  model
Labyrinthine domains in ferroelectric nanoparticles: a manifestation of  gradient-driven morphological transition
Lifshitz transitions induced by magnetic field
